detection_id,_time,severity,title,host,user,classification,note
ATD-009-00814,2026-09-04T07:29:47Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00303,2026-09-04T07:47:52Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00613,2026-09-04T07:48:08Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01460,2026-09-04T07:52:41Z,low,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01171,2026-09-04T07:52:47Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01574,2026-09-04T07:57:29Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01519,2026-09-04T08:01:53Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01076,2026-09-04T08:04:47Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01216,2026-09-04T08:08:27Z,medium,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00803,2026-09-04T08:08:40Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00556,2026-09-04T08:22:00Z,low,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01178,2026-09-04T08:22:33Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01316,2026-09-04T08:23:09Z,medium,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00393,2026-09-04T08:24:03Z,medium,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01617,2026-09-04T08:24:56Z,low,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01526,2026-09-04T08:31:36Z,low,Administrative Change Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00671,2026-09-04T08:32:44Z,low,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00931,2026-09-04T08:39:43Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01391,2026-09-04T08:40:25Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01898,2026-09-04T08:41:38Z,low,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01332,2026-09-04T08:43:23Z,low,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00268,2026-09-04T08:46:57Z,low,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01637,2026-09-04T08:50:06Z,medium,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00242,2026-09-04T08:55:30Z,low,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00511,2026-09-04T09:02:43Z,low,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00896,2026-09-04T09:07:31Z,medium,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01508,2026-09-04T09:11:56Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00640,2026-09-04T09:19:14Z,medium,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00326,2026-09-04T09:20:40Z,low,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01333,2026-09-04T09:25:28Z,low,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00392,2026-09-04T09:27:32Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01582,2026-09-04T09:32:02Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01416,2026-09-04T09:40:48Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01237,2026-09-04T09:46:01Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00527,2026-09-04T09:49:01Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01598,2026-09-04T09:49:29Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01543,2026-09-04T09:54:28Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00911,2026-09-04T09:54:49Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00705,2026-09-04T09:57:57Z,low,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00971,2026-09-04T10:01:25Z,low,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00509,2026-09-04T10:07:35Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01422,2026-09-04T10:08:19Z,medium,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00856,2026-09-04T10:09:25Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00443,2026-09-04T10:10:25Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00886,2026-09-04T10:24:14Z,medium,Administrative Change Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01747,2026-09-04T10:28:41Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01723,2026-09-04T10:31:58Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00354,2026-09-04T10:47:01Z,low,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00411,2026-09-04T10:48:18Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01227,2026-09-04T10:50:06Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01816,2026-09-04T10:53:26Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01798,2026-09-04T10:55:28Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00469,2026-09-04T11:18:41Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00641,2026-09-04T11:29:11Z,medium,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00186,2026-09-04T11:31:08Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01720,2026-09-04T11:31:24Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01482,2026-09-04T11:36:29Z,medium,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01850,2026-09-04T11:42:27Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01119,2026-09-04T11:49:41Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01328,2026-09-04T11:54:54Z,medium,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01090,2026-09-04T11:55:25Z,medium,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01760,2026-09-04T11:55:59Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00197,2026-09-04T11:58:04Z,low,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01696,2026-09-04T12:03:51Z,low,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00801,2026-09-04T12:10:52Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00212,2026-09-04T12:10:55Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01589,2026-09-04T12:14:26Z,low,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01585,2026-09-04T12:17:24Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01815,2026-09-04T12:17:26Z,medium,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01322,2026-09-04T12:32:06Z,low,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00379,2026-09-04T12:40:13Z,medium,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01260,2026-09-04T12:47:24Z,medium,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00503,2026-09-04T12:47:53Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00842,2026-09-04T12:52:00Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01491,2026-09-04T12:52:41Z,low,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00594,2026-09-04T12:53:49Z,low,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00191,2026-09-04T12:58:15Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00727,2026-09-04T13:00:33Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00617,2026-09-04T13:09:39Z,low,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01671,2026-09-04T13:16:06Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00694,2026-09-04T13:19:51Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00723,2026-09-04T13:23:39Z,low,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00908,2026-09-04T13:29:44Z,medium,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00824,2026-09-04T13:31:12Z,low,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01567,2026-09-04T13:32:05Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01092,2026-09-04T13:33:53Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01085,2026-09-04T13:38:11Z,low,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01559,2026-09-04T13:43:23Z,low,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01448,2026-09-04T13:51:11Z,low,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00290,2026-09-04T14:00:26Z,low,Administrative Change Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00922,2026-09-04T14:03:33Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01434,2026-09-04T14:05:31Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00107,2026-09-04T14:05:33Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01754,2026-09-04T14:09:19Z,low,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01481,2026-09-04T14:11:36Z,medium,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00573,2026-09-04T14:13:49Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00937,2026-09-04T14:15:37Z,medium,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01205,2026-09-04T14:17:14Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01176,2026-09-04T14:18:02Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01767,2026-09-04T14:22:42Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00465,2026-09-04T14:25:21Z,low,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00475,2026-09-04T14:39:34Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01292,2026-09-04T14:40:18Z,low,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00289,2026-09-04T14:43:18Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00266,2026-09-04T14:43:57Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00976,2026-09-04T14:47:30Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00310,2026-09-04T14:49:49Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01175,2026-09-04T14:51:52Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00804,2026-09-04T14:52:27Z,low,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01734,2026-09-04T14:54:00Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00521,2026-09-04T14:56:14Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01169,2026-09-04T15:00:55Z,low,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00418,2026-09-04T15:02:05Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01714,2026-09-04T15:07:57Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00446,2026-09-04T15:24:43Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00831,2026-09-04T15:26:36Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01117,2026-09-04T15:28:37Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01439,2026-09-04T15:30:53Z,medium,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00323,2026-09-04T15:39:33Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00704,2026-09-04T15:57:20Z,medium,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01656,2026-09-04T15:59:18Z,medium,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01490,2026-09-04T16:07:25Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01882,2026-09-04T16:11:21Z,medium,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01726,2026-09-04T16:25:50Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00524,2026-09-04T16:26:48Z,low,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00438,2026-09-04T16:32:40Z,low,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01262,2026-09-04T16:32:48Z,medium,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01181,2026-09-04T16:33:22Z,medium,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01190,2026-09-04T16:38:38Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01253,2026-09-04T16:42:36Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00215,2026-09-04T16:46:26Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01796,2026-09-04T16:50:19Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01415,2026-09-04T16:51:31Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00742,2026-09-04T16:55:16Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00921,2026-09-04T16:56:18Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00363,2026-09-04T17:07:52Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01327,2026-09-04T17:12:37Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01638,2026-09-04T17:15:19Z,low,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00369,2026-09-04T17:15:35Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00764,2026-09-04T17:17:30Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01609,2026-09-04T17:22:59Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01113,2026-09-04T17:23:23Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00407,2026-09-04T17:24:48Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00279,2026-09-04T17:25:52Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01620,2026-09-04T17:28:21Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00591,2026-09-04T17:29:46Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01394,2026-09-04T17:31:54Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01561,2026-09-04T17:32:34Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00489,2026-09-04T17:36:12Z,low,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00507,2026-09-04T17:41:06Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00887,2026-09-04T17:42:41Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01895,2026-09-04T17:47:03Z,low,Administrative Change Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00406,2026-09-04T17:50:35Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01258,2026-09-04T18:02:33Z,medium,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01521,2026-09-04T18:02:34Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00913,2026-09-04T18:06:28Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01413,2026-09-04T18:11:55Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00321,2026-09-04T18:12:43Z,low,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01699,2026-09-04T18:14:44Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01892,2026-09-04T18:18:16Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00868,2026-09-04T18:19:44Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01294,2026-09-04T18:22:16Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01254,2026-09-04T18:24:59Z,low,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00324,2026-09-04T18:31:09Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00578,2026-09-04T18:31:51Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01563,2026-09-04T18:34:15Z,low,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01819,2026-09-04T18:35:53Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01464,2026-09-04T18:40:02Z,medium,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01860,2026-09-04T18:42:37Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01283,2026-09-04T18:42:51Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01868,2026-09-04T18:42:53Z,low,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01366,2026-09-04T18:44:42Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01467,2026-09-04T18:48:38Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01318,2026-09-04T18:51:32Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00285,2026-09-04T19:03:35Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01573,2026-09-04T19:06:30Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01349,2026-09-04T19:06:55Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00150,2026-09-04T19:10:02Z,medium,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00774,2026-09-04T19:11:46Z,medium,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00929,2026-09-04T19:12:54Z,low,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01668,2026-09-04T19:19:53Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00958,2026-09-04T19:23:04Z,low,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01605,2026-09-04T19:27:24Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00660,2026-09-04T19:34:18Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00948,2026-09-04T19:38:58Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00879,2026-09-04T19:39:30Z,medium,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01193,2026-09-04T19:40:24Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01690,2026-09-04T19:42:46Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01622,2026-09-04T19:45:54Z,low,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01282,2026-09-04T19:50:46Z,medium,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01812,2026-09-04T19:51:57Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01123,2026-09-04T19:52:29Z,medium,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00690,2026-09-04T19:52:58Z,medium,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01276,2026-09-04T19:55:04Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01610,2026-09-04T20:02:58Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00855,2026-09-04T20:03:03Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00512,2026-09-04T20:05:42Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00175,2026-09-04T20:09:29Z,low,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00259,2026-09-04T20:11:58Z,medium,Administrative Change Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00140,2026-09-04T20:12:45Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01053,2026-09-04T20:17:48Z,medium,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01572,2026-09-04T20:18:22Z,low,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00756,2026-09-04T20:25:46Z,medium,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00198,2026-09-04T20:27:20Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01674,2026-09-04T20:28:02Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00331,2026-09-04T20:32:30Z,medium,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00871,2026-09-04T20:32:35Z,low,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01549,2026-09-04T20:34:06Z,low,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01343,2026-09-04T20:39:11Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00336,2026-09-04T20:39:43Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00204,2026-09-04T20:44:14Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00346,2026-09-04T20:45:45Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01033,2026-09-04T20:46:57Z,low,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00222,2026-09-04T20:55:09Z,medium,Administrative Change Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01704,2026-09-04T20:56:19Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00945,2026-09-04T20:58:59Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01856,2026-09-04T20:59:03Z,low,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00221,2026-09-04T20:59:14Z,medium,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01110,2026-09-04T20:59:54Z,low,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00261,2026-09-04T21:00:39Z,medium,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00468,2026-09-04T21:02:48Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00147,2026-09-04T21:03:37Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01103,2026-09-04T21:11:02Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01061,2026-09-04T21:12:43Z,low,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01708,2026-09-04T21:15:33Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00449,2026-09-04T21:33:42Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00567,2026-09-04T21:37:07Z,low,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01470,2026-09-04T21:37:08Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00440,2026-09-04T21:45:46Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01776,2026-09-04T21:46:05Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00470,2026-09-04T21:46:52Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01088,2026-09-04T21:46:57Z,medium,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00535,2026-09-04T21:52:10Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01062,2026-09-04T21:53:54Z,medium,Administrative Change Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00397,2026-09-04T21:54:15Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00256,2026-09-04T21:59:57Z,low,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
