event_id,_time,host,file_path,sha256,signature_status,publisher,reputation,classification,note
TRUST-00493,2026-09-10T03:25:38Z,OPS-WS-08,C:\Windows\System32\svchost.exe,418aeccf813f48f66f814e8ec7768c60c5cd3c159271c6da2229b08ad38f8201,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00256,2026-09-10T03:26:02Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,bb04ada4855dbe2a8a1b3243207431ec398d14008601dfdadd53c517276c494b,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00119,2026-09-10T03:36:12Z,APP-06,C:\Windows\System32\svchost.exe,49a3c3b2de4cf730acb9fc7020d850f823019e6cb5f7afc703a80d7d2185b63b,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00049,2026-09-10T03:51:31Z,ENG-WS-17,C:\Windows\System32\svchost.exe,19e2c2d208a9ab8e55a69ca1905b5d31281cc5478a0851d4f9667c8716036a5a,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00099,2026-09-10T04:17:02Z,APP-06,C:\Windows\System32\svchost.exe,89c10c2a396b6bec01f36e8eebe8b35535d3179630ab5ab94ac00c7e11acba3f,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00380,2026-09-10T04:24:15Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,85153c20f754221926e704ac591ea2c07f7fd3209e161c28331f4cc3182218bc,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00212,2026-09-10T04:38:42Z,APP-06,C:\Program Files\ACME\Inventory\inventorysvc.exe,03d62c4073aeff0e64aff7f2d62ba5fcdbe4651e726f4dfe4e78451f9c109664,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00431,2026-09-10T04:52:51Z,APP-06,C:\Windows\CCM\CcmExec.exe,fbc2f5d38d73ec6d1c88efec26cd4eba0c76d369ce706d5d7db5bf58167be369,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00158,2026-09-10T05:12:37Z,SCCM-01,C:\Windows\System32\svchost.exe,6eb83384a1cce08fc1f907a4e2aaa9340359e6c21303c88000e9249ec7a42984,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00105,2026-09-10T05:18:28Z,SCCM-01,C:\Windows\System32\svchost.exe,e85fc87e7e2ce21eb3632d4ec8c68b15e47f8e284c4af3620c66fc3d33b2b3e2,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00145,2026-09-10T05:18:31Z,OPS-WS-08,C:\Windows\CCM\CcmExec.exe,007face00b6111737a6bb15f532f498fb9031335170e19114dc083326201318c,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00176,2026-09-10T05:24:23Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,1b81a7e2abc129d5cda6097e87f2a7bc8134cf881fb4db6354fda4ae04dc45dc,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00066,2026-09-10T05:29:03Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,e0909b56674e56607f49186cb928ba1f0f4aa1de4d622c24719ca0aedab9b1ad,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00358,2026-09-10T05:47:44Z,DC-01,C:\Windows\System32\svchost.exe,7811d16d36ce9e08dd527a93daa3efa3c63d847a72ed7697cf821b4a205ad1ed,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00044,2026-09-10T05:49:55Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,3b75d77193b0862aae494d13589ed99890a9b3c0d92b6265e6520e7a4da98162,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00457,2026-09-10T06:07:23Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,d002087a47db44edd28631f583ca159fac8ee2f6a79fb9888683981ca56e2439,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00026,2026-09-10T06:19:26Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,d2af23d320e946d1f8858fab8336d7a23306480071e7febee13a74158d6d969a,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00229,2026-09-10T06:44:03Z,ENG-WS-17,C:\Windows\System32\svchost.exe,f8f66a2e2d42c26f96d36c7ae6ff9faefc18c377030f586cdd6d7fe8ab0dc449,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00036,2026-09-10T07:00:20Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,7816f0b11f0b3ee82dca877f0ed2e63dfe09f790fad98951decfbadc4f025278,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00387,2026-09-10T07:05:29Z,SCCM-01,C:\Windows\System32\svchost.exe,f7a31a32c0bdc43140373282e3067b90f25c6635911aac458536c74194bd67a4,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00459,2026-09-10T07:18:41Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,20bc14661835f4d07986d6ce47237e0a3713f08df72b181afe4d46950951011c,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00408,2026-09-10T07:44:03Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,2d5edd3135f009a923e6ce05783c1d9506cd37154f232ba25b7536850ff70eff,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00184,2026-09-10T07:53:57Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,fff2c5d2757c90147afbbc850761c7bace87fed5295bbd824fd836e2a29ec438,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00443,2026-09-10T07:59:09Z,FILE-03,C:\Windows\CCM\CcmExec.exe,16c53984413f9fdfdd71555ad2670d851265c67ff94e7bb65e3009b0fa3c2ac4,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00128,2026-09-10T08:12:16Z,FILE-03,C:\Windows\System32\svchost.exe,4ec1d3a457ca13a368fafc6e6e63c578c2165cfef508ef55c42766ed37c00137,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00269,2026-09-10T08:44:44Z,SCCM-01,C:\Windows\System32\svchost.exe,0930132dd8052000ef6ea18a983153cef3ec6cbb1552500d089e0b43ffaa49c7,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00055,2026-09-10T08:47:06Z,APP-06,C:\Program Files\ACME\Inventory\inventorysvc.exe,be957c3e770ff46d8d1477d0f09ffd160bdf1b6a5ade61cae62a000dc457cffb,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00315,2026-09-10T08:59:30Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,811e04fe5fb9b37b4b7d496d2ce445d65d77949626bbaf54c47eedba18b69d01,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00155,2026-09-10T09:25:00Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,3ad354dde6845432b5c321467c3ecfaae9c99a6626bb111d5ba7c95d2c838a09,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00484,2026-09-10T09:34:30Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,ee203dcf055ac17fb75710cbdb88ca0a81c695a47600f336cac19d41099d60fb,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00290,2026-09-10T09:40:04Z,FILE-03,C:\Program Files\ACME\Inventory\inventorysvc.exe,b0b6aea9b35236a09a2b7b0c1539778f22664012422dbbde17fc45c70244593d,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00382,2026-09-10T09:41:01Z,APP-06,C:\Windows\System32\svchost.exe,fa63a324900d9737173a706dfa35c87d3b4cdc3d4d08a2b64e7d6123cc5a8f05,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00371,2026-09-10T09:41:25Z,FILE-03,C:\Windows\System32\svchost.exe,5aea88280895da88837b5e16baad395ad8b167a12baffafd9ce853ca355da249,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00422,2026-09-10T09:42:26Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,8c0d5064311bdc525427e3617df51f9bce22a53bf66806951a2f76439312bdf4,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00270,2026-09-10T10:10:12Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,28dc2a80d7d51980cf93d88ad3dff701f1c83e0f67589779496d87fae4aabc26,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00012,2026-09-10T10:33:32Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,8755e081a0a37c4068b39213867c8d9c0b11815858289f4ba2fe397828ba8424,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00071,2026-09-10T10:40:58Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,5fafcc290c7318d906246cf3e8aef71f166b096b586bb04c9c345d30d880c924,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00376,2026-09-10T11:07:46Z,DC-01,C:\Windows\System32\svchost.exe,6ad50e8c8dd5daaf1cac295b799b7fd05a79b26af705b8084b523b936a5311e0,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00324,2026-09-10T11:25:04Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,cc1a6c2729b0513fb2fdcca3b86a605374ab34f6b8e62c034f233befa10145b7,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00424,2026-09-10T11:44:41Z,DC-01,C:\Windows\System32\svchost.exe,2a10c56a653190a808d54c6b2a1b8e8163e1a5bafcfe4f25273ab4a5583b231a,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00164,2026-09-10T12:09:40Z,FILE-03,C:\Windows\System32\svchost.exe,f1900ca42b4a76ecd6142a4e626d1932d165a04d84dd46149909bf796c7c7a49,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00171,2026-09-10T12:13:31Z,OPS-WS-08,C:\Windows\CCM\CcmExec.exe,ab7d84774ad18d365e3708188c14af4ee6914ad805224eb130f06af06aa0a780,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00328,2026-09-10T12:18:57Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,244a87ecda1d67c7fcf2348aeb735a4ffe31cd01f548797b940da2fa1082d729,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00284,2026-09-10T12:46:24Z,JUMP-01,C:\Windows\System32\svchost.exe,c0355a632f92b517fecc0c773c1eba2f10e2eefaa8182d5e646b1fa15347849d,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00286,2026-09-10T13:05:52Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,4b41d382539dcfbf9b980c96ca452b8ec538814877cb81f1535ccc78a72d4037,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00091,2026-09-10T13:10:24Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,ebfdecf6075f1661b8ee070cf58e925ed54a56ade03ffd23024986a720273681,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00135,2026-09-10T13:18:22Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,661752eb0589684f825384fda437bad2137f992c2780bf77bc94402ad34a9830,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00419,2026-09-10T13:28:43Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,0344bac8e0e90acd7a97fad5dfc7f50c978e86b7da20e5da4eff7d84c85cfb45,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00134,2026-09-10T14:01:11Z,DC-01,C:\Windows\System32\svchost.exe,10c3822194a52b4f7023bf3a0660c264996360cfb8e91100bc5863620a247305,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00300,2026-09-10T14:11:31Z,DC-01,C:\Windows\System32\svchost.exe,8392fdc6d3ade6db1a548b172358ccc347c471b7733c6ed90b38b9f9daf04565,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00397,2026-09-10T14:11:57Z,APP-06,C:\Windows\CCM\CcmExec.exe,73ba5328cd1de646fafdc60db30e3c32d57512fbe71c380666d1b51b2ca69066,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00109,2026-09-10T14:55:02Z,APP-06,C:\Windows\System32\svchost.exe,37591bba3b2e2d70b6fd7581514886091af1215f260c81d3c6a8e175fbe57c6c,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00138,2026-09-10T15:09:10Z,OPS-WS-08,C:\Windows\System32\svchost.exe,70eab5bf4055975e99989521d3a6a385a9e84d95d33a95dd379bc8226f9896b5,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00024,2026-09-10T15:45:51Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,2984ef78e973dce1b412506cf83794ce8d2e90a5080f65b409bcb7f607787628,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00146,2026-09-10T16:10:55Z,FILE-03,C:\Windows\System32\svchost.exe,27b1a428f74d26d8d9b0229b81f10947518f294a9c0a25ce4b9d6208020e3f78,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00369,2026-09-10T16:20:13Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,06391682ad583f6fc8826629a2099a749d2d847af653fea34c3181ff2b7879cc,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00359,2026-09-10T16:20:35Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,1fe8b0eded2bbb715d19004b08a6aa3d9a69405f3dd6621603cac57ba0e4f816,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00163,2026-09-10T16:22:32Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,0a342a968d1e38516236dfb4f138c887eacfd20657d139e2bb8c41a239ba3668,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00227,2026-09-10T16:42:53Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,aa2b4609f0fcfc6bc5814c4215daad8eb93014a323dcaa4b4707f9790650f5d8,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00248,2026-09-10T16:54:48Z,FILE-03,C:\Windows\CCM\CcmExec.exe,a974695dc0141ccaf75e33ae636a7f9e8a6b597cf7a37a39a41cf77bc3bdf3f6,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00199,2026-09-10T17:03:39Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,72cad448eceae9d5095138a27101cfe8bcbe7252cf8eec1e26805e82e1c6e927,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00114,2026-09-10T17:11:37Z,SCCM-01,C:\Windows\System32\svchost.exe,a6d8fc1fd2b32761b7ce7e09d3d9fee0dc38be94b172546e1cc7a3f87ffd5c0e,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00276,2026-09-10T17:18:11Z,APP-06,C:\Windows\System32\svchost.exe,933e5433cba4edbbd8713d1a1486b024b3114f7183b33761e757fbc2b521f51b,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00388,2026-09-10T17:24:14Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,a624f6373be8bebe7cf7cc4ebc80862c7d26ac821b8f50f4b1240b751db856f0,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00309,2026-09-10T17:27:05Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,2505427576557690a92aaf4e52740a76a7b12d40ba74d98757f91ea3eba9b7c1,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00139,2026-09-10T17:43:15Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,fad4ba0a340a6daee87518dec6a20bbff1491283015406c4b528bcc86420b066,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00417,2026-09-10T17:46:37Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,b40da6a9299b418eb36397579891228b90016f50bc801702609c84d14d043cf1,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00204,2026-09-10T17:47:14Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,3e791c9273f736e9ad3e3e7fc20d27e11971fc9efd72a948438459203a1e38be,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00342,2026-09-10T17:57:58Z,FILE-03,C:\Windows\CCM\CcmExec.exe,3086825577841839e459f4a1a51df83ba442c2ccebc2c1584d72d1879b86a427,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00215,2026-09-10T18:08:21Z,APP-06,C:\Windows\CCM\CcmExec.exe,70bdc46b644d9081ec7b2ee681f080d5a1d6b7ceb1c94f8fafebf9eb643c6bee,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00293,2026-09-10T18:18:57Z,APP-06,C:\Windows\CCM\CcmExec.exe,9d1afc5c9abc2e5b968d5125385be5e6fc3074916dfcb4058a47b37779956380,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00321,2026-09-10T18:49:38Z,DC-01,C:\Windows\System32\svchost.exe,403a183e064d37363e9d9193946f513df58a09590f0273d7c9df968ce08524c5,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00077,2026-09-10T18:57:37Z,FILE-03,C:\Program Files\ACME\Inventory\inventorysvc.exe,ebb5e8f2098f47ec90db86baf7b0da09a2738d54ef1fd0d05dad078bc26f603c,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00393,2026-09-10T19:01:58Z,OPS-WS-08,C:\Windows\System32\svchost.exe,bcd921f9b4a1e0479955743cc6e74ed4fa45a2799ce988d2d8109ca8442a3c2b,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00320,2026-09-10T19:03:36Z,DC-01,C:\Windows\CCM\CcmExec.exe,68deb4c4bed0fca93c6fd7db77986771ae29594e89eddc643344b0adf813e4ed,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00409,2026-09-10T19:05:23Z,DC-01,C:\Windows\CCM\CcmExec.exe,c6facf34b1f2e55da9b3e0398bf50d5b75fe3c445f60cb274cf5542bb2569086,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00121,2026-09-10T19:10:30Z,JUMP-01,C:\Windows\System32\svchost.exe,415807e42f88eea5964f8f156fa7c19b0eedd940dd792acf3299ef3ea7f7caa4,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00366,2026-09-10T19:15:39Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,f980879254a17d9071cddee6ce18aa8761559e8c2ef91f1d01f2d05298c8e462,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00008,2026-09-10T19:19:15Z,APP-06,C:\Windows\CCM\CcmExec.exe,b24a31402bb48df9f405feaa32ccc1a0ccc278a32e5bb3eaa65399f9bdeb7f9f,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00325,2026-09-10T19:23:28Z,JUMP-01,C:\Windows\System32\svchost.exe,c90c563cfc4e056ed348fd225232cae11e68dfcff5c828b9872e70e98f16a0e8,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00019,2026-09-10T19:31:40Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,2dcf5a76c0230920e4eaa5d934e2d78087c9ec262843c4901154421556c8a201,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00147,2026-09-10T19:33:18Z,APP-06,C:\Windows\System32\svchost.exe,dba8791c8e5fbcdeebe52195204a1750731d4c646d8f5995171d28829677189b,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00279,2026-09-10T19:42:50Z,APP-06,C:\Windows\System32\svchost.exe,74eed818fded442fe393f4d551ccb76df3a440bf3342ce300e028f7189a3d271,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00080,2026-09-10T19:44:54Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,3c05a1514b3b58756e8bd01a52b7442096e8dcb218cdec29b8eaca0d36508818,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00202,2026-09-10T19:53:23Z,APP-06,C:\Windows\CCM\CcmExec.exe,f1ef763a503e9a36d8c5ddb53d89e00f65516f82426eef6b4e9f4657f967243f,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00441,2026-09-10T19:56:47Z,DC-01,C:\Windows\CCM\CcmExec.exe,7b85266115ebbb44ea9c3cf78cac6b9885206ff36dffb22ea33241e3697a3991,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00106,2026-09-10T20:13:50Z,OPS-WS-08,C:\Windows\CCM\CcmExec.exe,229a42c87c49166be18c43ff70c424b796cf8b517452c77a7ac0898e74b21e98,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00259,2026-09-10T20:36:54Z,DC-01,C:\Windows\CCM\CcmExec.exe,0c78690b2e63ae6d62b6844e123f6cd9f565eece2ef79e62bfd16c5154c69c77,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00414,2026-09-10T20:37:00Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,26e4544b6e17323257dc250aa27697b59087449dc837eeae85a15525508e4cd5,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00095,2026-09-10T21:22:23Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,640a34533322e6cf64d8d9ff7794e0ac080f118cea8c198b06d6dd49a0a70bc4,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00074,2026-09-10T21:23:18Z,OPS-WS-08,C:\Windows\System32\svchost.exe,5be430954887996534b93a142b61df55e0eddf02f24b229c0db67445201f1975,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00469,2026-09-10T21:35:05Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,006bd5b1a0804262cd78445fd641e74b0c64b491b7d147ea4e834c76889bae54,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00297,2026-09-10T21:36:22Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,595adfd8347e1b2c087b135b0755f2579a6f6f087dfafa57803c59f1c0ab5b1c,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00357,2026-09-10T21:47:08Z,DC-01,C:\Windows\System32\svchost.exe,3ba54f3c27fce360e99d6beee1def89e5a9cbb24d2e84397b2d1b79d6dbadf8b,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00122,2026-09-10T21:49:27Z,APP-06,C:\Windows\CCM\CcmExec.exe,1b738969f82f8718be196cc84520447e15823e3cfc0371fed0e522ec5c469ca6,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00107,2026-09-10T21:58:37Z,ENG-WS-17,C:\Windows\System32\svchost.exe,6fb91bf5e35f4dae02701aa79870eb880bc5c7e6fead1e5e590b229cf752e31a,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00142,2026-09-10T22:26:08Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,52d6393e5f0a29a816710d8a248861ff5107839715b6ce064644cdd6aeb06ae2,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00088,2026-09-10T22:27:21Z,DC-01,C:\Windows\CCM\CcmExec.exe,baf14965a6b4f44acdae38a881e5076033fc381cc670421604e5b02ec046e13b,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00203,2026-09-10T22:40:16Z,FILE-03,C:\Program Files\ACME\Inventory\inventorysvc.exe,8ccbf7ffa0f098c38c087009f8f6dfbdaf8737832eb3d1b99d64b871f5144641,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00340,2026-09-10T22:48:06Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,c1d210d885d9dce723ee3b361340d5832775ebb10277b67ea549a0e42f383b6c,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00224,2026-09-10T22:58:37Z,SCCM-01,C:\Windows\System32\svchost.exe,dc8da1e1561fabaf08e40e21cabb93581e40f69fe42a3d2fa4eadc4dc79b1e0d,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00214,2026-09-10T23:15:54Z,APP-06,C:\Windows\System32\svchost.exe,8d6634fd65bfc6b4fd5deda342a5d0de38a690cf99d3b066c9a96986a6f90612,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00241,2026-09-10T23:35:25Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,2c7c2fd4c34da7bf720bd3bb60fa2a2bb826c934a43c596138d11151e382a3eb,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00079,2026-09-10T23:55:00Z,DC-01,C:\Windows\CCM\CcmExec.exe,00d0de08aba3e11129c767695c0fc1bcc72fd7341cb13df23eb7dc358a5496b8,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00425,2026-09-11T00:25:02Z,DC-01,C:\Windows\System32\svchost.exe,baa419a14204c2b6e2ca142c9d6a30e9413c9869ee8c96c04e65ddec3cbd1c5c,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00226,2026-09-11T00:29:56Z,SCCM-01,C:\Windows\System32\svchost.exe,d7d862432b0ece8cd13d02343b20f60aee3d6e84ac333bafa7e4f1e243316c8e,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00479,2026-09-11T00:33:16Z,SCCM-01,C:\Windows\System32\svchost.exe,069ca52a196207aae81e0622c84197428a911716ec0ef000c46c56a1ee014140,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00219,2026-09-11T00:40:16Z,APP-06,C:\Program Files\ACME\Inventory\inventorysvc.exe,b58c480f957c90c619660c0b9053644796f244308b9edf995d77acfa961f6f28,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00283,2026-09-11T00:41:06Z,APP-06,C:\Windows\CCM\CcmExec.exe,52e68f6ea6a0c0b662d8b230f29136bfb30b33cc021b179c4e140d8c95227dbe,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00265,2026-09-11T00:59:54Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,1caa2bb2896e75bf0a54a047cc131ac16adc0e2b2e8f4e9cfc160bb1f230352a,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00220,2026-09-11T01:08:31Z,APP-06,C:\Windows\System32\svchost.exe,ce8d75f52619e71a37937dc03a639d02d9c12e9d25f034471b4dcd044b200de0,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00157,2026-09-11T01:55:32Z,FILE-03,C:\Windows\System32\svchost.exe,bd225c3758732803c27f7950dd7a2cf6790e4e3548b945281e0680bc061164b4,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00059,2026-09-11T02:00:59Z,FILE-03,C:\Program Files\ACME\Inventory\inventorysvc.exe,e8cd40e2af0773d8ab716677397fb3f81dd48c53ac287caa0d4e64ee54f9de0e,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00370,2026-09-11T02:01:39Z,APP-06,C:\Windows\CCM\CcmExec.exe,ddd432ec60be374c27702b180c17bf89a698d745c2d33db45924e8158df4375a,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00311,2026-09-11T02:13:38Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,4ce07fb2341eac8244c43ba0bac47d77e47a886b12e79e8beee6cde76bf3ffd5,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00004,2026-09-11T02:13:57Z,DC-01,C:\Windows\CCM\CcmExec.exe,fe570d21ad5be56158caa3485bc85f6f6c59a42f52fb4e8ec6f1dbe6cb2d6536,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
