id,_time,src,dest,user,process,port,result,classification
NET-N-00906,2026-09-22T19:15:07Z,FIN-WS-09,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-01884,2026-09-22T19:16:00Z,HR-WS-22,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-06077,2026-09-22T19:16:14Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-01220,2026-09-22T19:16:30Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-05559,2026-09-22T19:16:46Z,DC-01,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-05126,2026-09-22T19:18:15Z,MGMT-01,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-02082,2026-09-22T19:18:22Z,HR-WS-22,DC-01,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-05148,2026-09-22T19:18:46Z,APP-06,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-00809,2026-09-22T19:19:46Z,APP-06,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-01915,2026-09-22T19:19:47Z,APP-06,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-01929,2026-09-22T19:21:22Z,PATCH-01,DC-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-06079,2026-09-22T19:21:22Z,HR-WS-22,DC-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-03231,2026-09-22T19:21:32Z,APP-06,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-02685,2026-09-22T19:21:50Z,ENG-WS-17,198.51.100.20,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-08025,2026-09-22T19:21:56Z,PATCH-01,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-02392,2026-09-22T19:22:10Z,HR-WS-22,198.51.100.20,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-08092,2026-09-22T19:22:20Z,MGMT-01,DC-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-02238,2026-09-22T19:22:54Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-00216,2026-09-22T19:24:37Z,HR-WS-22,198.51.100.20,SYSTEM,Teams.exe,445,allowed,benign
NET-N-03822,2026-09-22T19:26:46Z,ENG-WS-17,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-00925,2026-09-22T19:28:37Z,HR-WS-22,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-02141,2026-09-22T19:30:01Z,HR-WS-22,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-09061,2026-09-22T19:30:05Z,MGMT-01,198.51.100.20,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-03999,2026-09-22T19:31:04Z,ENG-WS-17,DC-01,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-02914,2026-09-22T19:34:41Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-00579,2026-09-22T19:34:46Z,HR-WS-08,MGMT-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-06526,2026-09-22T19:34:57Z,HR-WS-22,MGMT-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-01496,2026-09-22T19:37:08Z,HR-WS-08,MGMT-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-02898,2026-09-22T19:37:35Z,DC-01,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-05960,2026-09-22T19:37:40Z,FIN-WS-09,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-06839,2026-09-22T19:38:31Z,HR-WS-08,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-07693,2026-09-22T19:38:38Z,PATCH-01,MGMT-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-07091,2026-09-22T19:39:39Z,APP-06,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-08273,2026-09-22T19:40:14Z,PATCH-01,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-08481,2026-09-22T19:40:56Z,APP-06,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-07122,2026-09-22T19:41:03Z,APP-06,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-00546,2026-09-22T19:41:18Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-09017,2026-09-22T19:41:37Z,HR-WS-08,198.51.100.20,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-07490,2026-09-22T19:41:46Z,HR-WS-08,DC-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-03441,2026-09-22T19:41:52Z,DC-01,198.51.100.20,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-02941,2026-09-22T19:42:11Z,PATCH-01,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-02820,2026-09-22T19:42:26Z,PATCH-01,DC-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-09561,2026-09-22T19:42:38Z,PATCH-01,MGMT-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-03089,2026-09-22T19:42:54Z,PATCH-01,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-08077,2026-09-22T19:43:12Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-00882,2026-09-22T19:43:30Z,ENG-WS-17,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-01948,2026-09-22T19:44:36Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-07819,2026-09-22T19:45:46Z,PATCH-01,DC-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-03638,2026-09-22T19:46:00Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-07967,2026-09-22T19:46:18Z,HR-WS-22,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-07114,2026-09-22T19:47:17Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-01881,2026-09-22T19:47:29Z,HR-WS-22,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-01628,2026-09-22T19:48:58Z,PATCH-01,DC-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-09766,2026-09-22T19:50:01Z,MGMT-01,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-06694,2026-09-22T19:51:02Z,MGMT-01,198.51.100.20,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-09512,2026-09-22T19:51:48Z,HR-WS-08,MGMT-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-02746,2026-09-22T19:52:29Z,PATCH-01,MGMT-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-05876,2026-09-22T19:53:42Z,DC-01,198.51.100.20,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-05319,2026-09-22T19:54:02Z,APP-06,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-00296,2026-09-22T19:54:24Z,HR-WS-22,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-03221,2026-09-22T19:54:46Z,PATCH-01,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-06342,2026-09-22T19:54:53Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-02427,2026-09-22T19:56:13Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-08771,2026-09-22T19:56:22Z,ENG-WS-17,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-09773,2026-09-22T19:56:22Z,DC-01,DC-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-00727,2026-09-22T19:56:48Z,HR-WS-22,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-01146,2026-09-22T19:58:15Z,PATCH-01,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-05131,2026-09-22T20:00:18Z,FIN-WS-09,198.51.100.20,SYSTEM,Teams.exe,53,allowed,benign
NET-N-02519,2026-09-22T20:00:45Z,HR-WS-08,MGMT-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-05753,2026-09-22T20:01:12Z,DC-01,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-02618,2026-09-22T20:01:21Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-02959,2026-09-22T20:01:23Z,DC-01,198.51.100.20,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-00354,2026-09-22T20:01:46Z,APP-06,MGMT-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-04653,2026-09-22T20:02:22Z,MGMT-01,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-07521,2026-09-22T20:02:33Z,DC-01,MGMT-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-03216,2026-09-22T20:04:08Z,MGMT-01,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-05079,2026-09-22T20:04:12Z,DC-01,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-09693,2026-09-22T20:05:43Z,HR-WS-22,DC-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-07817,2026-09-22T20:06:22Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-02653,2026-09-22T20:07:00Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-05068,2026-09-22T20:07:00Z,PATCH-01,MGMT-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-03996,2026-09-22T20:07:01Z,APP-06,198.51.100.20,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-07469,2026-09-22T20:07:21Z,HR-WS-22,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-05609,2026-09-22T20:07:25Z,HR-WS-08,DC-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-08056,2026-09-22T20:08:33Z,PATCH-01,DC-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-07931,2026-09-22T20:10:05Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-04924,2026-09-22T20:10:56Z,FIN-WS-09,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-03237,2026-09-22T20:11:07Z,HR-WS-22,MGMT-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-02739,2026-09-22T20:11:38Z,HR-WS-08,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-09613,2026-09-22T20:11:44Z,DC-01,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-09125,2026-09-22T20:11:55Z,MGMT-01,198.51.100.20,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-05413,2026-09-22T20:12:13Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-09233,2026-09-22T20:12:29Z,PATCH-01,DC-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-00008,2026-09-22T20:12:45Z,HR-WS-22,198.51.100.20,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-06425,2026-09-22T20:13:02Z,HR-WS-22,DC-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-07385,2026-09-22T20:13:10Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-05980,2026-09-22T20:13:17Z,PATCH-01,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-08360,2026-09-22T20:13:30Z,MGMT-01,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-02053,2026-09-22T20:14:00Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-06915,2026-09-22T20:14:19Z,DC-01,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-05207,2026-09-22T20:14:28Z,MGMT-01,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-06409,2026-09-22T20:14:46Z,MGMT-01,198.51.100.20,SYSTEM,Teams.exe,445,allowed,benign
NET-N-04071,2026-09-22T20:17:27Z,DC-01,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-01048,2026-09-22T20:18:18Z,APP-06,198.51.100.20,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-06530,2026-09-22T20:18:37Z,APP-06,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-01037,2026-09-22T20:21:57Z,FIN-WS-09,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-08882,2026-09-22T20:22:31Z,HR-WS-08,DC-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-06752,2026-09-22T20:22:49Z,HR-WS-08,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-06261,2026-09-22T20:22:54Z,DC-01,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-07691,2026-09-22T20:23:13Z,APP-06,MGMT-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-05322,2026-09-22T20:23:26Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-04562,2026-09-22T20:24:41Z,MGMT-01,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-04189,2026-09-22T20:25:04Z,HR-WS-08,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-03729,2026-09-22T20:25:49Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-08691,2026-09-22T20:26:07Z,DC-01,198.51.100.20,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-03496,2026-09-22T20:26:31Z,FIN-WS-09,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-04539,2026-09-22T20:28:20Z,ENG-WS-17,198.51.100.20,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-02306,2026-09-22T20:28:22Z,MGMT-01,198.51.100.20,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-07591,2026-09-22T20:29:07Z,DC-01,MGMT-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-01875,2026-09-22T20:29:34Z,HR-WS-08,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-07362,2026-09-22T20:30:13Z,APP-06,DC-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-03941,2026-09-22T20:30:15Z,MGMT-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-00595,2026-09-22T20:30:39Z,MGMT-01,198.51.100.20,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-09836,2026-09-22T20:30:58Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-07352,2026-09-22T20:31:09Z,MGMT-01,DC-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-03069,2026-09-22T20:31:10Z,FIN-WS-09,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-08108,2026-09-22T20:31:16Z,HR-WS-22,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-00460,2026-09-22T20:31:20Z,DC-01,198.51.100.20,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-01632,2026-09-22T20:31:47Z,MGMT-01,MGMT-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-03711,2026-09-22T20:31:51Z,FIN-WS-09,DC-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-01152,2026-09-22T20:34:16Z,MGMT-01,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-04436,2026-09-22T20:34:23Z,FIN-WS-09,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-03167,2026-09-22T20:34:30Z,DC-01,DC-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-03518,2026-09-22T20:36:53Z,MGMT-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-05944,2026-09-22T20:37:00Z,PATCH-01,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-04051,2026-09-22T20:37:19Z,HR-WS-08,DC-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-02046,2026-09-22T20:37:49Z,ENG-WS-17,198.51.100.20,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-03699,2026-09-22T20:37:50Z,HR-WS-08,DC-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-03855,2026-09-22T20:38:06Z,MGMT-01,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-06492,2026-09-22T20:38:44Z,PATCH-01,198.51.100.20,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-04423,2026-09-22T20:38:51Z,MGMT-01,DC-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-05585,2026-09-22T20:39:14Z,ENG-WS-17,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-03163,2026-09-22T20:39:32Z,FIN-WS-09,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-05197,2026-09-22T20:39:42Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-06571,2026-09-22T20:41:30Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-03346,2026-09-22T20:41:59Z,MGMT-01,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-00240,2026-09-22T20:42:20Z,APP-06,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-00253,2026-09-22T20:43:53Z,MGMT-01,198.51.100.20,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-09264,2026-09-22T20:44:05Z,ENG-WS-17,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-02428,2026-09-22T20:44:14Z,HR-WS-08,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-09235,2026-09-22T20:44:20Z,HR-WS-08,198.51.100.20,SYSTEM,Teams.exe,443,allowed,benign
NET-N-06952,2026-09-22T20:44:45Z,DC-01,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-07582,2026-09-22T20:44:56Z,FIN-WS-09,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-05693,2026-09-22T20:45:00Z,PATCH-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-00211,2026-09-22T20:45:35Z,DC-01,DC-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-09934,2026-09-22T20:45:52Z,ENG-WS-17,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-08248,2026-09-22T20:46:11Z,APP-06,MGMT-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-09829,2026-09-22T20:46:47Z,DC-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-02109,2026-09-22T20:47:09Z,APP-06,MGMT-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-09278,2026-09-22T20:49:01Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-00645,2026-09-22T20:49:39Z,APP-06,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-04257,2026-09-22T20:49:55Z,HR-WS-08,MGMT-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-05402,2026-09-22T20:50:05Z,MGMT-01,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-04692,2026-09-22T20:51:46Z,MGMT-01,198.51.100.20,SYSTEM,cmd.exe,53,allowed,benign
NET-N-05394,2026-09-22T20:52:20Z,DC-01,MGMT-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-03274,2026-09-22T20:53:21Z,HR-WS-08,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-04219,2026-09-22T20:55:03Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-05994,2026-09-22T20:57:03Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-09636,2026-09-22T20:57:08Z,APP-06,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-06414,2026-09-22T20:57:58Z,MGMT-01,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-08681,2026-09-22T20:58:53Z,APP-06,MGMT-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-03760,2026-09-22T20:59:03Z,DC-01,DC-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-02305,2026-09-22T21:00:23Z,ENG-WS-17,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-09071,2026-09-22T21:00:24Z,MGMT-01,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-00418,2026-09-22T21:01:34Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-04424,2026-09-22T21:01:54Z,PATCH-01,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-01850,2026-09-22T21:02:36Z,APP-06,198.51.100.20,SYSTEM,Teams.exe,445,allowed,benign
NET-N-08114,2026-09-22T21:03:39Z,ENG-WS-17,MGMT-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-00332,2026-09-22T21:05:05Z,MGMT-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-04945,2026-09-22T21:05:29Z,FIN-WS-09,DC-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-00229,2026-09-22T21:08:11Z,MGMT-01,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-04368,2026-09-22T21:08:13Z,ENG-WS-17,MGMT-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-02125,2026-09-22T21:11:00Z,APP-06,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-02430,2026-09-22T21:13:25Z,APP-06,DC-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-01060,2026-09-22T21:15:09Z,HR-WS-22,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-09006,2026-09-22T21:15:50Z,HR-WS-22,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-06621,2026-09-22T21:16:17Z,ENG-WS-17,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-00485,2026-09-22T21:16:48Z,MGMT-01,DC-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-08874,2026-09-22T21:16:58Z,APP-06,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-02773,2026-09-22T21:17:13Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-05560,2026-09-22T21:18:03Z,HR-WS-08,DC-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-06054,2026-09-22T21:18:09Z,HR-WS-22,MGMT-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-03656,2026-09-22T21:18:14Z,DC-01,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-00121,2026-09-22T21:18:51Z,APP-06,198.51.100.20,SYSTEM,agent.exe,443,allowed,benign
NET-N-02504,2026-09-22T21:18:59Z,PATCH-01,MGMT-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-02165,2026-09-22T21:19:04Z,HR-WS-22,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-04670,2026-09-22T21:19:18Z,MGMT-01,DC-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-06810,2026-09-22T21:19:42Z,ENG-WS-17,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-08096,2026-09-22T21:19:48Z,FIN-WS-09,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-01695,2026-09-22T21:20:50Z,DC-01,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-06489,2026-09-22T21:21:31Z,DC-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-06636,2026-09-22T21:22:51Z,MGMT-01,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-02710,2026-09-22T21:24:25Z,HR-WS-08,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-05002,2026-09-22T21:24:51Z,APP-06,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-00168,2026-09-22T21:25:45Z,DC-01,198.51.100.20,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-02209,2026-09-22T21:26:17Z,MGMT-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-03714,2026-09-22T21:27:47Z,FIN-WS-09,MGMT-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-09611,2026-09-22T21:28:19Z,FIN-WS-09,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-01526,2026-09-22T21:28:22Z,HR-WS-08,DC-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-05081,2026-09-22T21:29:14Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-06441,2026-09-22T21:29:29Z,HR-WS-08,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-05279,2026-09-22T21:31:05Z,HR-WS-22,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-08136,2026-09-22T21:31:17Z,PATCH-01,MGMT-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-08881,2026-09-22T21:31:33Z,MGMT-01,DC-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-02904,2026-09-22T21:31:36Z,MGMT-01,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-05167,2026-09-22T21:32:04Z,PATCH-01,198.51.100.20,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-04595,2026-09-22T21:32:47Z,HR-WS-22,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-02648,2026-09-22T21:33:28Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-09262,2026-09-22T21:33:36Z,HR-WS-22,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-02117,2026-09-22T21:33:40Z,DC-01,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-03589,2026-09-22T21:35:01Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-05199,2026-09-22T21:35:21Z,HR-WS-08,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-05547,2026-09-22T21:36:49Z,FIN-WS-09,DC-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-06712,2026-09-22T21:38:42Z,PATCH-01,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
