event_id,_time,host,user,action,file_path,sha256,source_process,source_process_id,signature_status,classification,note
FILE-01229,2026-08-09T15:13:15Z,FILE-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,cbd32f86efb420faecc8e143fc1131e4661feb0c68cebfa4ed21b9c2de39a28e,msiexec.exe,12804,not_applicable,benign,routine file activity
FILE-01222,2026-08-09T15:16:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,6a8fcb28d66d3e91e14a56d83d374fb314ad5cbb3ba4e0022758fe4184a63eb4,powershell.exe,3583,not_applicable,benign,routine file activity
FILE-00220,2026-08-09T15:20:30Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,b40c5b940a2e6e6adf76b7c5a1dd8b3471ca9fbbd7fd42d71df24738ad5416d9,powershell.exe,7801,signed,benign,routine file activity
FILE-00637,2026-08-09T15:21:33Z,FILE-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,2a5f2350ae4542da7b6df54b23832c372bede6893a8bc99d554b7c329bd136b6,backup-agent.exe,11735,not_applicable,benign,routine file activity
FILE-00129,2026-08-09T15:46:32Z,WEB-EDGE-01,ACME\svc_backup,read,C:\Deploy\agent.msi,0f6d62c519980fcd3246f90ae53c62d7ace4dfa8035b555309e4a785d0268850,msiexec.exe,9500,signed,benign,routine file activity
FILE-00939,2026-08-09T15:49:15Z,FILE-01,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,87609876a4c01a2dcc69e085885ac50d65794ff03708dfee3560e9867d45f7e6,powershell.exe,1803,signed,benign,routine file activity
FILE-01456,2026-08-09T15:50:28Z,WEB-EDGE-01,ACME\admin.jlee,create,C:\Deploy\agent.msi,aa9a0087ef541fd5d893835c65df0e392bda8ecc5c2179021c22f0f6ad14a708,msiexec.exe,5374,signed,benign,routine file activity
FILE-01388,2026-08-09T15:51:01Z,FILE-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,7bebf724edb04da82035484113ebf9b5ecb72cd010b77d19d1a4ed3951c71df0,backup-agent.exe,12152,not_applicable,benign,routine file activity
FILE-00416,2026-08-09T16:12:25Z,DEPLOY-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,1ea2ea80ab863cf3bf656e0bffee04d13cbd8f5f10218b33278da4039f78b436,powershell.exe,12303,not_applicable,benign,routine file activity
FILE-00727,2026-08-09T16:13:31Z,ADMIN-WS-11,ACME\svc_backup,read,C:\Windows\Temp\agent.log,913761cc7c406a8aa127f4edc5bf6badcae0f0d521426fd4e326ba9f3b37d0cc,powershell.exe,6625,not_applicable,benign,routine file activity
FILE-01277,2026-08-09T16:23:10Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,7962f4cf21f2adeb36c45a23c1c74e4b52981e228ca8b96eb405421c28c93e62,backup-agent.exe,14278,signed,benign,routine file activity
FILE-01298,2026-08-09T16:29:58Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\Ops\logs.zip,5c4895f4cefc90a9f55c7f3fd7c980fa477a012cdd7c9d144f5fff2a91f5e251,powershell.exe,11418,not_applicable,benign,routine file activity
FILE-00979,2026-08-09T16:32:32Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,df8025ae115a5efa50650d9c595f401112434e21c6a6ce162d7c1d0ab3e8465c,msiexec.exe,5630,signed,benign,routine file activity
FILE-00700,2026-08-09T16:55:31Z,ADMIN-WS-07,ACME\admin.jlee,read,C:\Deploy\agent.msi,f7f214f474e02ace9283756ad0b9bd25e6a2019142b610c20d2e06b9be6db8a0,backup-agent.exe,7591,signed,benign,routine file activity
FILE-01339,2026-08-09T16:58:42Z,WEB-EDGE-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,67038e8436362196ba0506243f7662b5bcf4759ff75f2920ba3fc7f9bc687905,backup-agent.exe,9629,not_applicable,benign,routine file activity
FILE-00610,2026-08-09T17:08:08Z,ADMIN-WS-11,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,27dd9edf7833cab9c23a081ddec7af8be9de9df15c738e9334a10fb32ea46a55,msiexec.exe,10143,not_applicable,benign,routine file activity
FILE-00804,2026-08-09T17:10:09Z,FILE-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,82d47af8d1264a5cdb1910f508a0ea630856c3e342c437ebb0f2cb0c6a13f340,backup-agent.exe,5371,not_applicable,benign,routine file activity
FILE-00148,2026-08-09T17:25:03Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,f24d3be4c73a1bd66d1059d5143211341ad38843ce387ed25fdbe4becca93075,backup-agent.exe,11283,not_applicable,benign,routine file activity
FILE-00546,2026-08-09T17:29:54Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,71343f12f077877d032d5d8a8c23bd596b9d1141bda922637db4fc48a6909b0a,powershell.exe,14458,signed,benign,routine file activity
FILE-00091,2026-08-09T17:32:38Z,APP-API-02,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,683e4d7fe865d5c07a60c09b451f4469b7c46a9b6247d9da1527f0ca539a178f,msiexec.exe,10775,not_applicable,benign,routine file activity
FILE-01454,2026-08-09T17:57:40Z,FILE-01,ACME\admin.jlee,create,C:\Ops\logs.zip,8d621551f7fb79fbe9788d5104241b98958ea2515626a5f1b09fb8c5f588daa1,backup-agent.exe,1579,not_applicable,benign,routine file activity
FILE-00811,2026-08-09T18:27:10Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,faad6f7e61b5bbf28a784e9d34e260d59230ad9331921e4d054fc49440707e0a,powershell.exe,1925,not_applicable,benign,routine file activity
FILE-00836,2026-08-09T18:33:25Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\Deploy\agent.msi,9fa0934393182c434dc6b45a729e493efe3ccf9fc90d120901e4eb9470b292c6,backup-agent.exe,2911,signed,benign,routine file activity
FILE-00752,2026-08-09T18:37:44Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Ops\logs.zip,d869254c220e2f3e2bf30e77958bfc176c550f95ab101c6989c760058023d0a8,msiexec.exe,9235,not_applicable,benign,routine file activity
FILE-00038,2026-08-09T18:38:22Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,bfcf1efef61e6e7f819fbdcc48d1421b7861739cc59b4dc9733fe00ebbe6110a,backup-agent.exe,9127,not_applicable,benign,routine file activity
FILE-00116,2026-08-09T18:41:05Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Windows\Temp\agent.log,d98406dda5909fbd14fe8d071f8a8c9bbbb1926ba6926992bcf6ad634d9ae69f,msiexec.exe,5495,not_applicable,benign,routine file activity
FILE-00216,2026-08-09T18:46:38Z,WEB-EDGE-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,1eec99115c8b678abaa22587d6a4ea9620ca20f55220c1fe7e229771aaf161b4,msiexec.exe,7279,not_applicable,benign,routine file activity
FILE-00461,2026-08-09T18:51:27Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,8c5e0d87013b4b3070514390de16b72c50b384ddc55751aa3a7523546f57a475,powershell.exe,11177,not_applicable,benign,routine file activity
FILE-00172,2026-08-09T18:57:26Z,WEB-EDGE-01,ACME\admin.jlee,create,C:\Deploy\agent.msi,fd593de0e7bbe0b49e4731065f2d36e80e7e4d02d1f1e6271b4225d659fac464,powershell.exe,7230,signed,benign,routine file activity
FILE-00348,2026-08-09T19:00:04Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Ops\logs.zip,617af7677c4065439dd2e287011f42e3ba49b76e6ed4486133f33803dc8bbcc4,backup-agent.exe,8657,not_applicable,benign,routine file activity
FILE-01338,2026-08-09T19:13:22Z,ADMIN-WS-07,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,1696ac8823a2fb62893f263f03a3b53264ab6953bfdb708f83047d1c979af29d,backup-agent.exe,7825,not_applicable,benign,routine file activity
FILE-01250,2026-08-09T19:17:58Z,APP-API-02,ACME\svc_backup,read,C:\Ops\logs.zip,a205f46184e718d6275ce11f282cd27ca274b9ebf04e881010d010033eb5acc5,backup-agent.exe,6832,not_applicable,benign,routine file activity
FILE-01055,2026-08-09T19:20:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,3352f77d832d799b13047c0e959dd022be66f9b3db71a031a7275893984d2981,powershell.exe,10753,not_applicable,benign,routine file activity
FILE-00376,2026-08-09T19:37:36Z,FILE-01,ACME\admin.rpatel,read,C:\Deploy\agent.msi,750c3749639829797eb38096758b8f4a98411a96aa083ecd68a3cf64a52141d6,msiexec.exe,13736,signed,benign,routine file activity
FILE-01010,2026-08-09T19:38:29Z,APP-API-02,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,3abc486f4c54f51fe4cdedcb3f646264db784af43f86149ed0f0b42d990e435d,backup-agent.exe,7071,not_applicable,benign,routine file activity
FILE-01089,2026-08-09T19:45:03Z,VULN-SCAN-01,ACME\admin.rpatel,create,C:\Deploy\agent.msi,ce185aad523872d7903be041d55476a7d81313d472a1821a045dfb249275c775,backup-agent.exe,6319,signed,benign,routine file activity
FILE-01017,2026-08-09T19:57:01Z,APP-API-02,ACME\admin.rpatel,modify,C:\Ops\logs.zip,0b0fb4be3b7134c0a22e70a32d3a425ac5ce959a5988e33c1fed12daf487312a,msiexec.exe,8142,not_applicable,benign,routine file activity
FILE-01481,2026-08-09T20:08:04Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\Ops\logs.zip,1829a9d3c52cfa4bbb98063417c3c07c740474d29351f5daf9ee2b9fbd9b2ef3,powershell.exe,14734,not_applicable,benign,routine file activity
FILE-00073,2026-08-09T20:23:36Z,WEB-EDGE-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,88777fc6c807b143168436a2614f3805e084944535c2a7220cb9a2c087d405ac,backup-agent.exe,3518,not_applicable,benign,routine file activity
FILE-00383,2026-08-09T20:23:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,2839be7eb02924af3f6899fe40dccc0417d6d0dcef0629a7d3f444618360b4fb,msiexec.exe,2208,signed,benign,routine file activity
FILE-01231,2026-08-09T20:56:42Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,6514d32310c80c7910b30c07a9b452b1fd0d0ea76067730aefb31e3ae74ee3e2,powershell.exe,11999,signed,benign,routine file activity
FILE-01000,2026-08-09T21:20:00Z,DEPLOY-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,61f7d3f80007745fa2ef96bb333a206904b6579618e7ecea9340f927466e3c42,powershell.exe,4413,not_applicable,benign,routine file activity
FILE-01099,2026-08-09T21:29:23Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Ops\logs.zip,88e78175f8e03dbdf975021e7f9f5924bc70e6fa6e7feb1a05ac953bbab739f9,backup-agent.exe,5936,not_applicable,benign,routine file activity
FILE-01140,2026-08-09T21:37:50Z,DEPLOY-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,c2d4db16a2d48b9e17fc935ef344bddf63bc5aeed18d56c11195c5eda6cacc76,powershell.exe,3096,not_applicable,benign,routine file activity
FILE-00218,2026-08-09T21:40:50Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,4ddf0644ec0d21665dd442d6402f9e511c7b175a79d9ee35e2b1b94ffdbdde8e,powershell.exe,8792,not_applicable,benign,routine file activity
FILE-00233,2026-08-09T22:02:50Z,DEPLOY-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,3239cf236f35708add41747ee325cacbce8c7aa6bbec493d74146f90480f5cc8,backup-agent.exe,14089,signed,benign,routine file activity
FILE-01307,2026-08-09T22:10:20Z,ADMIN-WS-11,ACME\admin.jlee,create,C:\Deploy\agent.msi,fa69bb99634d0b1465788c96a7ee3de2638d9c74ff522c540fc0c54694c47bc5,powershell.exe,9928,signed,benign,routine file activity
FILE-01153,2026-08-09T22:23:08Z,ADMIN-WS-07,ACME\admin.rpatel,modify,C:\Ops\logs.zip,8eb98af64511e8038aa0ef7e4dc6943c892e92d85e02a22678835f36b2d13835,msiexec.exe,6034,not_applicable,benign,routine file activity
FILE-00495,2026-08-09T22:23:45Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,a2e44505dd228e7e72c4f48bf4de7067885d0881610442fa71179c0ead60ffc7,powershell.exe,14117,signed,benign,routine file activity
FILE-00646,2026-08-09T22:27:07Z,ADMIN-WS-07,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,5ca463a595029c9fa3c51d4297555f1d22dc29a46e18160a5bcc296335cff65e,powershell.exe,12651,not_applicable,benign,routine file activity
FILE-01171,2026-08-09T22:30:34Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,modify,C:\Ops\logs.zip,8b986d64cc53ca60b1196f456fd6c0e9336c6b3162cc99db18e32552e3419902,backup-agent.exe,12012,not_applicable,benign,routine file activity
FILE-01257,2026-08-09T22:36:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,73e6078dc0df33e08e9959285399fd48aebfca5185b80c5d69e78eab660d3809,powershell.exe,6766,not_applicable,benign,routine file activity
FILE-01433,2026-08-09T22:39:24Z,FILE-01,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,ac3bafbc13cc53cfad68be885f9dab434e23780e51c92418c4ca51361ae4156b,backup-agent.exe,9669,not_applicable,benign,routine file activity
FILE-01411,2026-08-09T22:41:50Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,9bd5b8c6260286d530dbab1d17b6996d022c92fbdef1dea884ef79074f084ca4,backup-agent.exe,9886,not_applicable,benign,routine file activity
FILE-01011,2026-08-09T22:58:17Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,50d3bda4a1ca99e9ad5340344189af26929deca55b01dd7138d07222aa06eaad,backup-agent.exe,12028,signed,benign,routine file activity
FILE-01354,2026-08-09T23:03:10Z,APP-API-02,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,d0f90a8a3b27d8d91099e8098d571e250a61ef664c44cf206897a1cf3edbb078,backup-agent.exe,11857,not_applicable,benign,routine file activity
FILE-00935,2026-08-09T23:07:25Z,ADMIN-WS-11,ACME\admin.jlee,modify,C:\Ops\logs.zip,5e84bbe5b600f19895c53a419ef50c2ce7ec9abc009bdf009278c9eb0e16ccb3,backup-agent.exe,13328,not_applicable,benign,routine file activity
FILE-01360,2026-08-09T23:18:23Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Deploy\agent.msi,277dacf1d72da6062e940d652e91accfae24fe8d2a3952115d80a3140c4a690d,msiexec.exe,5848,signed,benign,routine file activity
FILE-01109,2026-08-09T23:32:18Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,fee8ff9fa93735b61baa7a92c2df19f43ca0949ee923370d08ef5b9ef80a84f7,powershell.exe,12953,not_applicable,benign,routine file activity
FILE-01294,2026-08-09T23:35:12Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\Deploy\agent.msi,50cf0b3697602b215ac53369540ebc5a4f2e05a1a81b206dc0d85e46d5075954,powershell.exe,5335,signed,benign,routine file activity
FILE-01270,2026-08-09T23:55:42Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,50b4ea5e4871555d3135a449cabbc3e74bc2097f862ac6677dc7a52570864fe4,powershell.exe,13845,not_applicable,benign,routine file activity
FILE-00080,2026-08-10T00:01:30Z,DEPLOY-01,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,2f21f1f4d23eb2663d03b6121dafc37b0861966ee5554f749468493aa5fe8c4b,backup-agent.exe,8395,not_applicable,benign,routine file activity
FILE-01320,2026-08-10T00:12:18Z,ADMIN-WS-07,ACME\admin.rpatel,read,C:\ProgramData\Backup\state.db,7d952beeb9e656025806301d260a9885b43dea18bddb4db59774dcc776c992c0,powershell.exe,8799,not_applicable,benign,routine file activity
FILE-01455,2026-08-10T00:14:35Z,FILE-01,ACME\admin.jlee,read,C:\Windows\Temp\agent.log,189285d359b4f4ad703d7cb04d99fa42ed97014d9692c7d9da470559ce8ad0ec,msiexec.exe,3125,not_applicable,benign,routine file activity
FILE-01172,2026-08-10T00:22:22Z,WEB-EDGE-01,ACME\svc_backup,read,C:\Deploy\agent.msi,b537b2921dd9784e67ca3c67f3ab4325d47bb4ff154efbf6d62fc2dc735cf83e,msiexec.exe,7911,signed,benign,routine file activity
FILE-00852,2026-08-10T00:22:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,f8707bb343e2f95cc98f35aaff30789b907a0ace644733a28595284969e299e3,msiexec.exe,8736,not_applicable,benign,routine file activity
FILE-01066,2026-08-10T00:55:32Z,ADMIN-WS-11,ACME\admin.jlee,modify,C:\Deploy\agent.msi,6db9968a756e4cf8d4a6ec4e643d17285b46da658f55637f6fca4a5e6f8e1924,backup-agent.exe,6688,signed,benign,routine file activity
FILE-00353,2026-08-10T01:11:26Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,6c63231648de946cf3d141298d70eb6fed64771236eeb5c409cae235780a9881,backup-agent.exe,13480,not_applicable,benign,routine file activity
FILE-00731,2026-08-10T01:12:30Z,FILE-01,ACME\svc_deploy,read,C:\Ops\logs.zip,5dd0ac9ec0acbbe77f0ce5fda43c78db5873c75bab1ac79159b3c7a400733515,powershell.exe,5703,not_applicable,benign,routine file activity
FILE-00918,2026-08-10T01:23:35Z,ADMIN-WS-11,ACME\svc_deploy,modify,C:\Ops\logs.zip,cfd174a857f75d4df12af6a5d490e480b21f8c2aa1f06fdc1fc16efdd748f82f,msiexec.exe,6813,not_applicable,benign,routine file activity
FILE-00165,2026-08-10T01:29:39Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Windows\Temp\agent.log,6c4c4afd73f5a8edad1c7429282a68003dcfff8e24976e7e3d4c9ba24578700e,msiexec.exe,7629,not_applicable,benign,routine file activity
FILE-00022,2026-08-10T01:34:59Z,WEB-EDGE-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,bf7525aed7e630b908c703df0ac0282037a7f9db6abc22831e24e84cd4be0d2e,msiexec.exe,4302,not_applicable,benign,routine file activity
FILE-00334,2026-08-10T01:45:23Z,ADMIN-WS-11,ACME\svc_backup,modify,C:\Deploy\agent.msi,27b290cfa99f453027890f6b9ce2a6ea31e383ddeca408deb31f6de81098cc5b,powershell.exe,2627,signed,benign,routine file activity
FILE-00463,2026-08-10T01:52:20Z,WEB-EDGE-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,94dfd311f32618293eee50ad6107b51c08cdaaa3856346ee1973359b4f95c5e4,msiexec.exe,5976,not_applicable,benign,routine file activity
FILE-00657,2026-08-10T02:11:10Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\Deploy\agent.msi,a27c1b9a3b211d69802ac6e2ffaf8f6775993af535c8ad19b8f4fff9b6ca7e34,powershell.exe,6539,signed,benign,routine file activity
FILE-00900,2026-08-10T02:20:35Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,07a799844fc29855c4a254a69bcacb0c515794322ff47a5eef786d5cc493189e,msiexec.exe,8796,not_applicable,benign,routine file activity
FILE-00667,2026-08-10T02:20:37Z,WEB-EDGE-01,ACME\admin.jlee,create,C:\Ops\logs.zip,574a7c23a0581c521520cbd073c785600acab3ae583ba503c07d44aba41cc335,powershell.exe,1146,not_applicable,benign,routine file activity
FILE-00765,2026-08-10T02:21:24Z,DEPLOY-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,7f3b3001b2ab23b20a9d7284d784860bae91895e9d20e7ed30a682500b5f5d03,powershell.exe,2222,not_applicable,benign,routine file activity
FILE-01108,2026-08-10T02:22:12Z,VULN-SCAN-01,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,1fe6da2dfc1404d69ae93475aad1a4b669965c12a00726c3faa5ac20609eead8,backup-agent.exe,9102,not_applicable,benign,routine file activity
FILE-00323,2026-08-10T02:38:44Z,VULN-SCAN-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,17fd7758591fa00c0bfa749a608e6f538dda3c98ef3749465fd4b39616883d4e,powershell.exe,8694,not_applicable,benign,routine file activity
FILE-00448,2026-08-10T02:45:53Z,APP-API-02,ACME\svc_backup,modify,C:\Ops\logs.zip,d13d020290dd69aa2a40983947a1dd40a3436318388637eb0c0ef396df91780a,powershell.exe,8246,not_applicable,benign,routine file activity
FILE-01439,2026-08-10T03:01:15Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,66232ae6424ccf912ef0504ce628cd8c623b166d41778cd5ea92033c95f5149c,msiexec.exe,1616,not_applicable,benign,routine file activity
FILE-00853,2026-08-10T03:13:37Z,ADMIN-WS-07,ACME\admin.jlee,read,C:\Ops\logs.zip,33821933f27277452391fee6edebf22de837a785fef96c7234ccbf3a02eeced3,backup-agent.exe,7777,not_applicable,benign,routine file activity
FILE-00275,2026-08-10T03:14:04Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Deploy\agent.msi,8a479c8986ea4dc2c97a22fb56e3c922dc945e5838cfa0baaf54011ba7fc5f54,msiexec.exe,10547,signed,benign,routine file activity
FILE-00411,2026-08-10T03:21:58Z,WEB-EDGE-01,ACME\admin.rpatel,read,C:\Ops\logs.zip,31dc84380c65afdd0598c787d75ea6edeab2a612b3adb916ca91dd4f442da974,backup-agent.exe,12185,not_applicable,benign,routine file activity
FILE-00662,2026-08-10T03:22:39Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,16e2d68e09d1610510ddcf7245d8dab1528c03c2fc1ee93360bf79150c5f8e8f,powershell.exe,3892,not_applicable,benign,routine file activity
FILE-00870,2026-08-10T03:27:29Z,APP-API-02,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,bfcb94cda6ed420de041a48a8da8d3b27f8d91f033e6a53fbe2bfdb7a648ced6,backup-agent.exe,6511,not_applicable,benign,routine file activity
FILE-01007,2026-08-10T03:29:41Z,ADMIN-WS-07,ACME\svc_deploy,modify,C:\Deploy\agent.msi,540ee7bc634ea87c832687ac705b5a327a220506b8bd3122f2509794befd32e4,powershell.exe,7619,signed,benign,routine file activity
FILE-00549,2026-08-10T03:32:03Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Ops\logs.zip,712636fbf9f55bcd9f5bdff02ffbb62a51318378dc1b2e0f6d236c3834e2fa64,backup-agent.exe,4242,not_applicable,benign,routine file activity
FILE-01188,2026-08-10T03:36:57Z,ADMIN-WS-11,ACME\admin.jlee,modify,C:\Deploy\agent.msi,9af06e103cbaea46da5e18c0c9814382a8bd44ab6419b3747339b8896c130dc0,msiexec.exe,1741,signed,benign,routine file activity
FILE-00640,2026-08-10T03:37:35Z,VULN-SCAN-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,010e9cffd8c0bf93f065ec69944a7ad6d38865b7f3c7cb50e1335fd1643332e1,msiexec.exe,7462,signed,benign,routine file activity
FILE-00108,2026-08-10T03:47:19Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,0febe043a50ef13c7e7d285d58479d00b5fa99369782a8a3f126a6e278a5451c,msiexec.exe,1088,not_applicable,benign,routine file activity
FILE-00753,2026-08-10T03:47:49Z,FILE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,0b04156dcd972708a940c978a48c68624ddebf42fab5d3804a5cda6077ceee5a,msiexec.exe,11909,not_applicable,benign,routine file activity
FILE-00562,2026-08-10T03:48:29Z,APP-API-02,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,cda26c8e0a7aa5eea20ccfb645a83c0928bb87309e82a26aad87da474365a5f7,msiexec.exe,3542,not_applicable,benign,routine file activity
FILE-00849,2026-08-10T04:04:35Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,61fb9bfa289e95b8ad199a9f47bebf0c2e89c80f232447e9d83e6f5cfcdf9b46,backup-agent.exe,14289,not_applicable,benign,routine file activity
FILE-00933,2026-08-10T04:04:45Z,FILE-01,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,9db426d8f08b4d0e20b18e6c8c74132b267ccfb031cd6c8a3637518f4d0d41b2,msiexec.exe,9768,not_applicable,benign,routine file activity
FILE-01176,2026-08-10T04:09:51Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,1bb43b2dfd10462d17ba3b1f7d4323e01bd765cdc0bf8dbbd3a5bfcc0b0ecc43,msiexec.exe,4367,not_applicable,benign,routine file activity
FILE-00744,2026-08-10T04:14:21Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,f780e7e9aab784f1ae683275af2605de3fb733659372779a2deb0e5d6c4bdcf5,backup-agent.exe,9465,not_applicable,benign,routine file activity
FILE-01471,2026-08-10T04:39:55Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,969012e24fc38c1af6da440c552380ea9fbc9a94df8a44f0e717dcd189721152,powershell.exe,11463,not_applicable,benign,routine file activity
FILE-00907,2026-08-10T04:44:57Z,WEB-EDGE-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,05a7acb7b2a612d8f3829ab7e1c9443868ad8042a929040f22a982cee321dbbb,msiexec.exe,1775,not_applicable,benign,routine file activity
FILE-00410,2026-08-10T04:47:19Z,FILE-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,c39be4c4ac1c181f426bd1eeaed430d736244c9b9d8ddbe0b370e718bb62027b,msiexec.exe,7147,signed,benign,routine file activity
FILE-00482,2026-08-10T04:53:42Z,FILE-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,a6fe7237f6235f839da7b27f6343eec8f9f59c0f3777affbabe75d1f6000d041,backup-agent.exe,13910,signed,benign,routine file activity
FILE-01036,2026-08-10T05:01:17Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,91790dbc422d4068443e17048bf6607bee78894ec2235bb99cdf8f5eda9fffce,powershell.exe,1936,not_applicable,benign,routine file activity
FILE-00736,2026-08-10T05:02:02Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\Windows\Temp\agent.log,4e9fa60d0085d1ebd0767fd011eaaed31d94efad151e0f0d2e59d823815a1a0b,powershell.exe,8442,not_applicable,benign,routine file activity
FILE-01474,2026-08-10T05:06:34Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,e4393a457b73b50ccd8524c8ce389140d2f0715c0c2a20ae924435039c0a8c5b,backup-agent.exe,10912,not_applicable,benign,routine file activity
FILE-01059,2026-08-10T05:09:44Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\Windows\Temp\agent.log,36560f9189bc40aff61e792d7825687a18f602e3745cdcb2226ec3c66eb54ea5,powershell.exe,11886,not_applicable,benign,routine file activity
FILE-01029,2026-08-10T05:18:08Z,WEB-EDGE-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,f28dac2abc52fbb6f5962b1c2d85c97f2e3ee7107933f6954a0b66b2e1944534,powershell.exe,10974,not_applicable,benign,routine file activity
