asset_id,host,ip,role,owner,criticality,internet_facing,expected_admin_sources,note
AST-00627,LAB-HOST-0626,10.40.3.127,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00628,LAB-HOST-0627,10.40.3.128,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00629,LAB-HOST-0628,10.40.3.129,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00630,LAB-HOST-0629,10.40.3.130,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00631,LAB-HOST-0630,10.40.3.131,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00632,LAB-HOST-0631,10.40.3.132,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00633,LAB-HOST-0632,10.40.3.133,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00634,LAB-HOST-0633,10.40.3.134,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00635,LAB-HOST-0634,10.40.3.135,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00636,LAB-HOST-0635,10.40.3.136,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00637,LAB-HOST-0636,10.40.3.137,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00638,LAB-HOST-0637,10.40.3.138,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00639,LAB-HOST-0638,10.40.3.139,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00640,LAB-HOST-0639,10.40.3.140,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00641,LAB-HOST-0640,10.40.3.141,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00642,LAB-HOST-0641,10.40.3.142,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00643,LAB-HOST-0642,10.40.3.143,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00644,LAB-HOST-0643,10.40.3.144,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00645,LAB-HOST-0644,10.40.3.145,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00646,LAB-HOST-0645,10.40.3.146,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00647,LAB-HOST-0646,10.40.3.147,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00648,LAB-HOST-0647,10.40.3.148,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00649,LAB-HOST-0648,10.40.3.149,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00650,LAB-HOST-0649,10.40.3.150,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00651,LAB-HOST-0650,10.40.3.151,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00652,LAB-HOST-0651,10.40.3.152,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00653,LAB-HOST-0652,10.40.3.153,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00654,LAB-HOST-0653,10.40.3.154,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00655,LAB-HOST-0654,10.40.3.155,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00656,LAB-HOST-0655,10.40.3.156,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00657,LAB-HOST-0656,10.40.3.157,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00658,LAB-HOST-0657,10.40.3.158,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00659,LAB-HOST-0658,10.40.3.159,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00660,LAB-HOST-0659,10.40.3.160,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00661,LAB-HOST-0660,10.40.3.161,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00662,LAB-HOST-0661,10.40.3.162,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00663,LAB-HOST-0662,10.40.3.163,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00664,LAB-HOST-0663,10.40.3.164,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00665,LAB-HOST-0664,10.40.3.165,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00666,LAB-HOST-0665,10.40.3.166,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00667,LAB-HOST-0666,10.40.3.167,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00668,LAB-HOST-0667,10.40.3.168,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00669,LAB-HOST-0668,10.40.3.169,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00670,LAB-HOST-0669,10.40.3.170,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00671,LAB-HOST-0670,10.40.3.171,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00672,LAB-HOST-0671,10.40.3.172,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00673,LAB-HOST-0672,10.40.3.173,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00674,LAB-HOST-0673,10.40.3.174,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00675,LAB-HOST-0674,10.40.3.175,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00676,LAB-HOST-0675,10.40.3.176,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00677,LAB-HOST-0676,10.40.3.177,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00678,LAB-HOST-0677,10.40.3.178,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00679,LAB-HOST-0678,10.40.3.179,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00680,LAB-HOST-0679,10.40.3.180,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00681,LAB-HOST-0680,10.40.3.181,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00682,LAB-HOST-0681,10.40.3.182,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00683,LAB-HOST-0682,10.40.3.183,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00684,LAB-HOST-0683,10.40.3.184,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00685,LAB-HOST-0684,10.40.3.185,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00686,LAB-HOST-0685,10.40.3.186,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00687,LAB-HOST-0686,10.40.3.187,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00688,LAB-HOST-0687,10.40.3.188,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00689,LAB-HOST-0688,10.40.3.189,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00690,LAB-HOST-0689,10.40.3.190,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00691,LAB-HOST-0690,10.40.3.191,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00692,LAB-HOST-0691,10.40.3.192,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00693,LAB-HOST-0692,10.40.3.193,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00694,LAB-HOST-0693,10.40.3.194,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00695,LAB-HOST-0694,10.40.3.195,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00696,LAB-HOST-0695,10.40.3.196,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00697,LAB-HOST-0696,10.40.3.197,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00698,LAB-HOST-0697,10.40.3.198,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00699,LAB-HOST-0698,10.40.3.199,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00700,LAB-HOST-0699,10.40.3.200,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00701,LAB-HOST-0700,10.40.3.201,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00702,LAB-HOST-0701,10.40.3.202,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00703,LAB-HOST-0702,10.40.3.203,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00704,LAB-HOST-0703,10.40.3.204,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00705,LAB-HOST-0704,10.40.3.205,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00706,LAB-HOST-0705,10.40.3.206,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00707,LAB-HOST-0706,10.40.3.207,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00708,LAB-HOST-0707,10.40.3.208,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00709,LAB-HOST-0708,10.40.3.209,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00710,LAB-HOST-0709,10.40.3.210,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00711,LAB-HOST-0710,10.40.3.211,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00712,LAB-HOST-0711,10.40.3.212,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00713,LAB-HOST-0712,10.40.3.213,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00714,LAB-HOST-0713,10.40.3.214,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00715,LAB-HOST-0714,10.40.3.215,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00716,LAB-HOST-0715,10.40.3.216,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00717,LAB-HOST-0716,10.40.3.217,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00718,LAB-HOST-0717,10.40.3.218,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00719,LAB-HOST-0718,10.40.3.219,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00720,LAB-HOST-0719,10.40.3.220,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00721,LAB-HOST-0720,10.40.3.221,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00722,LAB-HOST-0721,10.40.3.222,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00723,LAB-HOST-0722,10.40.3.223,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00724,LAB-HOST-0723,10.40.3.224,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00725,LAB-HOST-0724,10.40.3.225,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00726,LAB-HOST-0725,10.40.3.226,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00727,LAB-HOST-0726,10.40.3.227,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00728,LAB-HOST-0727,10.40.3.228,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00729,LAB-HOST-0728,10.40.3.229,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00730,LAB-HOST-0729,10.40.3.230,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00731,LAB-HOST-0730,10.40.3.231,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00732,LAB-HOST-0731,10.40.3.232,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00733,LAB-HOST-0732,10.40.3.233,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00734,LAB-HOST-0733,10.40.3.234,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00735,LAB-HOST-0734,10.40.3.235,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00736,LAB-HOST-0735,10.40.3.236,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00737,LAB-HOST-0736,10.40.3.237,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00738,LAB-HOST-0737,10.40.3.238,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00739,LAB-HOST-0738,10.40.3.239,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00740,LAB-HOST-0739,10.40.3.240,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00741,LAB-HOST-0740,10.40.3.241,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00742,LAB-HOST-0741,10.40.3.242,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00743,LAB-HOST-0742,10.40.3.243,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00744,LAB-HOST-0743,10.40.3.244,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00745,LAB-HOST-0744,10.40.3.245,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00746,LAB-HOST-0745,10.40.3.246,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00747,LAB-HOST-0746,10.40.3.247,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00748,LAB-HOST-0747,10.40.3.248,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00749,LAB-HOST-0748,10.40.3.249,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00750,LAB-HOST-0749,10.40.3.250,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00751,LAB-HOST-0750,10.40.4.1,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00752,LAB-HOST-0751,10.40.4.2,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00753,LAB-HOST-0752,10.40.4.3,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00754,LAB-HOST-0753,10.40.4.4,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00755,LAB-HOST-0754,10.40.4.5,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00756,LAB-HOST-0755,10.40.4.6,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00757,LAB-HOST-0756,10.40.4.7,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00758,LAB-HOST-0757,10.40.4.8,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00759,LAB-HOST-0758,10.40.4.9,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00760,LAB-HOST-0759,10.40.4.10,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00761,LAB-HOST-0760,10.40.4.11,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00762,LAB-HOST-0761,10.40.4.12,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00763,LAB-HOST-0762,10.40.4.13,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00764,LAB-HOST-0763,10.40.4.14,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00765,LAB-HOST-0764,10.40.4.15,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00766,LAB-HOST-0765,10.40.4.16,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00767,LAB-HOST-0766,10.40.4.17,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00768,LAB-HOST-0767,10.40.4.18,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00769,LAB-HOST-0768,10.40.4.19,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00770,LAB-HOST-0769,10.40.4.20,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00771,LAB-HOST-0770,10.40.4.21,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00772,LAB-HOST-0771,10.40.4.22,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00773,LAB-HOST-0772,10.40.4.23,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00774,LAB-HOST-0773,10.40.4.24,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00775,LAB-HOST-0774,10.40.4.25,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00776,LAB-HOST-0775,10.40.4.26,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00777,LAB-HOST-0776,10.40.4.27,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00778,LAB-HOST-0777,10.40.4.28,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00779,LAB-HOST-0778,10.40.4.29,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00780,LAB-HOST-0779,10.40.4.30,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00781,LAB-HOST-0780,10.40.4.31,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00782,LAB-HOST-0781,10.40.4.32,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00783,LAB-HOST-0782,10.40.4.33,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00784,LAB-HOST-0783,10.40.4.34,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00785,LAB-HOST-0784,10.40.4.35,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00786,LAB-HOST-0785,10.40.4.36,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00787,LAB-HOST-0786,10.40.4.37,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00788,LAB-HOST-0787,10.40.4.38,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00789,LAB-HOST-0788,10.40.4.39,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00790,LAB-HOST-0789,10.40.4.40,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00791,LAB-HOST-0790,10.40.4.41,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00792,LAB-HOST-0791,10.40.4.42,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00793,LAB-HOST-0792,10.40.4.43,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00794,LAB-HOST-0793,10.40.4.44,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00795,LAB-HOST-0794,10.40.4.45,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00796,LAB-HOST-0795,10.40.4.46,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00797,LAB-HOST-0796,10.40.4.47,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00798,LAB-HOST-0797,10.40.4.48,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00799,LAB-HOST-0798,10.40.4.49,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00800,LAB-HOST-0799,10.40.4.50,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00801,LAB-HOST-0800,10.40.4.51,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00802,LAB-HOST-0801,10.40.4.52,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00803,LAB-HOST-0802,10.40.4.53,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00804,LAB-HOST-0803,10.40.4.54,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00805,LAB-HOST-0804,10.40.4.55,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00806,LAB-HOST-0805,10.40.4.56,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00807,LAB-HOST-0806,10.40.4.57,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00808,LAB-HOST-0807,10.40.4.58,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00809,LAB-HOST-0808,10.40.4.59,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00810,LAB-HOST-0809,10.40.4.60,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00811,LAB-HOST-0810,10.40.4.61,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00812,LAB-HOST-0811,10.40.4.62,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00813,LAB-HOST-0812,10.40.4.63,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00814,LAB-HOST-0813,10.40.4.64,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00815,LAB-HOST-0814,10.40.4.65,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00816,LAB-HOST-0815,10.40.4.66,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00817,LAB-HOST-0816,10.40.4.67,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00818,LAB-HOST-0817,10.40.4.68,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00819,LAB-HOST-0818,10.40.4.69,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00820,LAB-HOST-0819,10.40.4.70,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00821,LAB-HOST-0820,10.40.4.71,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00822,LAB-HOST-0821,10.40.4.72,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00823,LAB-HOST-0822,10.40.4.73,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00824,LAB-HOST-0823,10.40.4.74,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00825,LAB-HOST-0824,10.40.4.75,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00826,LAB-HOST-0825,10.40.4.76,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00827,LAB-HOST-0826,10.40.4.77,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00828,LAB-HOST-0827,10.40.4.78,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00829,LAB-HOST-0828,10.40.4.79,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00830,LAB-HOST-0829,10.40.4.80,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00831,LAB-HOST-0830,10.40.4.81,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00832,LAB-HOST-0831,10.40.4.82,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00833,LAB-HOST-0832,10.40.4.83,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00834,LAB-HOST-0833,10.40.4.84,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
