event_id,_time,host,user,process_name,process_id,query,answer,result,classification,note
DNS-00001,2026-08-10T01:58:48Z,FILE-01,ACME\admin.rpatel,chrome.exe,7759,updates.vendor.example,198.51.100.65,success,benign,routine resolution
DNS-00907,2026-08-10T02:02:13Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,14323,repo.internal,198.51.100.77,success,benign,routine resolution
DNS-01222,2026-08-10T02:11:10Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,14822,backup.internal,198.51.100.231,success,benign,routine resolution
DNS-00578,2026-08-10T02:17:07Z,FILE-01,ACME\admin.rpatel,chrome.exe,8748,updates.vendor.example,198.51.100.172,success,benign,routine resolution
DNS-00591,2026-08-10T02:22:27Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,1880,download.sysinternals.com,198.51.100.217,success,benign,routine resolution
DNS-00090,2026-08-10T02:26:16Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,5114,packages.microsoft.com,198.51.100.187,success,benign,routine resolution
DNS-01203,2026-08-10T02:51:28Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,6512,updates.vendor.example,198.51.100.121,success,benign,routine resolution
DNS-00463,2026-08-10T02:53:35Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,7875,updates.vendor.example,198.51.100.71,success,benign,routine resolution
DNS-00265,2026-08-10T03:10:19Z,FILE-01,ACME\svc_deploy,chrome.exe,12209,download.sysinternals.com,198.51.100.151,success,benign,routine resolution
DNS-01139,2026-08-10T03:20:08Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,12053,download.sysinternals.com,198.51.100.157,success,benign,routine resolution
DNS-01029,2026-08-10T03:25:26Z,FILE-01,ACME\admin.jlee,powershell.exe,13542,backup.internal,198.51.100.188,success,benign,routine resolution
DNS-00045,2026-08-10T03:30:04Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2030,download.sysinternals.com,198.51.100.7,success,benign,routine resolution
DNS-01184,2026-08-10T03:42:57Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,10806,packages.microsoft.com,198.51.100.84,success,benign,routine resolution
DNS-00612,2026-08-10T03:49:12Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,13028,updates.vendor.example,198.51.100.10,success,benign,routine resolution
DNS-01485,2026-08-10T03:54:16Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,3442,updates.vendor.example,198.51.100.94,success,benign,routine resolution
DNS-00137,2026-08-10T03:54:29Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,12250,backup.internal,198.51.100.122,success,benign,routine resolution
DNS-00825,2026-08-10T03:57:19Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,6910,backup.internal,198.51.100.48,success,benign,routine resolution
DNS-01393,2026-08-10T04:06:20Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,1837,updates.vendor.example,198.51.100.78,success,benign,routine resolution
DNS-00910,2026-08-10T04:12:50Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,10955,backup.internal,198.51.100.19,success,benign,routine resolution
DNS-01426,2026-08-10T04:15:18Z,FILE-01,ACME\svc_backup,backup-agent.exe,6653,updates.vendor.example,198.51.100.195,success,benign,routine resolution
DNS-01401,2026-08-10T04:24:24Z,FILE-01,ACME\admin.rpatel,powershell.exe,14581,updates.vendor.example,198.51.100.120,success,benign,routine resolution
DNS-00799,2026-08-10T04:28:12Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,2281,download.sysinternals.com,198.51.100.154,success,benign,routine resolution
DNS-00450,2026-08-10T04:31:40Z,APP-API-02,ACME\svc_backup,powershell.exe,4273,packages.microsoft.com,198.51.100.156,success,benign,routine resolution
DNS-00227,2026-08-10T04:35:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,6424,updates.vendor.example,198.51.100.48,success,benign,routine resolution
DNS-00146,2026-08-10T04:48:08Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,2137,packages.microsoft.com,198.51.100.92,success,benign,routine resolution
DNS-01028,2026-08-10T04:52:20Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,7029,download.sysinternals.com,198.51.100.77,success,benign,routine resolution
DNS-01239,2026-08-10T05:06:11Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,12242,repo.internal,198.51.100.233,success,benign,routine resolution
DNS-01300,2026-08-10T05:29:47Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,6219,updates.vendor.example,198.51.100.196,success,benign,routine resolution
DNS-00663,2026-08-10T05:32:19Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,11199,repo.internal,198.51.100.89,success,benign,routine resolution
DNS-00341,2026-08-10T05:42:48Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,4592,download.sysinternals.com,198.51.100.152,success,benign,routine resolution
DNS-00818,2026-08-10T05:48:41Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,1609,updates.vendor.example,198.51.100.207,success,benign,routine resolution
DNS-00353,2026-08-10T05:59:48Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,8692,download.sysinternals.com,198.51.100.39,success,benign,routine resolution
DNS-01288,2026-08-10T06:12:51Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,7582,updates.vendor.example,198.51.100.62,success,benign,routine resolution
DNS-00965,2026-08-10T06:14:52Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,5045,repo.internal,198.51.100.154,success,benign,routine resolution
DNS-01071,2026-08-10T06:22:41Z,APP-API-02,ACME\svc_deploy,powershell.exe,4237,updates.vendor.example,198.51.100.175,success,benign,routine resolution
DNS-00744,2026-08-10T06:24:34Z,APP-API-02,ACME\admin.rpatel,chrome.exe,13315,packages.microsoft.com,198.51.100.175,success,benign,routine resolution
DNS-00776,2026-08-10T06:43:12Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,9885,updates.vendor.example,198.51.100.6,success,benign,routine resolution
DNS-01153,2026-08-10T06:58:21Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,9458,updates.vendor.example,198.51.100.8,success,benign,routine resolution
DNS-00386,2026-08-10T07:04:58Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,14780,packages.microsoft.com,198.51.100.126,success,benign,routine resolution
DNS-00765,2026-08-10T07:05:15Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,3206,repo.internal,198.51.100.26,success,benign,routine resolution
DNS-01126,2026-08-10T07:06:36Z,VULN-SCAN-01,ACME\admin.jlee,backup-agent.exe,12479,download.sysinternals.com,198.51.100.212,success,benign,routine resolution
DNS-00275,2026-08-10T07:06:39Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,5196,packages.microsoft.com,198.51.100.163,success,benign,routine resolution
DNS-01435,2026-08-10T07:07:28Z,APP-API-02,ACME\admin.rpatel,powershell.exe,14213,backup.internal,198.51.100.65,success,benign,routine resolution
DNS-01084,2026-08-10T07:09:23Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,11965,repo.internal,198.51.100.50,success,benign,routine resolution
DNS-00255,2026-08-10T07:12:03Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7724,packages.microsoft.com,198.51.100.158,success,benign,routine resolution
DNS-01046,2026-08-10T07:20:33Z,FILE-01,ACME\admin.jlee,chrome.exe,3034,updates.vendor.example,198.51.100.27,success,benign,routine resolution
DNS-00923,2026-08-10T07:22:58Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,3979,updates.vendor.example,198.51.100.125,success,benign,routine resolution
DNS-00629,2026-08-10T07:24:15Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,2791,backup.internal,198.51.100.105,success,benign,routine resolution
DNS-00581,2026-08-10T07:26:02Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,6468,repo.internal,198.51.100.167,success,benign,routine resolution
DNS-01328,2026-08-10T07:29:14Z,APP-API-02,ACME\admin.rpatel,chrome.exe,2591,download.sysinternals.com,198.51.100.66,success,benign,routine resolution
DNS-01167,2026-08-10T07:29:34Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,6592,repo.internal,198.51.100.94,success,benign,routine resolution
DNS-00840,2026-08-10T07:32:42Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,8889,download.sysinternals.com,198.51.100.13,success,benign,routine resolution
DNS-00808,2026-08-10T07:35:08Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,12046,backup.internal,198.51.100.169,success,benign,routine resolution
DNS-00538,2026-08-10T07:36:53Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,5178,download.sysinternals.com,198.51.100.205,success,benign,routine resolution
DNS-00376,2026-08-10T07:45:02Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,2236,download.sysinternals.com,198.51.100.91,success,benign,routine resolution
DNS-01136,2026-08-10T07:47:51Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,14327,download.sysinternals.com,198.51.100.218,success,benign,routine resolution
DNS-01454,2026-08-10T07:59:04Z,FILE-01,ACME\svc_backup,powershell.exe,14751,download.sysinternals.com,198.51.100.62,success,benign,routine resolution
DNS-00321,2026-08-10T08:08:44Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,12796,repo.internal,198.51.100.70,success,benign,routine resolution
DNS-01116,2026-08-10T08:14:49Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,7165,packages.microsoft.com,198.51.100.76,success,benign,routine resolution
DNS-00564,2026-08-10T08:40:54Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,9933,repo.internal,198.51.100.52,success,benign,routine resolution
DNS-01081,2026-08-10T08:46:18Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,6914,backup.internal,198.51.100.69,success,benign,routine resolution
DNS-00389,2026-08-10T08:50:59Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,11252,download.sysinternals.com,198.51.100.144,success,benign,routine resolution
DNS-01189,2026-08-10T08:53:29Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,13308,packages.microsoft.com,198.51.100.88,success,benign,routine resolution
DNS-01082,2026-08-10T09:10:03Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,14569,repo.internal,198.51.100.70,success,benign,routine resolution
DNS-00081,2026-08-10T09:11:23Z,FILE-01,ACME\svc_backup,powershell.exe,9208,updates.vendor.example,198.51.100.28,success,benign,routine resolution
DNS-01332,2026-08-10T09:12:05Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,14027,download.sysinternals.com,198.51.100.195,success,benign,routine resolution
DNS-01179,2026-08-10T09:18:17Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,14274,packages.microsoft.com,198.51.100.154,success,benign,routine resolution
DNS-00762,2026-08-10T09:28:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,2655,updates.vendor.example,198.51.100.128,success,benign,routine resolution
DNS-00774,2026-08-10T09:34:32Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,14908,updates.vendor.example,198.51.100.80,success,benign,routine resolution
DNS-00318,2026-08-10T09:44:50Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,6796,download.sysinternals.com,198.51.100.119,success,benign,routine resolution
DNS-00175,2026-08-10T09:50:38Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,12815,packages.microsoft.com,198.51.100.106,success,benign,routine resolution
DNS-00240,2026-08-10T09:50:51Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,5895,repo.internal,198.51.100.120,success,benign,routine resolution
DNS-01281,2026-08-10T10:01:44Z,DEPLOY-01,ACME\svc_backup,powershell.exe,5043,repo.internal,198.51.100.4,success,benign,routine resolution
DNS-01190,2026-08-10T10:06:19Z,DEPLOY-01,ACME\svc_backup,chrome.exe,10441,packages.microsoft.com,198.51.100.56,success,benign,routine resolution
DNS-01499,2026-08-10T10:11:47Z,FILE-01,ACME\admin.jlee,powershell.exe,3075,repo.internal,198.51.100.214,success,benign,routine resolution
DNS-00262,2026-08-10T10:17:35Z,FILE-01,ACME\svc_backup,powershell.exe,10174,updates.vendor.example,198.51.100.148,success,benign,routine resolution
DNS-00618,2026-08-10T10:25:19Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,9703,packages.microsoft.com,198.51.100.65,success,benign,routine resolution
DNS-01447,2026-08-10T10:26:11Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,12034,backup.internal,198.51.100.197,success,benign,routine resolution
DNS-00072,2026-08-10T10:31:16Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,3914,backup.internal,198.51.100.209,success,benign,routine resolution
DNS-01065,2026-08-10T10:32:23Z,APP-API-02,ACME\svc_backup,backup-agent.exe,5018,updates.vendor.example,198.51.100.195,success,benign,routine resolution
DNS-01027,2026-08-10T10:38:37Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,10469,packages.microsoft.com,198.51.100.86,success,benign,routine resolution
DNS-00354,2026-08-10T10:38:47Z,APP-API-02,ACME\svc_backup,powershell.exe,11082,download.sysinternals.com,198.51.100.172,success,benign,routine resolution
DNS-01221,2026-08-10T10:48:32Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,14071,backup.internal,198.51.100.208,success,benign,routine resolution
DNS-01466,2026-08-10T10:54:26Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,12173,backup.internal,198.51.100.199,success,benign,routine resolution
DNS-00770,2026-08-10T11:04:58Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,3362,backup.internal,198.51.100.217,success,benign,routine resolution
DNS-00094,2026-08-10T11:17:00Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,5684,packages.microsoft.com,198.51.100.234,success,benign,routine resolution
DNS-00108,2026-08-10T11:18:38Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,3130,updates.vendor.example,198.51.100.86,success,benign,routine resolution
DNS-00362,2026-08-10T11:29:40Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,13559,updates.vendor.example,198.51.100.187,success,benign,routine resolution
DNS-00185,2026-08-10T11:30:41Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,5275,packages.microsoft.com,198.51.100.120,success,benign,routine resolution
DNS-00908,2026-08-10T11:38:22Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,5899,backup.internal,198.51.100.229,success,benign,routine resolution
DNS-01119,2026-08-10T11:50:39Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,7333,download.sysinternals.com,198.51.100.225,success,benign,routine resolution
DNS-00019,2026-08-10T11:52:05Z,DEPLOY-01,ACME\svc_backup,chrome.exe,12509,download.sysinternals.com,198.51.100.171,success,benign,routine resolution
DNS-00952,2026-08-10T12:01:20Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,10435,updates.vendor.example,198.51.100.72,success,benign,routine resolution
DNS-01386,2026-08-10T12:01:23Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,13221,download.sysinternals.com,198.51.100.210,success,benign,routine resolution
DNS-00256,2026-08-10T12:10:06Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,8732,updates.vendor.example,198.51.100.203,success,benign,routine resolution
DNS-00034,2026-08-10T12:14:17Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,3144,packages.microsoft.com,198.51.100.48,success,benign,routine resolution
DNS-01480,2026-08-10T12:16:54Z,FILE-01,ACME\admin.jlee,powershell.exe,6511,packages.microsoft.com,198.51.100.116,success,benign,routine resolution
DNS-01114,2026-08-10T12:19:46Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,7534,packages.microsoft.com,198.51.100.162,success,benign,routine resolution
DNS-00420,2026-08-10T12:20:37Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,2692,backup.internal,198.51.100.108,success,benign,routine resolution
DNS-01416,2026-08-10T12:20:53Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,4737,repo.internal,198.51.100.224,success,benign,routine resolution
DNS-00978,2026-08-10T12:23:25Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,9462,repo.internal,198.51.100.7,success,benign,routine resolution
DNS-01212,2026-08-10T12:28:10Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,11651,repo.internal,198.51.100.70,success,benign,routine resolution
DNS-01099,2026-08-10T12:36:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,8381,packages.microsoft.com,198.51.100.202,success,benign,routine resolution
DNS-01470,2026-08-10T12:43:44Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2851,backup.internal,198.51.100.177,success,benign,routine resolution
DNS-00205,2026-08-10T12:52:11Z,APP-API-02,ACME\svc_deploy,powershell.exe,9225,repo.internal,198.51.100.18,success,benign,routine resolution
DNS-00458,2026-08-10T12:52:36Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,1224,download.sysinternals.com,198.51.100.4,success,benign,routine resolution
DNS-00472,2026-08-10T12:54:36Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,7079,packages.microsoft.com,198.51.100.87,success,benign,routine resolution
DNS-00686,2026-08-10T13:02:49Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,7534,backup.internal,198.51.100.206,success,benign,routine resolution
DNS-01483,2026-08-10T13:04:12Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,6480,packages.microsoft.com,198.51.100.238,success,benign,routine resolution
DNS-01069,2026-08-10T13:06:41Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,10509,packages.microsoft.com,198.51.100.27,success,benign,routine resolution
DNS-00779,2026-08-10T13:12:46Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,12035,download.sysinternals.com,198.51.100.103,success,benign,routine resolution
DNS-00858,2026-08-10T13:29:59Z,APP-API-02,ACME\admin.jlee,powershell.exe,7859,backup.internal,198.51.100.73,success,benign,routine resolution
DNS-01041,2026-08-10T13:31:14Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,14547,updates.vendor.example,198.51.100.226,success,benign,routine resolution
DNS-00390,2026-08-10T13:36:23Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,12642,repo.internal,198.51.100.50,success,benign,routine resolution
DNS-00651,2026-08-10T13:39:59Z,APP-API-02,ACME\svc_backup,backup-agent.exe,2955,packages.microsoft.com,198.51.100.190,success,benign,routine resolution
DNS-01333,2026-08-10T13:46:43Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,6241,packages.microsoft.com,198.51.100.150,success,benign,routine resolution
DNS-01138,2026-08-10T14:03:09Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,10116,updates.vendor.example,198.51.100.146,success,benign,routine resolution
DNS-00785,2026-08-10T14:03:48Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,9427,download.sysinternals.com,198.51.100.126,success,benign,routine resolution
DNS-00990,2026-08-10T14:25:19Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,3285,backup.internal,198.51.100.210,success,benign,routine resolution
DNS-01291,2026-08-10T14:25:47Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,5021,repo.internal,198.51.100.73,success,benign,routine resolution
DNS-00918,2026-08-10T14:29:52Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,4569,packages.microsoft.com,198.51.100.47,success,benign,routine resolution
DNS-00995,2026-08-10T14:32:26Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,11477,repo.internal,198.51.100.159,success,benign,routine resolution
DNS-00642,2026-08-10T15:01:22Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,11132,updates.vendor.example,198.51.100.74,success,benign,routine resolution
DNS-00422,2026-08-10T15:18:26Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,13664,repo.internal,198.51.100.19,success,benign,routine resolution
DNS-00855,2026-08-10T15:21:49Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,7605,packages.microsoft.com,198.51.100.163,success,benign,routine resolution
DNS-00347,2026-08-10T15:42:07Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,10750,updates.vendor.example,198.51.100.141,success,benign,routine resolution
DNS-01213,2026-08-10T15:44:01Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,13070,packages.microsoft.com,198.51.100.150,success,benign,routine resolution
DNS-00680,2026-08-10T15:54:45Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,11203,backup.internal,198.51.100.94,success,benign,routine resolution
DNS-00470,2026-08-10T15:55:45Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,6201,packages.microsoft.com,198.51.100.80,success,benign,routine resolution
DNS-00012,2026-08-10T15:56:50Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,9849,download.sysinternals.com,198.51.100.201,success,benign,routine resolution
DNS-00129,2026-08-10T16:03:29Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,1795,repo.internal,198.51.100.53,success,benign,routine resolution
DNS-00172,2026-08-10T16:11:35Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,12529,backup.internal,198.51.100.229,success,benign,routine resolution
DNS-00630,2026-08-10T16:17:06Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,2671,backup.internal,198.51.100.178,success,benign,routine resolution
DNS-01161,2026-08-10T16:18:08Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,3601,backup.internal,198.51.100.47,success,benign,routine resolution
DNS-00067,2026-08-10T16:23:54Z,APP-API-02,ACME\admin.jlee,chrome.exe,5249,download.sysinternals.com,198.51.100.10,success,benign,routine resolution
DNS-00332,2026-08-10T16:24:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,8806,backup.internal,198.51.100.161,success,benign,routine resolution
DNS-00138,2026-08-10T16:26:39Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,5934,packages.microsoft.com,198.51.100.13,success,benign,routine resolution
DNS-00707,2026-08-10T16:34:22Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,1836,backup.internal,198.51.100.111,success,benign,routine resolution
DNS-01382,2026-08-10T16:35:04Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,11116,packages.microsoft.com,198.51.100.195,success,benign,routine resolution
DNS-00007,2026-08-10T16:56:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,9472,backup.internal,198.51.100.223,success,benign,routine resolution
DNS-00715,2026-08-10T17:02:06Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,12970,repo.internal,198.51.100.188,success,benign,routine resolution
DNS-01437,2026-08-10T17:05:30Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,12966,download.sysinternals.com,198.51.100.233,success,benign,routine resolution
DNS-00788,2026-08-10T17:05:44Z,FILE-01,ACME\svc_backup,backup-agent.exe,14893,backup.internal,198.51.100.81,success,benign,routine resolution
DNS-00071,2026-08-10T17:42:44Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,3757,backup.internal,198.51.100.157,success,benign,routine resolution
DNS-00026,2026-08-10T17:46:02Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,5018,updates.vendor.example,198.51.100.233,success,benign,routine resolution
DNS-00487,2026-08-10T17:47:48Z,FILE-01,ACME\svc_backup,backup-agent.exe,8961,packages.microsoft.com,198.51.100.100,success,benign,routine resolution
DNS-00511,2026-08-10T17:57:46Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,3896,download.sysinternals.com,198.51.100.125,success,benign,routine resolution
DNS-00413,2026-08-10T18:03:18Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,13369,repo.internal,198.51.100.35,success,benign,routine resolution
DNS-00331,2026-08-10T18:03:42Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,14089,packages.microsoft.com,198.51.100.149,success,benign,routine resolution
DNS-00678,2026-08-10T18:10:42Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,2861,download.sysinternals.com,198.51.100.230,success,benign,routine resolution
DNS-01182,2026-08-10T18:13:28Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,12591,repo.internal,198.51.100.137,success,benign,routine resolution
DNS-00877,2026-08-10T18:28:49Z,FILE-01,ACME\admin.jlee,chrome.exe,5407,backup.internal,198.51.100.104,success,benign,routine resolution
DNS-01381,2026-08-10T18:35:41Z,DEPLOY-01,ACME\svc_backup,powershell.exe,5408,backup.internal,198.51.100.162,success,benign,routine resolution
DNS-00404,2026-08-10T18:42:44Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,1520,download.sysinternals.com,198.51.100.232,success,benign,routine resolution
DNS-00552,2026-08-10T18:44:59Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,7214,packages.microsoft.com,198.51.100.187,success,benign,routine resolution
DNS-01220,2026-08-10T18:49:34Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,13208,download.sysinternals.com,198.51.100.65,success,benign,routine resolution
DNS-00926,2026-08-10T19:11:48Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,5531,packages.microsoft.com,198.51.100.218,success,benign,routine resolution
DNS-00208,2026-08-10T19:16:41Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,3139,updates.vendor.example,198.51.100.21,success,benign,routine resolution
DNS-01442,2026-08-10T19:52:16Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,1874,repo.internal,198.51.100.227,success,benign,routine resolution
DNS-00352,2026-08-10T19:52:59Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,1180,download.sysinternals.com,198.51.100.17,success,benign,routine resolution
DNS-01021,2026-08-10T20:00:32Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,14709,download.sysinternals.com,198.51.100.213,success,benign,routine resolution
DNS-01318,2026-08-10T20:01:15Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,3940,backup.internal,198.51.100.169,success,benign,routine resolution
DNS-00583,2026-08-10T20:06:09Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,5232,repo.internal,198.51.100.176,success,benign,routine resolution
DNS-00508,2026-08-10T20:12:03Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,1026,backup.internal,198.51.100.72,success,benign,routine resolution
DNS-00482,2026-08-10T20:12:35Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,8821,backup.internal,198.51.100.184,success,benign,routine resolution
DNS-01090,2026-08-10T20:14:48Z,FILE-01,ACME\svc_deploy,powershell.exe,12930,backup.internal,198.51.100.141,success,benign,routine resolution
DNS-00033,2026-08-10T20:15:01Z,FILE-01,ACME\svc_deploy,chrome.exe,6758,backup.internal,198.51.100.110,success,benign,routine resolution
DNS-00224,2026-08-10T20:20:21Z,FILE-01,ACME\svc_backup,powershell.exe,1317,backup.internal,198.51.100.205,success,benign,routine resolution
DNS-01030,2026-08-10T20:20:29Z,APP-API-02,ACME\admin.jlee,chrome.exe,3365,download.sysinternals.com,198.51.100.67,success,benign,routine resolution
DNS-00983,2026-08-10T20:26:25Z,APP-API-02,ACME\admin.rpatel,powershell.exe,2003,updates.vendor.example,198.51.100.172,success,benign,routine resolution
DNS-00616,2026-08-10T20:28:04Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,3991,download.sysinternals.com,198.51.100.121,success,benign,routine resolution
