event_id,_time,host,user,parent_process_name,parent_process_id,process_name,process_id,command_line,signature_status,classification,note
PROC-00538,2026-08-09T21:57:36Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,5699,backup-agent.exe,5430,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01397,2026-08-09T21:59:49Z,VULN-SCAN-01,ACME\admin.rpatel,services.exe,5738,backup-agent.exe,1695,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00644,2026-08-09T22:04:30Z,VULN-SCAN-01,ACME\svc_backup,taskeng.exe,6552,powershell.exe,8436,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00542,2026-08-09T22:05:49Z,FILE-01,ACME\admin.rpatel,wsmprovhost.exe,442,powershell.exe,10864,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00414,2026-08-09T22:06:24Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,423,msedgewebview2.exe,8317,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00019,2026-08-09T22:10:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,386,msedgewebview2.exe,14690,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01089,2026-08-09T22:12:01Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,taskeng.exe,5313,powershell.exe,7645,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00052,2026-08-09T22:17:10Z,VULN-SCAN-01,ACME\svc_deploy,explorer.exe,4316,powershell.exe,13574,powershell.exe Get-Service,signed,benign,routine admin
PROC-00492,2026-08-09T22:24:04Z,ADMIN-WS-07,ACME\svc_backup,wsmprovhost.exe,4597,powershell.exe,3248,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01109,2026-08-09T22:28:26Z,VULN-SCAN-01,ACME\svc_deploy,explorer.exe,7919,powershell.exe,1373,powershell.exe Get-Service,signed,benign,routine admin
PROC-00721,2026-08-09T22:44:46Z,DEPLOY-01,ACME\admin.rpatel,explorer.exe,2487,powershell.exe,12252,powershell.exe Get-Service,signed,benign,routine admin
PROC-00247,2026-08-09T22:47:18Z,ADMIN-WS-07,ACME\admin.jlee,wsmprovhost.exe,5867,powershell.exe,11983,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00326,2026-08-09T22:57:33Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,3547,msedgewebview2.exe,5815,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00658,2026-08-09T23:04:22Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,8787,powershell.exe,6796,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00279,2026-08-09T23:08:28Z,ADMIN-WS-11,ACME\svc_backup,services.exe,390,backup-agent.exe,12746,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00814,2026-08-09T23:08:51Z,DEPLOY-01,ACME\admin.jlee,services.exe,424,backup-agent.exe,1562,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00572,2026-08-09T23:16:42Z,DEPLOY-01,ACME\admin.rpatel,wsmprovhost.exe,3711,powershell.exe,4793,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01302,2026-08-09T23:26:01Z,WEB-EDGE-01,ACME\svc_deploy,services.exe,2016,backup-agent.exe,10313,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00715,2026-08-09T23:31:41Z,WEB-EDGE-01,ACME\admin.rpatel,explorer.exe,1347,powershell.exe,2518,powershell.exe Get-Service,signed,benign,routine admin
PROC-01119,2026-08-09T23:32:40Z,APP-API-02,ACME\admin.jlee,services.exe,7658,backup-agent.exe,5371,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00522,2026-08-09T23:33:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,taskeng.exe,978,powershell.exe,3930,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00727,2026-08-09T23:44:49Z,DEPLOY-01,ACME\admin.jlee,services.exe,7229,backup-agent.exe,13966,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01331,2026-08-09T23:50:22Z,APP-API-02,ACME\admin.jlee,explorer.exe,6843,powershell.exe,14900,powershell.exe Get-Service,signed,benign,routine admin
PROC-00656,2026-08-09T23:55:17Z,APP-API-02,ACME\svc_backup,services.exe,4002,backup-agent.exe,1811,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00474,2026-08-10T00:16:40Z,FILE-01,ACME\svc_deploy,taskeng.exe,6188,powershell.exe,5022,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00616,2026-08-10T00:19:43Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,6020,msedgewebview2.exe,11002,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00928,2026-08-10T00:20:42Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,5991,msedgewebview2.exe,5182,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01274,2026-08-10T00:27:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,3589,msedgewebview2.exe,5226,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01252,2026-08-10T00:31:23Z,WEB-EDGE-01,ACME\admin.rpatel,services.exe,2136,backup-agent.exe,4753,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00822,2026-08-10T00:49:31Z,FILE-01,ACME\svc_backup,taskeng.exe,606,powershell.exe,7095,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01179,2026-08-10T00:51:06Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,5041,powershell.exe,9093,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00670,2026-08-10T00:52:05Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,6405,powershell.exe,13768,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00166,2026-08-10T00:52:50Z,WEB-EDGE-01,ACME\admin.rpatel,explorer.exe,5599,powershell.exe,4958,powershell.exe Get-Service,signed,benign,routine admin
PROC-00839,2026-08-10T00:59:22Z,WEB-EDGE-01,ACME\svc_deploy,wsmprovhost.exe,3113,powershell.exe,8921,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00490,2026-08-10T01:19:28Z,APP-API-02,ACME\admin.jlee,chrome.exe,2040,msedgewebview2.exe,3967,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00393,2026-08-10T01:24:06Z,ADMIN-WS-11,ACME\svc_backup,wsmprovhost.exe,6122,powershell.exe,6113,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00432,2026-08-10T01:24:57Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,7259,powershell.exe,2587,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00292,2026-08-10T01:56:32Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,7375,msedgewebview2.exe,5381,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00774,2026-08-10T01:58:15Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,6718,powershell.exe,6138,powershell.exe Get-Service,signed,benign,routine admin
PROC-00992,2026-08-10T01:58:46Z,WEB-EDGE-01,ACME\svc_backup,wsmprovhost.exe,6182,powershell.exe,8161,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00386,2026-08-10T02:04:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,services.exe,4311,backup-agent.exe,9841,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00036,2026-08-10T02:14:10Z,DEPLOY-01,ACME\svc_backup,chrome.exe,7244,msedgewebview2.exe,3129,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01319,2026-08-10T02:20:24Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,1009,powershell.exe,9073,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01137,2026-08-10T02:20:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,taskeng.exe,1207,powershell.exe,1087,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00440,2026-08-10T02:21:21Z,ADMIN-WS-11,ACME\admin.jlee,wsmprovhost.exe,1430,powershell.exe,9805,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01270,2026-08-10T02:28:09Z,APP-API-02,ACME\svc_backup,taskeng.exe,8328,powershell.exe,7194,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01487,2026-08-10T02:38:09Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,2349,msedgewebview2.exe,6960,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00701,2026-08-10T02:43:43Z,ADMIN-WS-07,ACME\svc_deploy,taskeng.exe,3968,powershell.exe,7252,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01063,2026-08-10T02:51:33Z,WEB-EDGE-01,ACME\svc_backup,wsmprovhost.exe,1251,powershell.exe,7592,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00378,2026-08-10T02:52:24Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,6688,msedgewebview2.exe,14794,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01254,2026-08-10T02:55:01Z,WEB-EDGE-01,ACME\svc_deploy,services.exe,7422,backup-agent.exe,13946,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00206,2026-08-10T03:01:14Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,3673,msedgewebview2.exe,4697,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00461,2026-08-10T03:06:05Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,taskeng.exe,749,powershell.exe,10066,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01229,2026-08-10T03:18:10Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,5748,msedgewebview2.exe,2461,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00934,2026-08-10T03:21:22Z,DEPLOY-01,ACME\svc_backup,services.exe,7930,backup-agent.exe,5418,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00779,2026-08-10T03:28:09Z,DEPLOY-01,ACME\svc_deploy,services.exe,3782,backup-agent.exe,6485,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00354,2026-08-10T03:33:54Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,5866,powershell.exe,7194,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01343,2026-08-10T03:38:38Z,APP-API-02,ACME\admin.jlee,explorer.exe,4739,powershell.exe,5583,powershell.exe Get-Service,signed,benign,routine admin
PROC-01176,2026-08-10T03:47:57Z,WEB-EDGE-01,ACME\svc_deploy,explorer.exe,8726,powershell.exe,8853,powershell.exe Get-Service,signed,benign,routine admin
PROC-01294,2026-08-10T03:48:25Z,ADMIN-WS-07,ACME\svc_backup,services.exe,5226,backup-agent.exe,8104,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00044,2026-08-10T03:52:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,7071,powershell.exe,3992,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01313,2026-08-10T03:57:51Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,1872,powershell.exe,1009,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00005,2026-08-10T04:01:42Z,FILE-01,ACME\admin.rpatel,taskeng.exe,1290,powershell.exe,13454,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01253,2026-08-10T04:10:13Z,ADMIN-WS-07,ACME\admin.rpatel,services.exe,411,backup-agent.exe,11890,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01098,2026-08-10T04:16:42Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,1640,msedgewebview2.exe,8154,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00113,2026-08-10T04:20:55Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,8080,powershell.exe,13690,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00346,2026-08-10T04:27:15Z,APP-API-02,ACME\admin.rpatel,chrome.exe,6553,msedgewebview2.exe,3689,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00887,2026-08-10T04:44:02Z,DEPLOY-01,ACME\admin.jlee,services.exe,7602,backup-agent.exe,1731,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00804,2026-08-10T04:47:13Z,WEB-EDGE-01,ACME\admin.rpatel,taskeng.exe,2903,powershell.exe,8296,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00869,2026-08-10T04:54:16Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,2532,powershell.exe,3315,powershell.exe Get-Service,signed,benign,routine admin
PROC-01284,2026-08-10T04:55:01Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,3857,msedgewebview2.exe,12607,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01187,2026-08-10T05:19:16Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,4701,msedgewebview2.exe,8917,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00722,2026-08-10T05:19:32Z,VULN-SCAN-01,ACME\svc_deploy,taskeng.exe,3363,powershell.exe,13644,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00685,2026-08-10T05:22:18Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,3235,powershell.exe,8138,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01267,2026-08-10T05:41:00Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,7477,powershell.exe,11233,powershell.exe Get-Service,signed,benign,routine admin
PROC-00098,2026-08-10T05:47:56Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,949,powershell.exe,6200,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00994,2026-08-10T05:58:55Z,APP-API-02,ACME\svc_deploy,services.exe,2658,backup-agent.exe,3811,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00625,2026-08-10T06:17:07Z,FILE-01,ACME\admin.jlee,services.exe,5609,backup-agent.exe,7365,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00856,2026-08-10T06:20:04Z,FILE-01,NT AUTHORITY\SYSTEM,taskeng.exe,3141,powershell.exe,4379,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00693,2026-08-10T06:29:48Z,APP-API-02,ACME\admin.jlee,explorer.exe,8506,powershell.exe,3815,powershell.exe Get-Service,signed,benign,routine admin
PROC-00713,2026-08-10T06:37:55Z,ADMIN-WS-07,ACME\svc_deploy,explorer.exe,3913,powershell.exe,12974,powershell.exe Get-Service,signed,benign,routine admin
PROC-00266,2026-08-10T06:43:10Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,8998,powershell.exe,5221,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00595,2026-08-10T06:48:40Z,APP-API-02,ACME\svc_backup,explorer.exe,8581,powershell.exe,7992,powershell.exe Get-Service,signed,benign,routine admin
PROC-00995,2026-08-10T06:50:29Z,DEPLOY-01,ACME\svc_backup,explorer.exe,3186,powershell.exe,6943,powershell.exe Get-Service,signed,benign,routine admin
PROC-01470,2026-08-10T06:54:29Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,3789,backup-agent.exe,12428,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00740,2026-08-10T06:54:53Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,4282,msedgewebview2.exe,7026,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00905,2026-08-10T06:59:17Z,APP-API-02,ACME\svc_deploy,chrome.exe,705,msedgewebview2.exe,14698,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00580,2026-08-10T07:07:33Z,ADMIN-WS-11,ACME\svc_backup,explorer.exe,8971,powershell.exe,3025,powershell.exe Get-Service,signed,benign,routine admin
PROC-00011,2026-08-10T07:14:26Z,WEB-EDGE-01,ACME\admin.jlee,wsmprovhost.exe,4185,powershell.exe,2167,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01143,2026-08-10T07:22:02Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,2342,backup-agent.exe,12436,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01428,2026-08-10T07:23:03Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,8298,powershell.exe,10595,powershell.exe Get-Service,signed,benign,routine admin
PROC-01373,2026-08-10T07:28:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2759,powershell.exe,3174,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01169,2026-08-10T07:29:44Z,APP-API-02,ACME\admin.jlee,taskeng.exe,2651,powershell.exe,13285,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00589,2026-08-10T07:52:41Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,2779,powershell.exe,14506,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00022,2026-08-10T08:01:16Z,VULN-SCAN-01,ACME\svc_backup,services.exe,7705,backup-agent.exe,3932,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00190,2026-08-10T08:01:17Z,DEPLOY-01,ACME\admin.jlee,services.exe,4913,backup-agent.exe,9714,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01468,2026-08-10T08:03:45Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,4123,powershell.exe,14644,powershell.exe Get-Service,signed,benign,routine admin
PROC-00413,2026-08-10T08:19:36Z,APP-API-02,ACME\admin.jlee,taskeng.exe,5129,powershell.exe,8342,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00420,2026-08-10T08:23:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,taskeng.exe,7279,powershell.exe,9722,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01209,2026-08-10T08:48:53Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,6488,msedgewebview2.exe,9527,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00125,2026-08-10T08:50:22Z,DEPLOY-01,ACME\admin.rpatel,services.exe,804,backup-agent.exe,6545,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01115,2026-08-10T08:57:36Z,ADMIN-WS-11,ACME\svc_backup,wsmprovhost.exe,1375,powershell.exe,13090,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01009,2026-08-10T08:58:05Z,APP-API-02,ACME\svc_deploy,explorer.exe,2307,powershell.exe,1094,powershell.exe Get-Service,signed,benign,routine admin
PROC-00453,2026-08-10T08:59:40Z,VULN-SCAN-01,ACME\svc_deploy,explorer.exe,3487,powershell.exe,2220,powershell.exe Get-Service,signed,benign,routine admin
PROC-00383,2026-08-10T09:14:18Z,ADMIN-WS-07,ACME\svc_backup,explorer.exe,4589,powershell.exe,8092,powershell.exe Get-Service,signed,benign,routine admin
PROC-00790,2026-08-10T09:21:13Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,taskeng.exe,5166,powershell.exe,4157,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01441,2026-08-10T09:23:41Z,DEPLOY-01,ACME\admin.rpatel,wsmprovhost.exe,5506,powershell.exe,11893,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00028,2026-08-10T09:26:29Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,1424,backup-agent.exe,12418,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01323,2026-08-10T09:37:26Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,4024,powershell.exe,9647,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00267,2026-08-10T09:38:24Z,APP-API-02,ACME\admin.rpatel,wsmprovhost.exe,7493,powershell.exe,11941,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00237,2026-08-10T09:44:02Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,3683,msedgewebview2.exe,7421,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01201,2026-08-10T09:54:02Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,3736,msedgewebview2.exe,13942,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00706,2026-08-10T09:56:35Z,ADMIN-WS-07,ACME\admin.rpatel,taskeng.exe,3897,powershell.exe,5068,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01090,2026-08-10T10:00:15Z,ADMIN-WS-07,ACME\svc_backup,wsmprovhost.exe,3229,powershell.exe,2599,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00748,2026-08-10T10:07:28Z,FILE-01,ACME\admin.rpatel,explorer.exe,5009,powershell.exe,2864,powershell.exe Get-Service,signed,benign,routine admin
PROC-01476,2026-08-10T10:13:37Z,ADMIN-WS-07,ACME\svc_deploy,explorer.exe,1850,powershell.exe,12916,powershell.exe Get-Service,signed,benign,routine admin
PROC-01158,2026-08-10T10:14:15Z,APP-API-02,ACME\admin.jlee,chrome.exe,4825,msedgewebview2.exe,8385,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00849,2026-08-10T10:18:54Z,WEB-EDGE-01,ACME\svc_deploy,services.exe,7656,backup-agent.exe,6087,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01054,2026-08-10T10:21:50Z,DEPLOY-01,ACME\svc_backup,services.exe,4764,backup-agent.exe,14887,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00662,2026-08-10T10:22:22Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,3286,powershell.exe,7731,powershell.exe Get-Service,signed,benign,routine admin
PROC-01194,2026-08-10T10:37:53Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,7823,powershell.exe,12320,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01395,2026-08-10T10:38:55Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,3983,msedgewebview2.exe,5633,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00622,2026-08-10T11:05:22Z,APP-API-02,ACME\admin.jlee,wsmprovhost.exe,7607,powershell.exe,12984,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00258,2026-08-10T11:13:01Z,ADMIN-WS-07,ACME\svc_deploy,wsmprovhost.exe,2072,powershell.exe,11189,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00007,2026-08-10T11:14:47Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,1305,msedgewebview2.exe,13842,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01080,2026-08-10T11:15:28Z,APP-API-02,ACME\svc_deploy,explorer.exe,2890,powershell.exe,11413,powershell.exe Get-Service,signed,benign,routine admin
PROC-01275,2026-08-10T11:15:37Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,wsmprovhost.exe,8157,powershell.exe,4105,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00517,2026-08-10T11:25:00Z,APP-API-02,ACME\svc_backup,explorer.exe,2110,powershell.exe,7819,powershell.exe Get-Service,signed,benign,routine admin
PROC-00568,2026-08-10T11:45:20Z,ADMIN-WS-11,ACME\admin.rpatel,wsmprovhost.exe,2231,powershell.exe,2410,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00009,2026-08-10T11:53:09Z,ADMIN-WS-07,ACME\svc_backup,services.exe,6629,backup-agent.exe,7976,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01466,2026-08-10T11:55:27Z,DEPLOY-01,ACME\admin.rpatel,wsmprovhost.exe,4368,powershell.exe,11106,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01095,2026-08-10T12:05:28Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,3281,powershell.exe,7103,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01120,2026-08-10T12:08:30Z,APP-API-02,ACME\svc_backup,chrome.exe,2746,msedgewebview2.exe,2652,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00315,2026-08-10T12:09:05Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,8186,msedgewebview2.exe,9906,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00918,2026-08-10T12:09:39Z,FILE-01,ACME\admin.rpatel,wsmprovhost.exe,8566,powershell.exe,1912,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01280,2026-08-10T12:11:06Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,4199,msedgewebview2.exe,10658,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00743,2026-08-10T12:19:41Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,6656,msedgewebview2.exe,3248,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00558,2026-08-10T12:21:02Z,FILE-01,ACME\svc_deploy,wsmprovhost.exe,2783,powershell.exe,2804,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01448,2026-08-10T12:30:15Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,5133,msedgewebview2.exe,4530,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00447,2026-08-10T12:35:33Z,ADMIN-WS-07,ACME\svc_deploy,wsmprovhost.exe,8998,powershell.exe,3771,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00799,2026-08-10T12:41:30Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,3763,msedgewebview2.exe,3056,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00056,2026-08-10T12:51:22Z,APP-API-02,ACME\admin.rpatel,explorer.exe,3974,powershell.exe,11885,powershell.exe Get-Service,signed,benign,routine admin
