event_id,_time,host,src_ip,method,uri,status,user_agent,classification,note
WEB-01310,2026-08-07T07:37:00Z,WEB-EDGE-01,203.0.113.19,GET,/,404,scanner/1.0,benign,background web activity
WEB-01474,2026-08-07T07:38:24Z,WEB-EDGE-01,203.0.113.106,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00453,2026-08-07T07:42:02Z,APP-API-02,203.0.113.25,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00287,2026-08-07T07:49:30Z,WEB-EDGE-01,203.0.113.158,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01032,2026-08-07T07:54:59Z,WEB-EDGE-01,203.0.113.106,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00713,2026-08-07T07:59:46Z,WEB-EDGE-01,203.0.113.44,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01264,2026-08-07T07:59:53Z,WEB-EDGE-01,203.0.113.27,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00590,2026-08-07T08:04:40Z,WEB-EDGE-01,203.0.113.184,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00557,2026-08-07T08:07:03Z,APP-API-02,203.0.113.236,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00797,2026-08-07T08:09:34Z,WEB-EDGE-01,203.0.113.79,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00802,2026-08-07T08:16:17Z,WEB-EDGE-01,203.0.113.127,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01243,2026-08-07T08:29:19Z,APP-API-02,203.0.113.10,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00050,2026-08-07T08:37:48Z,APP-API-02,203.0.113.157,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01246,2026-08-07T08:42:55Z,APP-API-02,203.0.113.204,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-01453,2026-08-07T08:45:18Z,WEB-EDGE-01,203.0.113.89,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01462,2026-08-07T08:56:28Z,WEB-EDGE-01,203.0.113.98,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00504,2026-08-07T09:05:04Z,WEB-EDGE-01,203.0.113.153,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01160,2026-08-07T09:07:11Z,APP-API-02,203.0.113.145,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01289,2026-08-07T09:08:49Z,WEB-EDGE-01,203.0.113.10,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-00714,2026-08-07T09:13:39Z,WEB-EDGE-01,203.0.113.219,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01185,2026-08-07T09:36:07Z,APP-API-02,203.0.113.199,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00524,2026-08-07T09:38:18Z,WEB-EDGE-01,203.0.113.204,POST,/,200,scanner/1.0,benign,background web activity
WEB-01277,2026-08-07T09:42:07Z,WEB-EDGE-01,203.0.113.180,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00314,2026-08-07T09:45:33Z,WEB-EDGE-01,203.0.113.43,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00992,2026-08-07T09:48:52Z,APP-API-02,203.0.113.51,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00819,2026-08-07T10:10:40Z,APP-API-02,203.0.113.129,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00783,2026-08-07T10:11:45Z,WEB-EDGE-01,203.0.113.235,POST,/,404,scanner/1.0,benign,background web activity
WEB-00490,2026-08-07T10:24:07Z,WEB-EDGE-01,203.0.113.220,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01286,2026-08-07T10:33:24Z,WEB-EDGE-01,203.0.113.139,GET,/,404,scanner/1.0,benign,background web activity
WEB-01319,2026-08-07T10:48:57Z,WEB-EDGE-01,203.0.113.196,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00329,2026-08-07T11:20:28Z,APP-API-02,203.0.113.44,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00213,2026-08-07T11:20:37Z,WEB-EDGE-01,203.0.113.81,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00843,2026-08-07T11:20:40Z,WEB-EDGE-01,203.0.113.64,GET,/,200,scanner/1.0,benign,background web activity
WEB-00060,2026-08-07T11:32:01Z,WEB-EDGE-01,203.0.113.52,GET,/,200,scanner/1.0,benign,background web activity
WEB-00425,2026-08-07T11:35:18Z,WEB-EDGE-01,203.0.113.137,GET,/,200,scanner/1.0,benign,background web activity
WEB-00062,2026-08-07T11:38:30Z,APP-API-02,203.0.113.137,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00317,2026-08-07T11:45:42Z,WEB-EDGE-01,203.0.113.89,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00774,2026-08-07T11:48:46Z,APP-API-02,203.0.113.221,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01415,2026-08-07T11:49:30Z,APP-API-02,203.0.113.1,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00915,2026-08-07T11:50:50Z,APP-API-02,203.0.113.73,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01019,2026-08-07T12:23:05Z,WEB-EDGE-01,203.0.113.92,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00596,2026-08-07T12:38:48Z,APP-API-02,203.0.113.18,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00502,2026-08-07T12:41:56Z,WEB-EDGE-01,203.0.113.187,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00923,2026-08-07T12:45:45Z,APP-API-02,203.0.113.234,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00197,2026-08-07T12:51:22Z,WEB-EDGE-01,203.0.113.183,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00137,2026-08-07T12:58:05Z,WEB-EDGE-01,203.0.113.60,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00581,2026-08-07T13:03:26Z,WEB-EDGE-01,203.0.113.231,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00325,2026-08-07T13:07:12Z,APP-API-02,203.0.113.60,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00766,2026-08-07T13:21:16Z,APP-API-02,203.0.113.155,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-00669,2026-08-07T13:25:09Z,WEB-EDGE-01,203.0.113.157,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00141,2026-08-07T13:34:10Z,APP-API-02,203.0.113.29,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00591,2026-08-07T13:34:10Z,APP-API-02,203.0.113.20,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00348,2026-08-07T13:35:17Z,WEB-EDGE-01,203.0.113.186,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00496,2026-08-07T13:36:33Z,WEB-EDGE-01,203.0.113.100,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-01450,2026-08-07T13:39:28Z,APP-API-02,203.0.113.109,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00410,2026-08-07T13:50:55Z,WEB-EDGE-01,203.0.113.58,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00262,2026-08-07T13:53:42Z,WEB-EDGE-01,203.0.113.239,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00718,2026-08-07T14:21:51Z,APP-API-02,203.0.113.150,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00447,2026-08-07T14:24:52Z,APP-API-02,203.0.113.151,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01456,2026-08-07T14:26:08Z,APP-API-02,203.0.113.231,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01413,2026-08-07T14:34:58Z,APP-API-02,203.0.113.62,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00886,2026-08-07T14:36:45Z,WEB-EDGE-01,203.0.113.51,GET,/,200,scanner/1.0,benign,background web activity
WEB-00196,2026-08-07T14:38:19Z,APP-API-02,203.0.113.163,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00619,2026-08-07T14:42:08Z,WEB-EDGE-01,203.0.113.190,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00684,2026-08-07T14:45:39Z,WEB-EDGE-01,203.0.113.195,GET,/,404,scanner/1.0,benign,background web activity
WEB-00659,2026-08-07T15:09:09Z,WEB-EDGE-01,203.0.113.113,POST,/health,404,scanner/1.0,benign,background web activity
WEB-00822,2026-08-07T15:11:09Z,APP-API-02,203.0.113.185,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00395,2026-08-07T15:18:25Z,APP-API-02,203.0.113.80,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-01389,2026-08-07T15:21:45Z,APP-API-02,203.0.113.95,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00827,2026-08-07T15:22:23Z,WEB-EDGE-01,203.0.113.191,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00528,2026-08-07T15:23:31Z,WEB-EDGE-01,203.0.113.237,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00016,2026-08-07T15:27:32Z,APP-API-02,203.0.113.169,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00727,2026-08-07T15:36:57Z,APP-API-02,203.0.113.47,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-01376,2026-08-07T15:41:24Z,WEB-EDGE-01,203.0.113.86,GET,/,200,scanner/1.0,benign,background web activity
WEB-00327,2026-08-07T15:47:54Z,WEB-EDGE-01,203.0.113.163,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00488,2026-08-07T15:49:52Z,APP-API-02,203.0.113.239,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00974,2026-08-07T16:02:25Z,WEB-EDGE-01,203.0.113.16,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00498,2026-08-07T16:13:14Z,APP-API-02,203.0.113.199,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01455,2026-08-07T16:16:01Z,APP-API-02,203.0.113.187,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-01029,2026-08-07T16:22:33Z,WEB-EDGE-01,203.0.113.153,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00467,2026-08-07T16:41:32Z,WEB-EDGE-01,203.0.113.70,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-01102,2026-08-07T16:48:12Z,WEB-EDGE-01,203.0.113.128,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-00304,2026-08-07T16:59:27Z,APP-API-02,203.0.113.133,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00153,2026-08-07T17:12:47Z,WEB-EDGE-01,203.0.113.233,POST,/,200,scanner/1.0,benign,background web activity
WEB-00770,2026-08-07T17:14:19Z,WEB-EDGE-01,203.0.113.204,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00377,2026-08-07T17:16:02Z,APP-API-02,203.0.113.138,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-01434,2026-08-07T17:16:07Z,WEB-EDGE-01,203.0.113.238,GET,/,200,scanner/1.0,benign,background web activity
WEB-00909,2026-08-07T17:16:29Z,WEB-EDGE-01,203.0.113.181,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00081,2026-08-07T17:40:24Z,WEB-EDGE-01,203.0.113.128,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00286,2026-08-07T18:20:47Z,APP-API-02,203.0.113.159,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00235,2026-08-07T18:24:52Z,WEB-EDGE-01,203.0.113.46,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01226,2026-08-07T18:31:20Z,APP-API-02,203.0.113.240,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01298,2026-08-07T18:31:24Z,WEB-EDGE-01,203.0.113.116,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-01371,2026-08-07T18:33:35Z,WEB-EDGE-01,203.0.113.46,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00818,2026-08-07T18:40:23Z,APP-API-02,203.0.113.113,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-00373,2026-08-07T18:41:20Z,APP-API-02,203.0.113.142,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00699,2026-08-07T18:46:09Z,WEB-EDGE-01,203.0.113.90,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-00214,2026-08-07T18:48:53Z,WEB-EDGE-01,203.0.113.24,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00845,2026-08-07T18:56:37Z,WEB-EDGE-01,203.0.113.144,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01023,2026-08-07T19:02:43Z,WEB-EDGE-01,203.0.113.89,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00957,2026-08-07T19:03:30Z,WEB-EDGE-01,203.0.113.94,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00846,2026-08-07T19:10:25Z,WEB-EDGE-01,203.0.113.62,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01170,2026-08-07T19:28:51Z,WEB-EDGE-01,203.0.113.49,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00780,2026-08-07T19:45:16Z,APP-API-02,203.0.113.40,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01181,2026-08-07T19:46:10Z,APP-API-02,203.0.113.122,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01329,2026-08-07T19:54:20Z,WEB-EDGE-01,203.0.113.100,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00618,2026-08-07T20:00:03Z,WEB-EDGE-01,203.0.113.184,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00038,2026-08-07T20:00:57Z,WEB-EDGE-01,203.0.113.234,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00475,2026-08-07T20:01:48Z,APP-API-02,203.0.113.67,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00439,2026-08-07T20:05:33Z,WEB-EDGE-01,203.0.113.154,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01113,2026-08-07T20:29:42Z,WEB-EDGE-01,203.0.113.88,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01437,2026-08-07T20:35:52Z,APP-API-02,203.0.113.207,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00810,2026-08-07T20:45:41Z,WEB-EDGE-01,203.0.113.23,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00059,2026-08-07T20:51:03Z,APP-API-02,203.0.113.24,POST,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-01296,2026-08-07T21:06:45Z,APP-API-02,203.0.113.123,GET,/,404,scanner/1.0,benign,background web activity
WEB-00917,2026-08-07T21:09:56Z,APP-API-02,203.0.113.49,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00098,2026-08-07T21:22:20Z,APP-API-02,203.0.113.210,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01115,2026-08-07T21:23:32Z,WEB-EDGE-01,203.0.113.143,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00623,2026-08-07T21:31:34Z,APP-API-02,203.0.113.230,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01425,2026-08-07T21:32:00Z,WEB-EDGE-01,203.0.113.179,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00899,2026-08-07T21:33:14Z,APP-API-02,203.0.113.190,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01059,2026-08-07T21:42:14Z,WEB-EDGE-01,203.0.113.40,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00746,2026-08-07T21:42:53Z,APP-API-02,203.0.113.5,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00685,2026-08-07T21:44:00Z,WEB-EDGE-01,203.0.113.194,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00823,2026-08-07T21:45:52Z,WEB-EDGE-01,203.0.113.233,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00090,2026-08-07T21:46:11Z,APP-API-02,203.0.113.89,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00151,2026-08-07T21:52:46Z,WEB-EDGE-01,203.0.113.36,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-01452,2026-08-07T21:59:03Z,APP-API-02,203.0.113.230,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00794,2026-08-07T22:17:45Z,APP-API-02,203.0.113.18,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00343,2026-08-07T22:19:13Z,WEB-EDGE-01,203.0.113.145,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00494,2026-08-07T22:57:19Z,APP-API-02,203.0.113.3,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01140,2026-08-07T23:00:15Z,APP-API-02,203.0.113.73,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00236,2026-08-07T23:06:46Z,WEB-EDGE-01,203.0.113.230,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-01035,2026-08-07T23:06:54Z,WEB-EDGE-01,203.0.113.82,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-01030,2026-08-07T23:08:40Z,WEB-EDGE-01,203.0.113.155,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-00738,2026-08-07T23:13:42Z,APP-API-02,203.0.113.58,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01345,2026-08-07T23:23:16Z,APP-API-02,203.0.113.150,GET,/,404,scanner/1.0,benign,background web activity
WEB-00466,2026-08-07T23:28:23Z,WEB-EDGE-01,203.0.113.166,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01203,2026-08-07T23:31:20Z,WEB-EDGE-01,203.0.113.153,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00456,2026-08-07T23:38:31Z,WEB-EDGE-01,203.0.113.13,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-00061,2026-08-07T23:41:32Z,WEB-EDGE-01,203.0.113.121,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00276,2026-08-07T23:47:00Z,APP-API-02,203.0.113.42,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-01260,2026-08-07T23:54:00Z,APP-API-02,203.0.113.228,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-00412,2026-08-08T00:01:38Z,APP-API-02,203.0.113.144,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01164,2026-08-08T00:08:57Z,APP-API-02,203.0.113.178,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00022,2026-08-08T00:09:00Z,WEB-EDGE-01,203.0.113.33,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00676,2026-08-08T00:27:05Z,WEB-EDGE-01,203.0.113.217,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00445,2026-08-08T00:42:11Z,WEB-EDGE-01,203.0.113.135,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00195,2026-08-08T00:43:31Z,WEB-EDGE-01,203.0.113.160,POST,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00429,2026-08-08T01:00:56Z,WEB-EDGE-01,203.0.113.32,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01355,2026-08-08T01:04:08Z,APP-API-02,203.0.113.41,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00470,2026-08-08T01:18:58Z,WEB-EDGE-01,203.0.113.203,GET,/,200,scanner/1.0,benign,background web activity
WEB-00792,2026-08-08T01:32:28Z,WEB-EDGE-01,203.0.113.129,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00972,2026-08-08T01:42:22Z,WEB-EDGE-01,203.0.113.190,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01464,2026-08-08T01:44:01Z,WEB-EDGE-01,203.0.113.215,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01195,2026-08-08T01:55:06Z,WEB-EDGE-01,203.0.113.104,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00850,2026-08-08T02:06:06Z,APP-API-02,203.0.113.123,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00568,2026-08-08T02:09:03Z,WEB-EDGE-01,203.0.113.67,POST,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00487,2026-08-08T02:11:22Z,WEB-EDGE-01,203.0.113.96,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01420,2026-08-08T02:17:23Z,APP-API-02,203.0.113.204,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00415,2026-08-08T02:37:38Z,WEB-EDGE-01,203.0.113.23,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01394,2026-08-08T02:49:46Z,WEB-EDGE-01,203.0.113.78,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-01062,2026-08-08T03:01:21Z,WEB-EDGE-01,203.0.113.185,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01395,2026-08-08T03:01:22Z,WEB-EDGE-01,203.0.113.190,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00710,2026-08-08T03:05:55Z,WEB-EDGE-01,203.0.113.181,POST,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00014,2026-08-08T03:06:50Z,APP-API-02,203.0.113.213,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00023,2026-08-08T03:16:06Z,APP-API-02,203.0.113.151,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00432,2026-08-08T03:23:58Z,WEB-EDGE-01,203.0.113.29,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00689,2026-08-08T03:34:36Z,WEB-EDGE-01,203.0.113.29,GET,/,200,scanner/1.0,benign,background web activity
WEB-00835,2026-08-08T03:34:46Z,APP-API-02,203.0.113.240,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01421,2026-08-08T03:34:47Z,APP-API-02,203.0.113.184,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00805,2026-08-08T03:35:43Z,APP-API-02,203.0.113.196,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01481,2026-08-08T03:50:56Z,APP-API-02,203.0.113.34,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-01150,2026-08-08T04:09:26Z,WEB-EDGE-01,203.0.113.94,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00688,2026-08-08T04:24:40Z,WEB-EDGE-01,203.0.113.156,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00687,2026-08-08T04:44:28Z,APP-API-02,203.0.113.229,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00358,2026-08-08T04:47:24Z,APP-API-02,203.0.113.68,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-01447,2026-08-08T04:59:21Z,WEB-EDGE-01,203.0.113.115,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01435,2026-08-08T04:59:38Z,WEB-EDGE-01,203.0.113.119,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00413,2026-08-08T05:03:27Z,APP-API-02,203.0.113.103,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00363,2026-08-08T05:08:33Z,WEB-EDGE-01,203.0.113.182,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00582,2026-08-08T05:13:06Z,WEB-EDGE-01,203.0.113.156,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00011,2026-08-08T05:23:48Z,APP-API-02,203.0.113.125,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00123,2026-08-08T05:26:11Z,WEB-EDGE-01,203.0.113.11,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01287,2026-08-08T05:27:07Z,WEB-EDGE-01,203.0.113.191,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00073,2026-08-08T05:31:11Z,WEB-EDGE-01,203.0.113.82,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00357,2026-08-08T05:33:26Z,APP-API-02,203.0.113.223,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00971,2026-08-08T05:35:14Z,WEB-EDGE-01,203.0.113.110,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00755,2026-08-08T05:44:54Z,WEB-EDGE-01,203.0.113.231,POST,/,404,scanner/1.0,benign,background web activity
WEB-00613,2026-08-08T05:53:10Z,APP-API-02,203.0.113.109,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01070,2026-08-08T05:57:50Z,WEB-EDGE-01,203.0.113.29,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00744,2026-08-08T06:08:47Z,APP-API-02,203.0.113.222,POST,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00956,2026-08-08T06:22:02Z,WEB-EDGE-01,203.0.113.47,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00131,2026-08-08T06:32:48Z,WEB-EDGE-01,203.0.113.228,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00830,2026-08-08T06:35:52Z,WEB-EDGE-01,203.0.113.106,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00201,2026-08-08T06:42:16Z,WEB-EDGE-01,203.0.113.21,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01209,2026-08-08T06:46:17Z,APP-API-02,203.0.113.43,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00995,2026-08-08T06:49:43Z,APP-API-02,203.0.113.87,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00773,2026-08-08T07:01:03Z,APP-API-02,203.0.113.11,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00341,2026-08-08T07:12:33Z,WEB-EDGE-01,203.0.113.136,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00096,2026-08-08T07:43:01Z,APP-API-02,203.0.113.36,POST,/,404,scanner/1.0,benign,background web activity
WEB-01005,2026-08-08T07:45:44Z,WEB-EDGE-01,203.0.113.121,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00679,2026-08-08T07:49:21Z,WEB-EDGE-01,203.0.113.226,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01186,2026-08-08T08:13:39Z,APP-API-02,203.0.113.160,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00307,2026-08-08T08:13:59Z,WEB-EDGE-01,203.0.113.167,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00221,2026-08-08T08:36:19Z,WEB-EDGE-01,203.0.113.52,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01445,2026-08-08T08:41:52Z,WEB-EDGE-01,203.0.113.29,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01424,2026-08-08T08:44:20Z,APP-API-02,203.0.113.178,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00431,2026-08-08T09:03:27Z,WEB-EDGE-01,203.0.113.85,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00999,2026-08-08T09:14:45Z,APP-API-02,203.0.113.154,POST,/,404,scanner/1.0,benign,background web activity
WEB-00326,2026-08-08T09:17:36Z,APP-API-02,203.0.113.120,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-01268,2026-08-08T09:25:18Z,APP-API-02,203.0.113.58,POST,/,404,scanner/1.0,benign,background web activity
WEB-00145,2026-08-08T09:29:36Z,APP-API-02,203.0.113.30,GET,/.env,404,Mozilla/5.0,benign,background web activity
