event_id,_time,src_host,dest_host,user,protocol,result,source_ip,mfa,classification,note
AUTH-01335,2026-08-09T21:45:47Z,APP-API-02,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.32.238,not_applicable,benign,routine authentication
AUTH-00071,2026-08-09T21:57:02Z,FILE-01,ADMIN-WS-11,ACME\svc_backup,WinRM,success,10.40.5.148,not_applicable,benign,routine authentication
AUTH-00123,2026-08-09T22:11:49Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.27.193,not_applicable,benign,routine authentication
AUTH-00559,2026-08-09T22:21:44Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.jlee,Kerberos,failure,10.40.16.30,not_applicable,benign,routine authentication
AUTH-00099,2026-08-09T22:22:18Z,FILE-01,VULN-SCAN-01,ACME\admin.jlee,NTLM,failure,10.40.36.12,not_applicable,benign,routine authentication
AUTH-00226,2026-08-09T22:46:17Z,DEPLOY-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.50.56,not_applicable,benign,routine authentication
AUTH-00706,2026-08-09T22:49:23Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_deploy,NTLM,success,10.40.15.200,not_applicable,benign,routine authentication
AUTH-00551,2026-08-09T22:53:12Z,VULN-SCAN-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.12.139,not_applicable,benign,routine authentication
AUTH-01152,2026-08-09T22:56:50Z,DEPLOY-01,APP-API-02,ACME\svc_backup,RDP,success,10.40.49.59,not_applicable,benign,routine authentication
AUTH-00147,2026-08-09T23:04:09Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.jlee,RDP,success,10.40.38.146,not_applicable,benign,routine authentication
AUTH-00305,2026-08-09T23:09:59Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.19.225,not_applicable,benign,routine authentication
AUTH-00255,2026-08-09T23:13:56Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.rpatel,WinRM,success,10.40.46.86,not_applicable,benign,routine authentication
AUTH-00195,2026-08-09T23:15:07Z,WEB-EDGE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.28.114,not_applicable,benign,routine authentication
AUTH-01256,2026-08-09T23:36:21Z,FILE-01,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,success,10.40.18.108,not_applicable,benign,routine authentication
AUTH-00447,2026-08-09T23:42:21Z,APP-API-02,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.56.205,not_applicable,benign,routine authentication
AUTH-01242,2026-08-10T00:02:07Z,WEB-EDGE-01,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.36.83,not_applicable,benign,routine authentication
AUTH-00935,2026-08-10T00:06:50Z,APP-API-02,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.51.43,not_applicable,benign,routine authentication
AUTH-00857,2026-08-10T00:07:03Z,DEPLOY-01,DEPLOY-01,ACME\svc_backup,NTLM,failure,10.40.26.78,not_applicable,benign,routine authentication
AUTH-01380,2026-08-10T00:10:59Z,ADMIN-WS-11,APP-API-02,ACME\admin.jlee,RDP,success,10.40.25.154,not_applicable,benign,routine authentication
AUTH-00347,2026-08-10T00:14:54Z,ADMIN-WS-07,DEPLOY-01,ACME\admin.jlee,WinRM,failure,10.40.17.58,not_applicable,benign,routine authentication
AUTH-01105,2026-08-10T00:26:04Z,WEB-EDGE-01,FILE-01,ACME\admin.rpatel,Kerberos,failure,10.40.50.53,not_applicable,benign,routine authentication
AUTH-00527,2026-08-10T00:37:38Z,APP-API-02,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.15.88,not_applicable,benign,routine authentication
AUTH-00766,2026-08-10T00:41:03Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,NTLM,failure,10.40.52.154,not_applicable,benign,routine authentication
AUTH-01112,2026-08-10T00:57:19Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.20.88,not_applicable,benign,routine authentication
AUTH-00659,2026-08-10T01:06:45Z,ADMIN-WS-07,APP-API-02,ACME\admin.rpatel,RDP,success,10.40.39.117,not_applicable,benign,routine authentication
AUTH-00349,2026-08-10T01:09:39Z,APP-API-02,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.38.201,not_applicable,benign,routine authentication
AUTH-00726,2026-08-10T01:35:44Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,Kerberos,failure,10.40.46.49,not_applicable,benign,routine authentication
AUTH-00509,2026-08-10T01:37:32Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.20.203,not_applicable,benign,routine authentication
AUTH-00635,2026-08-10T01:38:10Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.45.28,not_applicable,benign,routine authentication
AUTH-00279,2026-08-10T01:46:12Z,DEPLOY-01,FILE-01,ACME\svc_backup,RDP,success,10.40.46.89,not_applicable,benign,routine authentication
AUTH-00409,2026-08-10T01:54:15Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.46.214,not_applicable,benign,routine authentication
AUTH-00732,2026-08-10T02:05:19Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,NTLM,success,10.40.11.28,not_applicable,benign,routine authentication
AUTH-01030,2026-08-10T02:10:15Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.31.12,not_applicable,benign,routine authentication
AUTH-01092,2026-08-10T02:14:16Z,ADMIN-WS-11,FILE-01,ACME\svc_backup,NTLM,success,10.40.33.224,not_applicable,benign,routine authentication
AUTH-01211,2026-08-10T02:18:48Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_backup,Kerberos,success,10.40.60.71,not_applicable,benign,routine authentication
AUTH-00388,2026-08-10T02:19:06Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.22.151,not_applicable,benign,routine authentication
AUTH-00401,2026-08-10T02:23:45Z,ADMIN-WS-11,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WinRM,success,10.40.27.33,not_applicable,benign,routine authentication
AUTH-00505,2026-08-10T02:28:43Z,ADMIN-WS-11,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.16.177,not_applicable,benign,routine authentication
AUTH-01114,2026-08-10T02:50:40Z,FILE-01,ADMIN-WS-11,ACME\svc_backup,WinRM,success,10.40.28.152,not_applicable,benign,routine authentication
AUTH-01272,2026-08-10T02:53:57Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.60.6,not_applicable,benign,routine authentication
AUTH-00088,2026-08-10T03:08:17Z,DEPLOY-01,APP-API-02,ACME\admin.rpatel,WinRM,success,10.40.25.198,not_applicable,benign,routine authentication
AUTH-00163,2026-08-10T03:21:08Z,FILE-01,ADMIN-WS-11,ACME\svc_deploy,NTLM,success,10.40.52.191,not_applicable,benign,routine authentication
AUTH-00184,2026-08-10T03:25:50Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.53.155,not_applicable,benign,routine authentication
AUTH-01192,2026-08-10T03:30:20Z,APP-API-02,FILE-01,ACME\admin.jlee,NTLM,success,10.40.48.20,not_applicable,benign,routine authentication
AUTH-01148,2026-08-10T03:44:25Z,APP-API-02,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.57.168,not_applicable,benign,routine authentication
AUTH-01181,2026-08-10T03:48:00Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.25.6,not_applicable,benign,routine authentication
AUTH-00914,2026-08-10T03:50:02Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.52.149,not_applicable,benign,routine authentication
AUTH-00208,2026-08-10T04:02:42Z,DEPLOY-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,RDP,failure,10.40.4.15,not_applicable,benign,routine authentication
AUTH-00724,2026-08-10T04:05:02Z,VULN-SCAN-01,ADMIN-WS-07,ACME\admin.jlee,NTLM,failure,10.40.57.124,not_applicable,benign,routine authentication
AUTH-00860,2026-08-10T04:24:43Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.rpatel,Kerberos,success,10.40.31.162,not_applicable,benign,routine authentication
AUTH-01113,2026-08-10T04:27:14Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.15.107,not_applicable,benign,routine authentication
AUTH-00958,2026-08-10T04:30:54Z,APP-API-02,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.8.134,not_applicable,benign,routine authentication
AUTH-01353,2026-08-10T04:39:55Z,ADMIN-WS-11,ADMIN-WS-07,ACME\admin.rpatel,RDP,success,10.40.27.125,not_applicable,benign,routine authentication
AUTH-01400,2026-08-10T04:44:39Z,WEB-EDGE-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,10.40.53.11,not_applicable,benign,routine authentication
AUTH-01212,2026-08-10T04:46:55Z,APP-API-02,ADMIN-WS-11,ACME\svc_backup,Kerberos,success,10.40.51.28,not_applicable,benign,routine authentication
AUTH-00132,2026-08-10T04:50:01Z,FILE-01,ADMIN-WS-07,ACME\svc_deploy,Kerberos,success,10.40.25.88,not_applicable,benign,routine authentication
AUTH-00959,2026-08-10T04:54:59Z,DEPLOY-01,FILE-01,ACME\admin.jlee,WinRM,failure,10.40.15.44,not_applicable,benign,routine authentication
AUTH-01383,2026-08-10T05:04:01Z,APP-API-02,ADMIN-WS-07,ACME\admin.rpatel,Kerberos,failure,10.40.52.165,not_applicable,benign,routine authentication
AUTH-00679,2026-08-10T05:04:55Z,WEB-EDGE-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.14.231,not_applicable,benign,routine authentication
AUTH-00784,2026-08-10T05:07:10Z,WEB-EDGE-01,DEPLOY-01,ACME\svc_backup,NTLM,success,10.40.13.124,not_applicable,benign,routine authentication
AUTH-00796,2026-08-10T05:49:21Z,ADMIN-WS-11,ADMIN-WS-07,ACME\admin.rpatel,RDP,success,10.40.27.229,not_applicable,benign,routine authentication
AUTH-00749,2026-08-10T06:04:40Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,WinRM,success,10.40.20.134,not_applicable,benign,routine authentication
AUTH-00652,2026-08-10T06:05:53Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.50.26,not_applicable,benign,routine authentication
AUTH-00640,2026-08-10T06:09:45Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_backup,WinRM,success,10.40.30.180,not_applicable,benign,routine authentication
AUTH-00637,2026-08-10T06:13:40Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.19.73,not_applicable,benign,routine authentication
AUTH-00395,2026-08-10T06:13:52Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,WinRM,success,10.40.13.229,not_applicable,benign,routine authentication
AUTH-00010,2026-08-10T06:26:49Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,NTLM,success,10.40.11.220,not_applicable,benign,routine authentication
AUTH-00111,2026-08-10T06:37:20Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.30.12,not_applicable,benign,routine authentication
AUTH-00800,2026-08-10T06:43:04Z,DEPLOY-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.54.62,not_applicable,benign,routine authentication
AUTH-00626,2026-08-10T07:04:02Z,FILE-01,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.47.61,not_applicable,benign,routine authentication
AUTH-00424,2026-08-10T07:12:41Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.27.178,not_applicable,benign,routine authentication
AUTH-01028,2026-08-10T07:18:43Z,VULN-SCAN-01,APP-API-02,ACME\svc_deploy,RDP,success,10.40.54.212,not_applicable,benign,routine authentication
AUTH-01228,2026-08-10T07:40:13Z,FILE-01,FILE-01,ACME\admin.jlee,WinRM,failure,10.40.49.62,not_applicable,benign,routine authentication
AUTH-01407,2026-08-10T07:42:28Z,VULN-SCAN-01,APP-API-02,ACME\admin.jlee,RDP,success,10.40.20.164,not_applicable,benign,routine authentication
AUTH-01029,2026-08-10T07:45:04Z,DEPLOY-01,DEPLOY-01,ACME\admin.jlee,NTLM,success,10.40.51.154,not_applicable,benign,routine authentication
AUTH-01070,2026-08-10T07:47:48Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.59.95,not_applicable,benign,routine authentication
AUTH-00491,2026-08-10T08:01:35Z,ADMIN-WS-07,ADMIN-WS-11,ACME\svc_backup,RDP,success,10.40.58.97,not_applicable,benign,routine authentication
AUTH-00685,2026-08-10T08:12:34Z,APP-API-02,ADMIN-WS-07,ACME\admin.rpatel,RDP,failure,10.40.30.47,not_applicable,benign,routine authentication
AUTH-01074,2026-08-10T08:14:34Z,ADMIN-WS-11,APP-API-02,ACME\admin.jlee,NTLM,success,10.40.44.229,not_applicable,benign,routine authentication
AUTH-00158,2026-08-10T08:19:55Z,APP-API-02,ADMIN-WS-07,ACME\svc_backup,WinRM,failure,10.40.48.138,not_applicable,benign,routine authentication
AUTH-01369,2026-08-10T08:24:13Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,success,10.40.25.107,not_applicable,benign,routine authentication
AUTH-00291,2026-08-10T08:31:47Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.jlee,Kerberos,failure,10.40.44.113,not_applicable,benign,routine authentication
AUTH-00105,2026-08-10T08:33:33Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.10.125,not_applicable,benign,routine authentication
AUTH-00756,2026-08-10T08:39:10Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.jlee,Kerberos,failure,10.40.45.89,not_applicable,benign,routine authentication
AUTH-01110,2026-08-10T08:46:31Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.rpatel,RDP,success,10.40.19.235,not_applicable,benign,routine authentication
AUTH-01279,2026-08-10T08:47:57Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.42.77,not_applicable,benign,routine authentication
AUTH-00913,2026-08-10T08:55:57Z,APP-API-02,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.11.12,not_applicable,benign,routine authentication
AUTH-01378,2026-08-10T09:13:52Z,ADMIN-WS-11,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.21.127,not_applicable,benign,routine authentication
AUTH-00012,2026-08-10T09:19:21Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.34.229,not_applicable,benign,routine authentication
AUTH-00778,2026-08-10T09:22:25Z,WEB-EDGE-01,FILE-01,ACME\svc_deploy,NTLM,success,10.40.35.236,not_applicable,benign,routine authentication
AUTH-01000,2026-08-10T09:27:40Z,APP-API-02,VULN-SCAN-01,ACME\svc_backup,Kerberos,success,10.40.27.17,not_applicable,benign,routine authentication
AUTH-00043,2026-08-10T09:30:32Z,ADMIN-WS-11,WEB-EDGE-01,ACME\svc_backup,RDP,success,10.40.13.83,not_applicable,benign,routine authentication
AUTH-00221,2026-08-10T09:37:42Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.21.231,not_applicable,benign,routine authentication
AUTH-01260,2026-08-10T09:49:10Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_backup,WinRM,success,10.40.8.20,not_applicable,benign,routine authentication
AUTH-01125,2026-08-10T09:49:51Z,FILE-01,FILE-01,ACME\admin.jlee,NTLM,success,10.40.19.153,not_applicable,benign,routine authentication
AUTH-00188,2026-08-10T09:55:12Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.11.239,not_applicable,benign,routine authentication
AUTH-00273,2026-08-10T09:58:53Z,WEB-EDGE-01,FILE-01,ACME\svc_backup,WinRM,success,10.40.7.80,not_applicable,benign,routine authentication
AUTH-00842,2026-08-10T10:08:27Z,WEB-EDGE-01,APP-API-02,ACME\svc_deploy,Kerberos,success,10.40.57.238,not_applicable,benign,routine authentication
AUTH-00274,2026-08-10T10:20:01Z,FILE-01,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.47.10,not_applicable,benign,routine authentication
AUTH-00561,2026-08-10T10:22:53Z,ADMIN-WS-07,ADMIN-WS-11,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.29.51,not_applicable,benign,routine authentication
AUTH-00032,2026-08-10T10:25:29Z,FILE-01,APP-API-02,ACME\svc_deploy,RDP,success,10.40.28.205,not_applicable,benign,routine authentication
AUTH-00383,2026-08-10T10:25:29Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,WinRM,success,10.40.26.86,not_applicable,benign,routine authentication
AUTH-01004,2026-08-10T10:25:55Z,VULN-SCAN-01,APP-API-02,ACME\admin.rpatel,Kerberos,success,10.40.3.177,not_applicable,benign,routine authentication
AUTH-00553,2026-08-10T10:27:04Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.41.174,not_applicable,benign,routine authentication
AUTH-01461,2026-08-10T10:27:05Z,ADMIN-WS-11,WEB-EDGE-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.57.88,not_applicable,benign,routine authentication
AUTH-00508,2026-08-10T10:31:43Z,FILE-01,DEPLOY-01,ACME\svc_backup,WinRM,success,10.40.14.205,not_applicable,benign,routine authentication
AUTH-00644,2026-08-10T10:36:01Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_deploy,RDP,failure,10.40.60.172,not_applicable,benign,routine authentication
AUTH-00829,2026-08-10T10:41:51Z,ADMIN-WS-07,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WinRM,success,10.40.60.37,not_applicable,benign,routine authentication
AUTH-01052,2026-08-10T10:44:11Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,NTLM,success,10.40.34.193,not_applicable,benign,routine authentication
AUTH-01286,2026-08-10T10:52:23Z,ADMIN-WS-07,ADMIN-WS-07,ACME\svc_deploy,WinRM,success,10.40.45.195,not_applicable,benign,routine authentication
AUTH-00807,2026-08-10T10:59:56Z,ADMIN-WS-07,APP-API-02,ACME\admin.jlee,RDP,failure,10.40.45.89,not_applicable,benign,routine authentication
AUTH-01187,2026-08-10T11:07:09Z,ADMIN-WS-07,WEB-EDGE-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.44.70,not_applicable,benign,routine authentication
AUTH-01288,2026-08-10T11:09:40Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.jlee,RDP,success,10.40.60.189,not_applicable,benign,routine authentication
AUTH-00467,2026-08-10T11:11:44Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,success,10.40.16.157,not_applicable,benign,routine authentication
AUTH-01284,2026-08-10T11:16:47Z,FILE-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.43.27,not_applicable,benign,routine authentication
AUTH-00904,2026-08-10T11:18:54Z,VULN-SCAN-01,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.14.149,not_applicable,benign,routine authentication
AUTH-00684,2026-08-10T11:23:01Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.42.41,not_applicable,benign,routine authentication
AUTH-01343,2026-08-10T11:24:19Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.35.146,not_applicable,benign,routine authentication
AUTH-01127,2026-08-10T11:25:18Z,APP-API-02,ADMIN-WS-07,ACME\admin.jlee,Kerberos,failure,10.40.54.133,not_applicable,benign,routine authentication
AUTH-00689,2026-08-10T11:31:10Z,VULN-SCAN-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.50.115,not_applicable,benign,routine authentication
AUTH-01223,2026-08-10T11:59:34Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.2.148,not_applicable,benign,routine authentication
AUTH-00172,2026-08-10T12:12:46Z,DEPLOY-01,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.44.86,not_applicable,benign,routine authentication
AUTH-00495,2026-08-10T12:16:43Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.5.85,not_applicable,benign,routine authentication
AUTH-01137,2026-08-10T12:19:38Z,VULN-SCAN-01,DEPLOY-01,ACME\svc_deploy,RDP,success,10.40.50.4,not_applicable,benign,routine authentication
AUTH-00723,2026-08-10T12:22:56Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_deploy,Kerberos,success,10.40.24.203,not_applicable,benign,routine authentication
AUTH-01189,2026-08-10T12:23:52Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_backup,WinRM,success,10.40.36.196,not_applicable,benign,routine authentication
AUTH-00263,2026-08-10T12:37:51Z,ADMIN-WS-11,APP-API-02,NT AUTHORITY\SYSTEM,RDP,failure,10.40.17.28,not_applicable,benign,routine authentication
AUTH-00165,2026-08-10T12:45:54Z,APP-API-02,FILE-01,ACME\admin.rpatel,Kerberos,success,10.40.26.61,not_applicable,benign,routine authentication
AUTH-00591,2026-08-10T12:47:14Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_deploy,RDP,success,10.40.13.59,not_applicable,benign,routine authentication
AUTH-00909,2026-08-10T12:48:30Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_deploy,NTLM,failure,10.40.57.4,not_applicable,benign,routine authentication
AUTH-00886,2026-08-10T12:58:44Z,DEPLOY-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WinRM,success,10.40.56.164,not_applicable,benign,routine authentication
AUTH-01141,2026-08-10T13:00:11Z,ADMIN-WS-11,WEB-EDGE-01,ACME\admin.jlee,Kerberos,failure,10.40.60.175,not_applicable,benign,routine authentication
AUTH-00047,2026-08-10T13:02:03Z,APP-API-02,ADMIN-WS-11,ACME\svc_deploy,Kerberos,success,10.40.40.62,not_applicable,benign,routine authentication
AUTH-00238,2026-08-10T13:02:15Z,ADMIN-WS-07,FILE-01,ACME\svc_backup,Kerberos,success,10.40.14.223,not_applicable,benign,routine authentication
AUTH-00562,2026-08-10T13:23:13Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.40.13.149,not_applicable,benign,routine authentication
AUTH-00674,2026-08-10T13:24:51Z,VULN-SCAN-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,RDP,success,10.40.37.124,not_applicable,benign,routine authentication
AUTH-00770,2026-08-10T13:31:07Z,APP-API-02,VULN-SCAN-01,ACME\svc_backup,NTLM,failure,10.40.42.153,not_applicable,benign,routine authentication
AUTH-00179,2026-08-10T13:36:29Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.50.152,not_applicable,benign,routine authentication
AUTH-01336,2026-08-10T14:06:54Z,ADMIN-WS-07,ADMIN-WS-07,ACME\admin.rpatel,Kerberos,success,10.40.3.182,not_applicable,benign,routine authentication
AUTH-00890,2026-08-10T14:08:42Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.jlee,NTLM,success,10.40.3.10,not_applicable,benign,routine authentication
AUTH-00537,2026-08-10T14:09:46Z,ADMIN-WS-11,ADMIN-WS-07,NT AUTHORITY\SYSTEM,NTLM,success,10.40.35.57,not_applicable,benign,routine authentication
AUTH-01300,2026-08-10T14:10:19Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.29.221,not_applicable,benign,routine authentication
AUTH-00471,2026-08-10T14:10:34Z,FILE-01,VULN-SCAN-01,ACME\svc_backup,NTLM,success,10.40.9.38,not_applicable,benign,routine authentication
AUTH-00880,2026-08-10T14:12:58Z,ADMIN-WS-07,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.56.197,not_applicable,benign,routine authentication
AUTH-00496,2026-08-10T14:19:21Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_deploy,WinRM,failure,10.40.57.100,not_applicable,benign,routine authentication
AUTH-00124,2026-08-10T14:26:04Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.jlee,NTLM,failure,10.40.57.161,not_applicable,benign,routine authentication
AUTH-00715,2026-08-10T14:28:21Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.jlee,RDP,success,10.40.2.88,not_applicable,benign,routine authentication
AUTH-01131,2026-08-10T14:28:24Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,WinRM,failure,10.40.47.153,not_applicable,benign,routine authentication
AUTH-00636,2026-08-10T14:42:31Z,WEB-EDGE-01,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,failure,10.40.37.91,not_applicable,benign,routine authentication
AUTH-00488,2026-08-10T14:44:13Z,WEB-EDGE-01,APP-API-02,ACME\svc_deploy,WinRM,success,10.40.59.166,not_applicable,benign,routine authentication
AUTH-01201,2026-08-10T14:51:40Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.jlee,RDP,failure,10.40.11.101,not_applicable,benign,routine authentication
AUTH-00339,2026-08-10T14:54:01Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_backup,WinRM,success,10.40.32.90,not_applicable,benign,routine authentication
AUTH-01258,2026-08-10T14:58:24Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.11.102,not_applicable,benign,routine authentication
AUTH-00790,2026-08-10T15:00:40Z,ADMIN-WS-07,ADMIN-WS-07,ACME\admin.jlee,Kerberos,success,10.40.29.120,not_applicable,benign,routine authentication
AUTH-00500,2026-08-10T15:05:08Z,VULN-SCAN-01,FILE-01,ACME\admin.rpatel,Kerberos,failure,10.40.1.145,not_applicable,benign,routine authentication
AUTH-00139,2026-08-10T15:06:34Z,WEB-EDGE-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.47.137,not_applicable,benign,routine authentication
AUTH-01037,2026-08-10T15:07:22Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.46.23,not_applicable,benign,routine authentication
AUTH-00023,2026-08-10T15:09:36Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.jlee,WinRM,failure,10.40.5.144,not_applicable,benign,routine authentication
AUTH-00260,2026-08-10T15:10:39Z,ADMIN-WS-11,WEB-EDGE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.8.66,not_applicable,benign,routine authentication
AUTH-00387,2026-08-10T15:12:24Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,NTLM,failure,10.40.42.233,not_applicable,benign,routine authentication
AUTH-00944,2026-08-10T15:21:06Z,APP-API-02,DEPLOY-01,ACME\admin.jlee,RDP,success,10.40.28.13,not_applicable,benign,routine authentication
AUTH-01244,2026-08-10T15:22:53Z,FILE-01,FILE-01,ACME\admin.jlee,WinRM,success,10.40.45.198,not_applicable,benign,routine authentication
AUTH-00583,2026-08-10T15:24:12Z,FILE-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.32.18,not_applicable,benign,routine authentication
AUTH-00976,2026-08-10T15:30:14Z,ADMIN-WS-07,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.11.35,not_applicable,benign,routine authentication
AUTH-01090,2026-08-10T15:30:27Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.jlee,RDP,success,10.40.36.217,not_applicable,benign,routine authentication
