event_id,_time,host,user,process_name,process_id,dest_domain,dest_ip,dest_port,action,bytes_out,bytes_in,classification,note
NET-01060,2026-08-10T08:16:58Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,7840,download.sysinternals.com,198.51.100.20,445,allowed,34346,738186,benign,routine network activity
NET-00829,2026-08-10T08:21:19Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,5120,updates.vendor.example,198.51.100.72,5985,allowed,94453,1705765,benign,routine network activity
NET-00519,2026-08-10T08:27:13Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,6007,updates.vendor.example,198.51.100.52,445,allowed,46101,53923,benign,routine network activity
NET-00583,2026-08-10T08:27:35Z,WEB-EDGE-01,ACME\admin.rpatel,msiexec.exe,12281,repo.internal,198.51.100.71,5985,allowed,51674,736026,benign,routine network activity
NET-00073,2026-08-10T08:40:41Z,APP-API-02,ACME\svc_backup,chrome.exe,10604,packages.microsoft.com,198.51.100.188,5985,allowed,44362,827238,benign,routine network activity
NET-00893,2026-08-10T08:47:19Z,APP-API-02,ACME\admin.jlee,msiexec.exe,1652,backup.internal,198.51.100.214,443,allowed,73455,821001,benign,routine network activity
NET-00842,2026-08-10T08:53:48Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,8507,repo.internal,198.51.100.204,443,allowed,91439,581033,benign,routine network activity
NET-00145,2026-08-10T08:55:43Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,12988,repo.internal,198.51.100.74,5985,allowed,78768,1336930,benign,routine network activity
NET-01495,2026-08-10T08:57:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,13586,repo.internal,198.51.100.179,445,allowed,79015,66592,benign,routine network activity
NET-00371,2026-08-10T08:58:55Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,10617,packages.microsoft.com,198.51.100.186,445,allowed,42284,1104557,benign,routine network activity
NET-01110,2026-08-10T08:59:26Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,1817,backup.internal,198.51.100.178,443,allowed,78287,685470,benign,routine network activity
NET-00175,2026-08-10T09:13:37Z,WEB-EDGE-01,ACME\svc_deploy,msiexec.exe,5623,download.sysinternals.com,198.51.100.202,5985,allowed,67270,1106511,benign,routine network activity
NET-00336,2026-08-10T09:16:09Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,9037,updates.vendor.example,198.51.100.180,5985,allowed,68026,331111,benign,routine network activity
NET-00147,2026-08-10T09:22:32Z,DEPLOY-01,ACME\admin.rpatel,msiexec.exe,9356,repo.internal,198.51.100.79,443,allowed,32850,1982520,benign,routine network activity
NET-00465,2026-08-10T09:30:42Z,ADMIN-WS-11,ACME\admin.rpatel,msiexec.exe,2470,updates.vendor.example,198.51.100.123,443,allowed,4935,985282,benign,routine network activity
NET-00467,2026-08-10T09:37:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,3615,backup.internal,198.51.100.106,445,allowed,33756,1889690,benign,routine network activity
NET-00236,2026-08-10T09:46:22Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,7332,backup.internal,198.51.100.212,5985,allowed,2257,494983,benign,routine network activity
NET-00474,2026-08-10T09:48:19Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,9665,backup.internal,198.51.100.209,443,allowed,78376,560923,benign,routine network activity
NET-00994,2026-08-10T10:00:55Z,FILE-01,ACME\svc_backup,backup-agent.exe,5535,updates.vendor.example,198.51.100.200,443,allowed,3102,1059768,benign,routine network activity
NET-01329,2026-08-10T10:15:29Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,4956,download.sysinternals.com,198.51.100.9,443,allowed,40739,1569864,benign,routine network activity
NET-00029,2026-08-10T10:16:24Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,5787,packages.microsoft.com,198.51.100.15,445,allowed,20483,774709,benign,routine network activity
NET-00717,2026-08-10T10:19:20Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,4414,repo.internal,198.51.100.111,443,allowed,4944,1794565,benign,routine network activity
NET-00097,2026-08-10T10:26:17Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,13957,repo.internal,198.51.100.141,5985,allowed,30282,1061812,benign,routine network activity
NET-00570,2026-08-10T10:44:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,2383,download.sysinternals.com,198.51.100.3,445,allowed,85820,972943,benign,routine network activity
NET-00510,2026-08-10T10:53:20Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,2897,backup.internal,198.51.100.57,5985,allowed,92927,580579,benign,routine network activity
NET-00590,2026-08-10T11:05:50Z,APP-API-02,ACME\svc_backup,msiexec.exe,14900,updates.vendor.example,198.51.100.104,445,allowed,66672,229565,benign,routine network activity
NET-01497,2026-08-10T11:14:54Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,11132,backup.internal,198.51.100.137,445,allowed,31975,1928742,benign,routine network activity
NET-00644,2026-08-10T11:16:28Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,11505,repo.internal,198.51.100.165,443,allowed,80736,1975157,benign,routine network activity
NET-00675,2026-08-10T11:19:36Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,14796,download.sysinternals.com,198.51.100.136,443,allowed,52026,610538,benign,routine network activity
NET-01455,2026-08-10T11:29:23Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,7801,updates.vendor.example,198.51.100.10,445,allowed,98053,948533,benign,routine network activity
NET-01472,2026-08-10T11:32:09Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,10845,download.sysinternals.com,198.51.100.121,443,allowed,52234,1405041,benign,routine network activity
NET-00987,2026-08-10T11:33:15Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,5876,packages.microsoft.com,198.51.100.240,443,allowed,85504,7454,benign,routine network activity
NET-00751,2026-08-10T11:40:04Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,1663,packages.microsoft.com,198.51.100.219,445,allowed,52420,1533137,benign,routine network activity
NET-00346,2026-08-10T11:57:25Z,FILE-01,ACME\admin.jlee,chrome.exe,14768,backup.internal,198.51.100.151,5985,allowed,97447,1000232,benign,routine network activity
NET-00225,2026-08-10T12:06:24Z,APP-API-02,ACME\admin.jlee,chrome.exe,10492,updates.vendor.example,198.51.100.15,5985,allowed,10846,1750479,benign,routine network activity
NET-00918,2026-08-10T12:09:05Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,1962,updates.vendor.example,198.51.100.109,5985,allowed,95565,879192,benign,routine network activity
NET-00951,2026-08-10T12:11:08Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,4929,packages.microsoft.com,198.51.100.213,445,allowed,28990,1988378,benign,routine network activity
NET-00938,2026-08-10T12:27:14Z,APP-API-02,ACME\admin.jlee,powershell.exe,1530,packages.microsoft.com,198.51.100.203,443,allowed,1366,897487,benign,routine network activity
NET-01203,2026-08-10T12:30:42Z,FILE-01,ACME\admin.rpatel,powershell.exe,14936,backup.internal,198.51.100.21,443,allowed,28487,648884,benign,routine network activity
NET-00355,2026-08-10T12:32:42Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,10269,updates.vendor.example,198.51.100.141,443,allowed,96547,1845888,benign,routine network activity
NET-01428,2026-08-10T12:50:52Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,1847,updates.vendor.example,198.51.100.90,443,allowed,78176,1027765,benign,routine network activity
NET-00285,2026-08-10T12:53:35Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,3510,repo.internal,198.51.100.227,445,allowed,96764,1603596,benign,routine network activity
NET-00200,2026-08-10T12:56:05Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,7100,download.sysinternals.com,198.51.100.159,443,allowed,42206,633256,benign,routine network activity
NET-00048,2026-08-10T13:02:39Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,1647,updates.vendor.example,198.51.100.113,5985,allowed,85345,247929,benign,routine network activity
NET-00483,2026-08-10T13:04:28Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,6125,download.sysinternals.com,198.51.100.195,445,allowed,94177,1636952,benign,routine network activity
NET-00457,2026-08-10T13:05:05Z,APP-API-02,ACME\admin.jlee,powershell.exe,8163,updates.vendor.example,198.51.100.138,5985,allowed,74637,738528,benign,routine network activity
NET-01481,2026-08-10T13:05:51Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,14457,backup.internal,198.51.100.156,5985,allowed,265,1031188,benign,routine network activity
NET-01230,2026-08-10T13:14:33Z,APP-API-02,ACME\svc_backup,backup-agent.exe,8754,packages.microsoft.com,198.51.100.152,443,allowed,73128,664430,benign,routine network activity
NET-00233,2026-08-10T13:17:38Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,8530,updates.vendor.example,198.51.100.178,5985,allowed,3776,451539,benign,routine network activity
NET-00152,2026-08-10T13:20:34Z,APP-API-02,ACME\svc_backup,chrome.exe,11715,repo.internal,198.51.100.172,443,allowed,39967,1569414,benign,routine network activity
NET-00676,2026-08-10T13:27:19Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,13635,backup.internal,198.51.100.212,443,allowed,16683,1040529,benign,routine network activity
NET-00710,2026-08-10T13:40:48Z,APP-API-02,ACME\svc_backup,powershell.exe,7103,updates.vendor.example,198.51.100.168,445,allowed,40407,234102,benign,routine network activity
NET-01109,2026-08-10T13:44:41Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,14576,backup.internal,198.51.100.93,443,allowed,81509,180514,benign,routine network activity
NET-00495,2026-08-10T13:49:56Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,7470,download.sysinternals.com,198.51.100.69,445,allowed,80290,1589581,benign,routine network activity
NET-01273,2026-08-10T14:03:35Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,1751,updates.vendor.example,198.51.100.36,5985,allowed,54020,531796,benign,routine network activity
NET-01106,2026-08-10T14:07:30Z,VULN-SCAN-01,ACME\svc_deploy,msiexec.exe,1677,packages.microsoft.com,198.51.100.40,443,allowed,25785,359598,benign,routine network activity
NET-00581,2026-08-10T14:14:06Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,3910,packages.microsoft.com,198.51.100.32,443,allowed,73363,1922203,benign,routine network activity
NET-00344,2026-08-10T14:22:04Z,ADMIN-WS-07,ACME\admin.rpatel,msiexec.exe,1929,updates.vendor.example,198.51.100.54,443,allowed,19443,998988,benign,routine network activity
NET-00870,2026-08-10T14:29:33Z,FILE-01,ACME\svc_deploy,chrome.exe,14535,backup.internal,198.51.100.109,445,allowed,85886,1092218,benign,routine network activity
NET-01282,2026-08-10T14:29:34Z,FILE-01,ACME\admin.rpatel,powershell.exe,1956,repo.internal,198.51.100.114,5985,allowed,57067,750549,benign,routine network activity
NET-00367,2026-08-10T14:51:45Z,APP-API-02,NT AUTHORITY\SYSTEM,msiexec.exe,1811,download.sysinternals.com,198.51.100.106,5985,allowed,60033,196253,benign,routine network activity
NET-01338,2026-08-10T15:15:41Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,8037,download.sysinternals.com,198.51.100.234,5985,allowed,78270,437692,benign,routine network activity
NET-00702,2026-08-10T15:21:58Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,7928,updates.vendor.example,198.51.100.37,5985,allowed,77672,353867,benign,routine network activity
NET-01463,2026-08-10T15:28:39Z,FILE-01,ACME\admin.jlee,chrome.exe,8325,updates.vendor.example,198.51.100.25,5985,allowed,19837,583878,benign,routine network activity
NET-01028,2026-08-10T15:38:04Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,5721,updates.vendor.example,198.51.100.103,5985,allowed,11960,1117999,benign,routine network activity
NET-01146,2026-08-10T15:44:16Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,8175,download.sysinternals.com,198.51.100.174,445,allowed,4055,1275645,benign,routine network activity
NET-00859,2026-08-10T15:45:33Z,APP-API-02,ACME\svc_backup,powershell.exe,1011,download.sysinternals.com,198.51.100.120,445,allowed,44984,396966,benign,routine network activity
NET-01067,2026-08-10T15:49:47Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,10051,updates.vendor.example,198.51.100.232,443,allowed,27779,873915,benign,routine network activity
NET-01403,2026-08-10T15:59:19Z,APP-API-02,ACME\svc_backup,chrome.exe,4062,updates.vendor.example,198.51.100.24,5985,allowed,41652,1155633,benign,routine network activity
NET-00178,2026-08-10T16:13:51Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,backup-agent.exe,10755,repo.internal,198.51.100.149,445,allowed,7529,513556,benign,routine network activity
NET-00324,2026-08-10T16:16:48Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,4309,repo.internal,198.51.100.62,5985,allowed,21576,118994,benign,routine network activity
NET-01095,2026-08-10T16:19:39Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,4632,packages.microsoft.com,198.51.100.207,445,allowed,50179,1567668,benign,routine network activity
NET-00434,2026-08-10T16:22:06Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,3051,updates.vendor.example,198.51.100.140,5985,allowed,45596,542467,benign,routine network activity
NET-00651,2026-08-10T16:34:14Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,5766,updates.vendor.example,198.51.100.224,443,allowed,23312,1333338,benign,routine network activity
NET-01387,2026-08-10T16:39:55Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,8050,backup.internal,198.51.100.191,443,allowed,89638,1733006,benign,routine network activity
NET-00435,2026-08-10T16:55:09Z,APP-API-02,ACME\admin.jlee,msiexec.exe,1519,packages.microsoft.com,198.51.100.90,443,allowed,34549,11101,benign,routine network activity
NET-00204,2026-08-10T17:02:13Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,3981,backup.internal,198.51.100.112,443,allowed,324,1014391,benign,routine network activity
NET-01176,2026-08-10T17:04:51Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,9953,backup.internal,198.51.100.162,443,allowed,17520,1266904,benign,routine network activity
NET-00159,2026-08-10T17:06:15Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,11551,updates.vendor.example,198.51.100.99,5985,allowed,46317,1088177,benign,routine network activity
NET-01257,2026-08-10T17:24:50Z,FILE-01,ACME\admin.jlee,chrome.exe,10118,backup.internal,198.51.100.116,443,allowed,11550,191774,benign,routine network activity
NET-00370,2026-08-10T17:28:11Z,APP-API-02,ACME\svc_backup,chrome.exe,12269,download.sysinternals.com,198.51.100.199,445,allowed,61208,177398,benign,routine network activity
NET-00454,2026-08-10T17:34:11Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,3068,backup.internal,198.51.100.74,443,allowed,72994,1812138,benign,routine network activity
NET-00103,2026-08-10T17:38:00Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,3338,backup.internal,198.51.100.129,443,allowed,8408,419470,benign,routine network activity
NET-00537,2026-08-10T17:41:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,9286,updates.vendor.example,198.51.100.216,445,allowed,34200,47565,benign,routine network activity
NET-00548,2026-08-10T17:47:13Z,APP-API-02,ACME\admin.jlee,powershell.exe,6922,download.sysinternals.com,198.51.100.72,445,allowed,9181,1738971,benign,routine network activity
NET-00082,2026-08-10T17:56:22Z,DEPLOY-01,ACME\svc_backup,msiexec.exe,11075,packages.microsoft.com,198.51.100.229,443,allowed,17670,1613123,benign,routine network activity
NET-00076,2026-08-10T18:09:36Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,2367,download.sysinternals.com,198.51.100.209,445,allowed,87448,1754708,benign,routine network activity
NET-00164,2026-08-10T18:16:02Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,6754,backup.internal,198.51.100.109,443,allowed,56847,1663586,benign,routine network activity
NET-01134,2026-08-10T18:23:28Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,11729,repo.internal,198.51.100.201,5985,allowed,11049,1297906,benign,routine network activity
NET-00448,2026-08-10T18:31:55Z,ADMIN-WS-11,ACME\admin.rpatel,msiexec.exe,8910,repo.internal,198.51.100.159,443,allowed,36364,1270875,benign,routine network activity
NET-01369,2026-08-10T18:33:57Z,FILE-01,ACME\admin.jlee,powershell.exe,5632,packages.microsoft.com,198.51.100.240,443,allowed,89001,1008365,benign,routine network activity
NET-00487,2026-08-10T18:46:33Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,13673,download.sysinternals.com,198.51.100.233,5985,allowed,66556,1006752,benign,routine network activity
NET-00520,2026-08-10T18:49:20Z,DEPLOY-01,ACME\svc_backup,msiexec.exe,6908,backup.internal,198.51.100.224,443,allowed,45671,724585,benign,routine network activity
NET-00386,2026-08-10T19:02:52Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,1986,updates.vendor.example,198.51.100.95,5985,allowed,25300,1401373,benign,routine network activity
NET-01307,2026-08-10T19:09:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,3167,repo.internal,198.51.100.72,5985,allowed,64101,1177509,benign,routine network activity
NET-01374,2026-08-10T19:12:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,13293,download.sysinternals.com,198.51.100.110,5985,allowed,8165,472990,benign,routine network activity
NET-00199,2026-08-10T19:17:36Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,3823,download.sysinternals.com,198.51.100.36,445,allowed,2001,1930080,benign,routine network activity
NET-01295,2026-08-10T19:20:01Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,4416,packages.microsoft.com,198.51.100.36,5985,allowed,88385,1315155,benign,routine network activity
NET-00062,2026-08-10T19:34:13Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,2198,updates.vendor.example,198.51.100.140,445,allowed,13038,1740769,benign,routine network activity
NET-00858,2026-08-10T19:37:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,13961,packages.microsoft.com,198.51.100.163,5985,allowed,6615,1016649,benign,routine network activity
NET-00931,2026-08-10T19:39:29Z,ADMIN-WS-11,ACME\admin.jlee,msiexec.exe,5700,download.sysinternals.com,198.51.100.186,445,allowed,54966,76844,benign,routine network activity
NET-00252,2026-08-10T19:54:08Z,APP-API-02,ACME\admin.rpatel,powershell.exe,8156,updates.vendor.example,198.51.100.40,5985,allowed,96758,1055648,benign,routine network activity
NET-00527,2026-08-10T19:54:57Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,3297,download.sysinternals.com,198.51.100.175,5985,allowed,17801,1662135,benign,routine network activity
NET-00982,2026-08-10T20:03:12Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,7316,download.sysinternals.com,198.51.100.160,445,allowed,76913,276781,benign,routine network activity
NET-00015,2026-08-10T20:05:44Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,2689,packages.microsoft.com,198.51.100.113,5985,allowed,32012,1970327,benign,routine network activity
NET-00995,2026-08-10T20:06:49Z,ADMIN-WS-07,ACME\svc_backup,msiexec.exe,7684,backup.internal,198.51.100.191,443,allowed,92408,349986,benign,routine network activity
NET-00479,2026-08-10T20:09:53Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,6647,backup.internal,198.51.100.63,5985,allowed,91149,339367,benign,routine network activity
NET-00420,2026-08-10T20:13:03Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,9974,backup.internal,198.51.100.158,445,allowed,83221,1711320,benign,routine network activity
NET-01310,2026-08-10T20:14:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,2757,packages.microsoft.com,198.51.100.94,443,allowed,83579,199848,benign,routine network activity
NET-01344,2026-08-10T20:21:07Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7249,repo.internal,198.51.100.12,445,allowed,61002,1656614,benign,routine network activity
NET-00482,2026-08-10T20:27:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,2535,updates.vendor.example,198.51.100.71,445,allowed,33295,623207,benign,routine network activity
NET-00374,2026-08-10T20:28:35Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,14654,download.sysinternals.com,198.51.100.33,445,allowed,25453,1985191,benign,routine network activity
NET-00727,2026-08-10T20:30:43Z,FILE-01,ACME\svc_deploy,chrome.exe,10912,download.sysinternals.com,198.51.100.191,443,allowed,22040,24544,benign,routine network activity
NET-00306,2026-08-10T20:33:37Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,6733,updates.vendor.example,198.51.100.50,5985,allowed,74696,1836980,benign,routine network activity
NET-00409,2026-08-10T20:37:41Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,8240,packages.microsoft.com,198.51.100.66,443,allowed,62957,378827,benign,routine network activity
NET-01229,2026-08-10T20:50:10Z,WEB-EDGE-01,ACME\svc_deploy,msiexec.exe,4956,updates.vendor.example,198.51.100.90,445,allowed,56160,1607041,benign,routine network activity
NET-01212,2026-08-10T20:51:51Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,3596,download.sysinternals.com,198.51.100.100,5985,allowed,50983,81325,benign,routine network activity
NET-00966,2026-08-10T20:53:11Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,7839,backup.internal,198.51.100.7,5985,allowed,17568,419667,benign,routine network activity
NET-01461,2026-08-10T21:01:22Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,8946,backup.internal,198.51.100.52,445,allowed,36097,824731,benign,routine network activity
NET-00325,2026-08-10T21:14:05Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,10024,backup.internal,198.51.100.203,445,allowed,3030,35333,benign,routine network activity
NET-00776,2026-08-10T21:23:26Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,8617,updates.vendor.example,198.51.100.93,5985,allowed,6360,466921,benign,routine network activity
NET-00338,2026-08-10T21:25:29Z,FILE-01,ACME\svc_backup,powershell.exe,9631,updates.vendor.example,198.51.100.93,5985,allowed,92245,1722283,benign,routine network activity
NET-00376,2026-08-10T21:34:23Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,7272,packages.microsoft.com,198.51.100.131,5985,allowed,51370,1360632,benign,routine network activity
NET-00019,2026-08-10T21:37:01Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,8329,backup.internal,198.51.100.216,445,allowed,67542,1869335,benign,routine network activity
NET-01313,2026-08-10T21:38:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,9912,download.sysinternals.com,198.51.100.154,5985,allowed,77282,1153523,benign,routine network activity
NET-00300,2026-08-10T21:44:53Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,8589,packages.microsoft.com,198.51.100.26,5985,allowed,49755,550145,benign,routine network activity
NET-01293,2026-08-10T21:46:59Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,7765,packages.microsoft.com,198.51.100.27,443,allowed,41489,961446,benign,routine network activity
NET-00648,2026-08-10T21:53:07Z,APP-API-02,ACME\svc_deploy,chrome.exe,5419,repo.internal,198.51.100.25,443,allowed,97291,138459,benign,routine network activity
NET-00921,2026-08-10T21:54:35Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,14006,backup.internal,198.51.100.186,445,allowed,28789,61934,benign,routine network activity
NET-00511,2026-08-10T21:58:48Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,2874,packages.microsoft.com,198.51.100.113,5985,allowed,59373,1513571,benign,routine network activity
NET-00812,2026-08-10T22:06:00Z,DEPLOY-01,ACME\svc_backup,powershell.exe,2357,backup.internal,198.51.100.50,445,allowed,26003,1795688,benign,routine network activity
NET-00206,2026-08-10T22:08:19Z,VULN-SCAN-01,ACME\svc_deploy,msiexec.exe,14813,download.sysinternals.com,198.51.100.173,443,allowed,33292,1608302,benign,routine network activity
NET-00788,2026-08-10T22:15:46Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,7186,updates.vendor.example,198.51.100.111,5985,allowed,16910,943715,benign,routine network activity
NET-00488,2026-08-10T22:22:10Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,2846,repo.internal,198.51.100.160,443,allowed,53782,124722,benign,routine network activity
NET-01252,2026-08-10T22:22:49Z,FILE-01,ACME\svc_backup,powershell.exe,4818,backup.internal,198.51.100.182,445,allowed,50552,1036879,benign,routine network activity
NET-00241,2026-08-10T22:30:16Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,1205,backup.internal,198.51.100.151,5985,allowed,73550,745193,benign,routine network activity
NET-01185,2026-08-10T22:32:19Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,11017,repo.internal,198.51.100.165,445,allowed,90313,1141355,benign,routine network activity
NET-00958,2026-08-10T22:35:50Z,FILE-01,ACME\svc_deploy,powershell.exe,1007,packages.microsoft.com,198.51.100.100,443,allowed,29613,1054143,benign,routine network activity
NET-00785,2026-08-10T22:43:16Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,2063,updates.vendor.example,198.51.100.111,443,allowed,29685,125270,benign,routine network activity
NET-00131,2026-08-10T22:55:29Z,DEPLOY-01,ACME\svc_backup,chrome.exe,4728,download.sysinternals.com,198.51.100.198,5985,allowed,30405,1651417,benign,routine network activity
NET-01359,2026-08-10T22:57:03Z,DEPLOY-01,ACME\svc_deploy,msiexec.exe,11711,packages.microsoft.com,198.51.100.181,443,allowed,86060,529985,benign,routine network activity
NET-01362,2026-08-10T23:09:14Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,12746,repo.internal,198.51.100.196,5985,allowed,54202,495813,benign,routine network activity
NET-00733,2026-08-10T23:12:36Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7402,packages.microsoft.com,198.51.100.37,5985,allowed,23073,389299,benign,routine network activity
NET-00172,2026-08-10T23:26:34Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,10986,updates.vendor.example,198.51.100.156,443,allowed,3032,1911446,benign,routine network activity
NET-01305,2026-08-10T23:30:36Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,1288,backup.internal,198.51.100.86,5985,allowed,99890,740167,benign,routine network activity
NET-00197,2026-08-10T23:41:32Z,ADMIN-WS-11,ACME\svc_backup,msiexec.exe,13460,download.sysinternals.com,198.51.100.134,5985,allowed,8357,464623,benign,routine network activity
NET-01356,2026-08-10T23:46:28Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,4951,download.sysinternals.com,198.51.100.4,5985,allowed,22215,556575,benign,routine network activity
NET-00256,2026-08-10T23:59:25Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,6851,repo.internal,198.51.100.115,5985,allowed,42339,1750363,benign,routine network activity
NET-00259,2026-08-10T23:59:31Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,13556,backup.internal,198.51.100.46,5985,allowed,39582,1395479,benign,routine network activity
NET-00261,2026-08-11T00:01:40Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,9930,download.sysinternals.com,198.51.100.82,5985,allowed,44925,1030987,benign,routine network activity
NET-00985,2026-08-11T00:05:06Z,FILE-01,ACME\svc_deploy,powershell.exe,2487,updates.vendor.example,198.51.100.139,443,allowed,46259,1186917,benign,routine network activity
NET-01033,2026-08-11T00:24:52Z,FILE-01,ACME\admin.jlee,backup-agent.exe,6428,backup.internal,198.51.100.57,5985,allowed,44034,620972,benign,routine network activity
