event_id,_time,host,user,service_name,image_path,start_type,action,source_process,source_process_id,signature_status,classification,note
SVC-00433,2026-08-09T20:22:10Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6312,signed,benign,approved service activity
SVC-00640,2026-08-09T20:49:22Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,4556,signed,benign,approved service activity
SVC-00247,2026-08-09T20:51:45Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,11969,signed,benign,approved service activity
SVC-00943,2026-08-09T20:59:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,3741,signed,benign,approved service activity
SVC-01130,2026-08-09T21:01:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,7348,signed,benign,approved service activity
SVC-00488,2026-08-09T21:06:08Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,9176,signed,benign,approved service activity
SVC-01269,2026-08-09T21:08:55Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,1033,signed,benign,approved service activity
SVC-01243,2026-08-09T21:17:29Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,2105,signed,benign,approved service activity
SVC-01084,2026-08-09T21:20:38Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,4009,signed,benign,approved service activity
SVC-01013,2026-08-09T21:26:41Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,6922,signed,benign,approved service activity
SVC-01345,2026-08-09T21:33:21Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,7870,signed,benign,approved service activity
SVC-00906,2026-08-09T21:35:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,8690,signed,benign,approved service activity
SVC-00351,2026-08-09T21:41:50Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,7916,signed,benign,approved service activity
SVC-01471,2026-08-09T21:46:23Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,13491,signed,benign,approved service activity
SVC-00525,2026-08-09T21:52:48Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,12764,signed,benign,approved service activity
SVC-01252,2026-08-09T21:54:47Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,11327,signed,benign,approved service activity
SVC-00196,2026-08-09T22:02:24Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,9590,signed,benign,approved service activity
SVC-00063,2026-08-09T22:06:06Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,2205,signed,benign,approved service activity
SVC-01396,2026-08-09T22:07:13Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,14678,signed,benign,approved service activity
SVC-01105,2026-08-09T22:11:22Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,5795,signed,benign,approved service activity
SVC-00641,2026-08-09T22:15:19Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,13996,signed,benign,approved service activity
SVC-00955,2026-08-09T22:19:46Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,1166,signed,benign,approved service activity
SVC-01346,2026-08-09T22:26:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,10711,signed,benign,approved service activity
SVC-00245,2026-08-09T22:36:42Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,14694,signed,benign,approved service activity
SVC-00605,2026-08-09T22:37:24Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,9060,signed,benign,approved service activity
SVC-00543,2026-08-09T22:55:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,4802,signed,benign,approved service activity
SVC-01197,2026-08-09T23:00:59Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,6783,signed,benign,approved service activity
SVC-00681,2026-08-09T23:21:54Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,13285,signed,benign,approved service activity
SVC-00854,2026-08-09T23:28:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,3776,signed,benign,approved service activity
SVC-00386,2026-08-09T23:38:45Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,8964,signed,benign,approved service activity
SVC-01289,2026-08-09T23:40:17Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,6946,signed,benign,approved service activity
SVC-00295,2026-08-09T23:44:41Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,7915,signed,benign,approved service activity
SVC-00629,2026-08-09T23:59:11Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,12218,signed,benign,approved service activity
SVC-00746,2026-08-10T00:02:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,1863,signed,benign,approved service activity
SVC-01242,2026-08-10T00:06:47Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,6165,signed,benign,approved service activity
SVC-00532,2026-08-10T00:11:11Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6161,signed,benign,approved service activity
SVC-00456,2026-08-10T00:25:51Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,8591,signed,benign,approved service activity
SVC-00644,2026-08-10T00:26:13Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,8740,signed,benign,approved service activity
SVC-01441,2026-08-10T00:33:47Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,10354,signed,benign,approved service activity
SVC-01058,2026-08-10T00:34:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,1297,signed,benign,approved service activity
SVC-01225,2026-08-10T00:43:08Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,14908,signed,benign,approved service activity
SVC-00658,2026-08-10T00:52:26Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,2765,signed,benign,approved service activity
SVC-01432,2026-08-10T01:07:49Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,10577,signed,benign,approved service activity
SVC-01415,2026-08-10T01:12:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,1524,signed,benign,approved service activity
SVC-00518,2026-08-10T01:14:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,12558,signed,benign,approved service activity
SVC-00289,2026-08-10T01:30:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,3964,signed,benign,approved service activity
SVC-00271,2026-08-10T01:35:25Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,2354,signed,benign,approved service activity
SVC-00321,2026-08-10T01:40:12Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,11344,signed,benign,approved service activity
SVC-01175,2026-08-10T01:46:15Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,10112,signed,benign,approved service activity
SVC-00912,2026-08-10T01:57:44Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,14865,signed,benign,approved service activity
SVC-01350,2026-08-10T02:00:13Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,5119,signed,benign,approved service activity
SVC-00428,2026-08-10T02:05:32Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,1569,signed,benign,approved service activity
SVC-00039,2026-08-10T02:23:39Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,14364,signed,benign,approved service activity
SVC-01378,2026-08-10T02:26:36Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6159,signed,benign,approved service activity
SVC-00542,2026-08-10T02:29:07Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,7619,signed,benign,approved service activity
SVC-00021,2026-08-10T02:30:24Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,10915,signed,benign,approved service activity
SVC-00186,2026-08-10T02:33:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,6814,signed,benign,approved service activity
SVC-01034,2026-08-10T02:34:35Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,7992,signed,benign,approved service activity
SVC-00479,2026-08-10T02:36:19Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,13189,signed,benign,approved service activity
SVC-01217,2026-08-10T02:41:55Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,7592,signed,benign,approved service activity
SVC-00860,2026-08-10T02:43:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,1186,signed,benign,approved service activity
SVC-00758,2026-08-10T02:49:47Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,6468,signed,benign,approved service activity
SVC-00600,2026-08-10T02:50:55Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,11551,signed,benign,approved service activity
SVC-01457,2026-08-10T02:51:18Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,3305,signed,benign,approved service activity
SVC-00034,2026-08-10T03:03:25Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,10078,signed,benign,approved service activity
SVC-00364,2026-08-10T03:09:48Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,12282,signed,benign,approved service activity
SVC-00625,2026-08-10T03:15:12Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,9715,signed,benign,approved service activity
SVC-01340,2026-08-10T03:16:12Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,5605,signed,benign,approved service activity
SVC-00334,2026-08-10T03:16:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,7349,signed,benign,approved service activity
SVC-01213,2026-08-10T03:16:45Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,5272,signed,benign,approved service activity
SVC-00794,2026-08-10T03:25:53Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,5400,signed,benign,approved service activity
SVC-00219,2026-08-10T03:31:06Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,13592,signed,benign,approved service activity
SVC-00949,2026-08-10T03:31:19Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,4051,signed,benign,approved service activity
SVC-00035,2026-08-10T03:32:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,4264,signed,benign,approved service activity
SVC-00291,2026-08-10T03:49:52Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,13436,signed,benign,approved service activity
SVC-00798,2026-08-10T03:56:33Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,2952,signed,benign,approved service activity
SVC-00490,2026-08-10T03:57:28Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,1957,signed,benign,approved service activity
SVC-01233,2026-08-10T04:00:02Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,1873,signed,benign,approved service activity
SVC-00836,2026-08-10T04:18:06Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,13020,signed,benign,approved service activity
SVC-00523,2026-08-10T04:30:58Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,3184,signed,benign,approved service activity
SVC-01268,2026-08-10T04:42:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,4951,signed,benign,approved service activity
SVC-00677,2026-08-10T04:57:34Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,12643,signed,benign,approved service activity
SVC-00309,2026-08-10T04:58:06Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,6850,signed,benign,approved service activity
SVC-00648,2026-08-10T05:04:49Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,6888,signed,benign,approved service activity
SVC-00336,2026-08-10T05:10:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,6075,signed,benign,approved service activity
SVC-01057,2026-08-10T05:22:00Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,11296,signed,benign,approved service activity
SVC-01377,2026-08-10T05:46:00Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,10139,signed,benign,approved service activity
SVC-01232,2026-08-10T05:46:42Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1560,signed,benign,approved service activity
SVC-00167,2026-08-10T05:47:26Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,8285,signed,benign,approved service activity
SVC-00735,2026-08-10T05:55:37Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,9034,signed,benign,approved service activity
SVC-00650,2026-08-10T06:01:26Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,2297,signed,benign,approved service activity
SVC-00426,2026-08-10T06:11:40Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,10735,signed,benign,approved service activity
SVC-00956,2026-08-10T06:18:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,2297,signed,benign,approved service activity
SVC-01150,2026-08-10T06:19:49Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,7053,signed,benign,approved service activity
SVC-01257,2026-08-10T06:23:41Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,7053,signed,benign,approved service activity
SVC-01361,2026-08-10T06:34:02Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,4886,signed,benign,approved service activity
SVC-00720,2026-08-10T06:45:02Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,10604,signed,benign,approved service activity
SVC-00175,2026-08-10T06:48:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,7952,signed,benign,approved service activity
SVC-00185,2026-08-10T06:49:48Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6747,signed,benign,approved service activity
SVC-00335,2026-08-10T07:03:35Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,5472,signed,benign,approved service activity
SVC-00554,2026-08-10T07:03:50Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,13101,signed,benign,approved service activity
SVC-00446,2026-08-10T07:12:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,8816,signed,benign,approved service activity
SVC-00864,2026-08-10T07:16:22Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9354,signed,benign,approved service activity
SVC-01473,2026-08-10T07:21:55Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,11079,signed,benign,approved service activity
SVC-00084,2026-08-10T07:36:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,2633,signed,benign,approved service activity
SVC-00617,2026-08-10T07:46:50Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,3026,signed,benign,approved service activity
SVC-00010,2026-08-10T08:02:38Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,10078,signed,benign,approved service activity
SVC-01099,2026-08-10T08:02:55Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,7966,signed,benign,approved service activity
SVC-00603,2026-08-10T08:09:05Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,9397,signed,benign,approved service activity
SVC-00930,2026-08-10T08:24:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,13693,signed,benign,approved service activity
SVC-00133,2026-08-10T08:49:49Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,13391,signed,benign,approved service activity
SVC-00986,2026-08-10T08:57:44Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,1775,signed,benign,approved service activity
SVC-00135,2026-08-10T08:59:12Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,11306,signed,benign,approved service activity
SVC-00425,2026-08-10T09:00:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,4195,signed,benign,approved service activity
SVC-01244,2026-08-10T09:01:24Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,10440,signed,benign,approved service activity
SVC-00277,2026-08-10T09:01:39Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,10407,signed,benign,approved service activity
SVC-01147,2026-08-10T09:09:35Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,12384,signed,benign,approved service activity
SVC-01199,2026-08-10T09:13:18Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,2867,signed,benign,approved service activity
SVC-01176,2026-08-10T09:37:45Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,11031,signed,benign,approved service activity
SVC-00639,2026-08-10T09:42:17Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,3735,signed,benign,approved service activity
SVC-00409,2026-08-10T09:47:09Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,12853,signed,benign,approved service activity
SVC-01141,2026-08-10T09:50:50Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,12375,signed,benign,approved service activity
SVC-00881,2026-08-10T09:52:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,7432,signed,benign,approved service activity
SVC-01166,2026-08-10T09:58:18Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,12708,signed,benign,approved service activity
SVC-00909,2026-08-10T10:05:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,14160,signed,benign,approved service activity
SVC-00350,2026-08-10T10:14:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,3582,signed,benign,approved service activity
SVC-00921,2026-08-10T10:19:09Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,14216,signed,benign,approved service activity
SVC-01447,2026-08-10T10:21:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,12903,signed,benign,approved service activity
SVC-00059,2026-08-10T10:25:42Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,10152,signed,benign,approved service activity
SVC-00136,2026-08-10T10:27:37Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,3249,signed,benign,approved service activity
SVC-01435,2026-08-10T10:32:04Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,8967,signed,benign,approved service activity
SVC-00975,2026-08-10T10:44:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,14034,signed,benign,approved service activity
SVC-00324,2026-08-10T10:46:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,1000,signed,benign,approved service activity
SVC-00785,2026-08-10T10:49:14Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,2352,signed,benign,approved service activity
SVC-00212,2026-08-10T10:51:00Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,8452,signed,benign,approved service activity
SVC-00867,2026-08-10T11:07:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,12038,signed,benign,approved service activity
SVC-01413,2026-08-10T11:08:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,8582,signed,benign,approved service activity
SVC-01083,2026-08-10T11:18:12Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,4736,signed,benign,approved service activity
