event_id,_time,host,file_path,sha256,signature_status,publisher,classification,note
TRUST-00741,2026-09-04T15:17:17Z,APP-03,C:\ACME\Inventory\inventory.exe,12d0d5c59bb818ceb587200b8ba176379dee525e02195ab7b19dad4e8850eac2,signed,ACME IT Automation,benign,routine trust context
TRUST-01134,2026-09-04T15:20:21Z,MGMT-01,C:\ACME\Inventory\inventory.exe,a3c98d12299441df621c049f99a67d206e3d58a65c226bc0df9c3106b0c32fa9,signed,ACME IT Automation,benign,routine trust context
TRUST-00631,2026-09-04T15:24:41Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,b3d13c30f098c6b1d8de0f8a32342e2b931d038d1b122de37a2ea8e8f1fe32c3,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01260,2026-09-04T15:33:46Z,FILE-02,C:\ACME\Inventory\inventory.exe,de452e2138e2a36c2a27077e41135320327491d30aaea64c56375d95e1f10f0f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00128,2026-09-04T15:37:28Z,FILE-02,C:\Windows\System32\cleanmgr.exe,4ec1d3a457ca13a368fafc6e6e63c578c2165cfef508ef55c42766ed37c00137,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00516,2026-09-04T15:44:59Z,MGMT-01,C:\ACME\Inventory\inventory.exe,d6576dd50a220f8e4dc04d9a723e676ff423bf835a633e593af150327b2e46bb,signed,ACME IT Automation,benign,routine trust context
TRUST-00573,2026-09-04T15:47:00Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,68f97d80ef35cfac6878f06bb9028a97055def9bc04d0e0d3d7e97daf9d835d8,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01782,2026-09-04T15:48:02Z,MGMT-01,C:\ACME\Inventory\inventory.exe,fa9073fd6c651bad31cb3bb8aa7d7319f21c849278cf1a2e64b1746562c9767f,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01267,2026-09-04T15:49:57Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,b1c66f82f8ae628f887fff172ff644ca14749318b4e0ef62cce6410c71632610,signed,ACME IT Automation,benign,routine trust context
TRUST-00512,2026-09-04T15:50:35Z,FILE-02,C:\Windows\System32\cleanmgr.exe,77e7266aa753fcddf4cb669fe574a6e368ccece7cb6572c1369e6051b4ccdee3,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00102,2026-09-04T15:50:57Z,DC-01,C:\ACME\Inventory\inventory.exe,644d8c056c468ba605b23450457180278ba7655c1264cd7d001fb64229b0d29c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00024,2026-09-04T15:51:29Z,JUMP-01,C:\ACME\Inventory\inventory.exe,2984ef78e973dce1b412506cf83794ce8d2e90a5080f65b409bcb7f607787628,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01486,2026-09-04T15:59:40Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,85f508fda7362cc97ed240b9c4b02c99870c4b6f04c98d12c9aeeb16016ec885,signed,Microsoft Windows,benign,routine trust context
TRUST-00096,2026-09-04T16:00:18Z,JUMP-01,C:\ACME\Inventory\inventory.exe,53d773a28b3eeaf7b8b5c4f579df172b164b1b73d67497233d468f7d1b165c0a,signed,ACME IT Automation,benign,routine trust context
TRUST-00019,2026-09-04T16:01:19Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,2dcf5a76c0230920e4eaa5d934e2d78087c9ec262843c4901154421556c8a201,signed,ACME IT Automation,benign,routine trust context
TRUST-00693,2026-09-04T16:03:33Z,APP-03,C:\ACME\Inventory\inventory.exe,130616f5394f3ae637f2f387e2cc1c82f98a75d363c619c741ff6cf037a156f5,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01589,2026-09-04T16:06:20Z,APP-03,C:\Windows\System32\cleanmgr.exe,839ae4edcfef7784edeaa67d7bf6782d3f33d04ba7395f884a2a64bdce8c3dde,signed,Microsoft Windows,benign,routine trust context
TRUST-00955,2026-09-04T16:08:05Z,DC-01,C:\ACME\Inventory\inventory.exe,10a73215755566198825ac2b8ab61ee2e7194e79d58795a7069325062b57bea9,signed,Microsoft Windows,benign,routine trust context
TRUST-01543,2026-09-04T16:08:20Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,9fe35432b359e504c4d7df70d313f4f847fc76125ba0439b7738e64c1ead3cd0,signed,Microsoft Windows,benign,routine trust context
TRUST-01237,2026-09-04T16:15:41Z,PATCH-01,C:\ACME\Inventory\inventory.exe,cd99142440c05bcdf5a3514bb35ae1eaf50b53de0d52a6cbfaaa7178fb27c303,signed,ACME IT Automation,benign,routine trust context
TRUST-01593,2026-09-04T16:25:19Z,APP-03,C:\Windows\System32\cleanmgr.exe,b6e1ff9518f57f386247cd2e7f17fba4bd92e80d75534c74606b5b29f4784d85,signed,Microsoft Windows,benign,routine trust context
TRUST-01152,2026-09-04T16:35:07Z,FILE-02,C:\ACME\Inventory\inventory.exe,e927ba6b8ca8afed23dce12202fffd14c85cc6b05eaef9ee9d955fadc86e4b4a,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01513,2026-09-04T16:36:30Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,896855bdf49f1fa5c58842f74bb502b78c5eca2fd477a1e8a596643eca4b3476,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01693,2026-09-04T16:40:41Z,JUMP-01,C:\ACME\Inventory\inventory.exe,e381e1f5bb14a98c3edb82a7e1a3575cfcee5ca42ce3501a18d8322c452c1926,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00451,2026-09-04T16:50:42Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,8f0f10a34c506791d99adbeb7ba2ff6ae09983978f23071d9f49567b3c30a33c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00323,2026-09-04T16:51:07Z,DC-01,C:\ACME\Inventory\inventory.exe,ca16a36298c812bc4b6491471f5ec61ecaf42da9b85a1f836b956a5659f5a88f,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00632,2026-09-04T16:54:37Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,212f6ca5887f2a40002b7d527292caf998a455ccda8b5e0c926ea8d00871b584,signed,ACME IT Automation,benign,routine trust context
TRUST-01422,2026-09-04T16:58:30Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,bb9ff564f2e522884b12d802ea62b8e6f15f99667bedaabd5f13d71f4b5027fa,signed,ACME IT Automation,benign,routine trust context
TRUST-00219,2026-09-04T17:05:21Z,FILE-02,C:\Windows\System32\cleanmgr.exe,b58c480f957c90c619660c0b9053644796f244308b9edf995d77acfa961f6f28,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00245,2026-09-04T17:06:16Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,772bc643289d14ad909d937a1707799fbfb6e526ad9de2ab154f51510a5137c6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01114,2026-09-04T17:07:00Z,DC-01,C:\Windows\System32\cleanmgr.exe,34b3e9547bf798c30604ce4a87722f530431000c4c9b69779b955218f6428ddc,signed,ACME IT Automation,benign,routine trust context
TRUST-01165,2026-09-04T17:07:28Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,885c76c69e5fe408847aefe3e60efe11c505bdc11d3f53f4d47047d416808a01,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00179,2026-09-04T17:08:37Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,0f733dfc99576225c99fba78eeac0b1843f6e2186b05bf3b8ae678614813adf4,signed,Microsoft Windows,benign,routine trust context
TRUST-00285,2026-09-04T17:16:46Z,MGMT-01,C:\ACME\Inventory\inventory.exe,1a7f64769d9aa49f75357840d4444c0ad6523e0d27052315291d100ca9d80ae9,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00931,2026-09-04T17:24:19Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,41883e3ef45a6ebee9e0fb7f8b250eaccafa11c540147441237172751830cbff,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00696,2026-09-04T17:25:10Z,APP-03,C:\ACME\Inventory\inventory.exe,4d9a6e718e5108421911886d89959232ae117d715d74652a7cb1d5916cfcfd0d,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01495,2026-09-04T17:25:27Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,e41689c07d1db516248d8bac611c54c1897440c93135ac66c597ee2b83cb779d,signed,Microsoft Windows,benign,routine trust context
TRUST-01026,2026-09-04T17:31:56Z,DC-01,C:\Windows\System32\cleanmgr.exe,5e1a4f5cc2c17e74fa7e2b8894b46b1e5affdb3dd0acecba155db28a92abba95,signed,ACME IT Automation,benign,routine trust context
TRUST-00434,2026-09-04T17:35:18Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,539fc54e83129807a5edaf836081f5957501e5b34a4c5367c8b4539bde48d6e8,signed,Microsoft Windows,benign,routine trust context
TRUST-00038,2026-09-04T17:57:18Z,FILE-02,C:\ACME\Inventory\inventory.exe,86f1b9c0eb7e23fc71fc13514cd83ab8f6ab5b66b3d33abbcbb25a1e3745be9f,signed,ACME IT Automation,benign,routine trust context
TRUST-00901,2026-09-04T17:58:17Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,cd838ed6d9c5567b61cb236732f18e09ec879f69c4703d09af249336fd6b0a6d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01720,2026-09-04T18:04:18Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,e6d3966416263c83bc50ba1ffce2b593ae7623d30a8823794dd6185816b91db7,signed,Microsoft Windows,benign,routine trust context
TRUST-01421,2026-09-04T18:04:32Z,FILE-02,C:\ACME\Inventory\inventory.exe,b95ede66195973c7dba4b8b0d65c2efd9baadd604a8087a2848605583af88795,signed,Microsoft Windows,benign,routine trust context
TRUST-01624,2026-09-04T18:04:38Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,08260ca0b646bf706cb6c670e5e3501863fdc86326b29b164d577b8fcbad498b,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00817,2026-09-04T18:08:36Z,JUMP-01,C:\ACME\Inventory\inventory.exe,24814f8d64b4887f2851a12cd5448914d5d738e3c965457cedca1d5e44c2a24c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00643,2026-09-04T18:13:03Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,e5c048b9c3ffe99e4034054db869e4a531d6f5c4c594624a7c66c29275a4ad37,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00594,2026-09-04T18:15:49Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,f630928122f002756df46f6579c3bb4d4f8b53147022c86ec51b3103b1143f50,signed,ACME IT Automation,benign,routine trust context
TRUST-01592,2026-09-04T18:21:31Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,9f335d545fda2b82196d6f043f56bfb7f0c3918ad7d75bded6a704fc81f7bfbf,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01217,2026-09-04T18:22:31Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,15cf52ffefdd75eab5707fd5e7b5b6c4235ad3c6ac8618f01540dd99d828f2dd,signed,Microsoft Windows,benign,routine trust context
TRUST-00863,2026-09-04T18:23:25Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,90bc25144727ea29aa2a4ec319c9d0a1f4a15be4123785d1953fa8503e2fce53,signed,Microsoft Windows,benign,routine trust context
TRUST-00780,2026-09-04T18:27:25Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,b4232edc7743d184ca4098be1fca2716aad595dd08b58d58fd933fd809e53df8,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01060,2026-09-04T18:37:57Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,f25cef7b613526d790d5cfabc7b0c3302ce8ada8a5b8de8fde819e40f9ce3568,signed,Microsoft Windows,benign,routine trust context
TRUST-01488,2026-09-04T18:43:04Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,915fc348b64a63c1c1802818411f201f0e731474ff3d784b001954f2fa5e38b4,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00981,2026-09-04T18:45:33Z,JUMP-01,C:\ACME\Inventory\inventory.exe,da8a1270f696c2215665674fbb0f195e4bf326bbe7fb1f8c5a3cda2f21ecf65b,signed,Microsoft Windows,benign,routine trust context
TRUST-01283,2026-09-04T18:45:44Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,64a2bb7989495c28323471f3b82235bdb32ee2650dee77208321c7614d64a92a,signed,Microsoft Windows,benign,routine trust context
TRUST-00094,2026-09-04T18:48:19Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,4b7678f3bd8122cba0fce9dc159e24a41e4847f5abbed45a497e4cad81f378e6,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01444,2026-09-04T18:52:17Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,f418323b7390933b8e49b8474db1a738442d9df05427cd403df6a3cefcadc576,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01611,2026-09-04T19:00:33Z,APP-03,C:\ACME\Inventory\inventory.exe,298d555a9fffca4dedd44af5d6f20d8053c7d5ee06d93c2188048412303e8636,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00391,2026-09-04T19:02:07Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,2dba5e71b401347a1c3d06b4f1dc7b7406e3a67f6229d70a03b32d58173e1361,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01122,2026-09-04T19:12:08Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,a2abf795ae1c3dda1fec63db4df0eef3361409fd8fc82bd54f9c01bae97aeab2,signed,ACME IT Automation,benign,routine trust context
TRUST-01708,2026-09-04T19:14:54Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,dceb0f06e32557bb0ac071dee8eb155809afc515d077f95df3809274cd996a1e,signed,ACME IT Automation,benign,routine trust context
TRUST-00278,2026-09-04T19:15:42Z,FILE-02,C:\Windows\System32\cleanmgr.exe,82f3889d6402f9728f28009423123836f3ed338f90e8cfe85b80010d2ea37f61,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00943,2026-09-04T19:15:51Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,01f6faf1523e6cca6b1c88f66de178de68935577299ffdfc59b519af427b06df,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00311,2026-09-04T19:16:27Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,4ce07fb2341eac8244c43ba0bac47d77e47a886b12e79e8beee6cde76bf3ffd5,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01538,2026-09-04T19:17:03Z,MGMT-01,C:\ACME\Inventory\inventory.exe,7e74d7fd676892059bd4d3c271ca8816eb2cbcc59e631cafd1721d05a1fd84c7,signed,ACME IT Automation,benign,routine trust context
TRUST-00589,2026-09-04T19:17:33Z,APP-03,C:\ACME\Inventory\inventory.exe,f20c07719c124c4f763650ef051d21d360424fd3b044f636489068cfcfb49af0,signed,Microsoft Windows,benign,routine trust context
TRUST-00325,2026-09-04T19:25:48Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,c90c563cfc4e056ed348fd225232cae11e68dfcff5c828b9872e70e98f16a0e8,signed,ACME IT Automation,benign,routine trust context
TRUST-00022,2026-09-04T19:31:38Z,FILE-02,C:\Windows\System32\cleanmgr.exe,2e4f310e5819949adb0c82585d4b684496fc84c5a8b9c5d03ca4c18cc853ca2c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01432,2026-09-04T19:32:34Z,DC-01,C:\Windows\System32\cleanmgr.exe,b7fe17400efeba050bdc1a6664dc2152d96252b8485f182d28531104c4186e7d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01750,2026-09-04T19:40:59Z,APP-03,C:\Windows\System32\cleanmgr.exe,c1cc87118b5b03f68b6055c586354e0744ef0e2a40bf41e58fd047e2d1531be3,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00008,2026-09-04T19:43:06Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,b24a31402bb48df9f405feaa32ccc1a0ccc278a32e5bb3eaa65399f9bdeb7f9f,signed,Microsoft Windows,benign,routine trust context
TRUST-01404,2026-09-04T19:49:29Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,c39a8212937b6401d36b2d834ffdbde511a3c09bae7e5c122f1f435445439844,signed,ACME IT Automation,benign,routine trust context
TRUST-00385,2026-09-04T19:50:43Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,22d3665476900883f39ccae6a48597ad57df12f6dedda5045c98917b610f0f5f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00123,2026-09-04T19:52:05Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,be05ad36c39fb1bdbe324c0c00bc24fe610f0b42c6619feb0024338491e16c14,signed,Microsoft Windows,benign,routine trust context
TRUST-01775,2026-09-04T19:56:31Z,APP-03,C:\Windows\System32\cleanmgr.exe,76b0e9fc4da55e62cf1ff507200dd7d6d6bddfc80042c28acd3cc3b650e59fc0,signed,Microsoft Windows,benign,routine trust context
TRUST-00552,2026-09-04T20:00:04Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,ffeab9bffc3ec4a9252adf235f2b4ea285d690310447634c356ea2382c50a3ad,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01439,2026-09-04T20:02:02Z,JUMP-01,C:\ACME\Inventory\inventory.exe,dd2863051fca5f3fe345c37850a63cc38a2273932ebb8da940d9f6d8a0dcc9c6,signed,Microsoft Windows,benign,routine trust context
TRUST-00546,2026-09-04T20:04:22Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,9e4eae32870b8c722c1a54c2b22cda3da3052417baffcb08f3b178dff93e8b67,signed,ACME IT Automation,benign,routine trust context
TRUST-01276,2026-09-04T20:07:47Z,FILE-02,C:\Windows\System32\cleanmgr.exe,a03a282a76eb00e2c515486048a0c078a8f0107908a0dbd11c9eb81ae91e132e,signed,Microsoft Windows,benign,routine trust context
TRUST-00685,2026-09-04T20:08:43Z,DC-01,C:\Windows\System32\cleanmgr.exe,771fb5af40d55303fed604b98a58a1e9c7d6e21a4c74e87ba695b4b53ace4cc4,signed,Microsoft Windows,benign,routine trust context
TRUST-00862,2026-09-04T20:11:50Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,f3dd15c9328f1bd2ee365fb73d26d7d60d2ebc9834dc7b2e6844edb3e767ea7d,signed,ACME IT Automation,benign,routine trust context
TRUST-01332,2026-09-04T20:12:57Z,MGMT-01,C:\ACME\Inventory\inventory.exe,341a92e4dda7be82be41a66f1768ecfcfbb9bf262c53f65b5c8caf1e158eca50,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00284,2026-09-04T20:13:51Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,c0355a632f92b517fecc0c773c1eba2f10e2eefaa8182d5e646b1fa15347849d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01455,2026-09-04T20:15:02Z,DC-01,C:\ACME\Inventory\inventory.exe,b1fbc95b1cff78ee0037704d60f7172226b8aff310be1e0667e5d198feb59e0c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01215,2026-09-04T20:18:02Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,b5839486c95491fb3b9a059dc9f68ef950f53bc19e78af1ee3de9f3e8eef64d6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01363,2026-09-04T20:26:19Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,fcb96084b0b8d597a8c766b64d1f94a9f7861ab70ab129bafaf45739a415f778,signed,ACME IT Automation,benign,routine trust context
TRUST-00840,2026-09-04T20:30:28Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,9a7b5ac1c16d88e54a818eebf6f9d58dc34c3cfe7a72f1fd667ffc65470df774,signed,Microsoft Windows,benign,routine trust context
TRUST-00738,2026-09-04T20:31:38Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,1af92f78ffaaa71a3699990592f8b25d6ba3df16f4cc482e2eb6ac3409e1c636,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00127,2026-09-04T21:00:58Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,507704d58251350e0dcc389e670065ec820b69d1c66ee1d79dea8b844c02f6af,signed,Microsoft Windows,benign,routine trust context
TRUST-01772,2026-09-04T21:06:55Z,DC-01,C:\Windows\System32\cleanmgr.exe,d10c4676b9711ff3859102d46badb4949deb434356f1b6f8a11472adc312090d,signed,ACME IT Automation,benign,routine trust context
TRUST-01095,2026-09-04T21:22:48Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,ef2a557cc4668ea1a48b7baa81c5830f2ca2b4da1168c47e819a25fb0a34500d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00480,2026-09-04T21:23:08Z,FILE-02,C:\ACME\Inventory\inventory.exe,2512b52733cefb5552f08d5c5a9113d0b2ff7d970d5d3063e25b9d9b21fa13b0,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00097,2026-09-04T21:25:05Z,FILE-02,C:\Windows\System32\cleanmgr.exe,a50787bd93a8102484b016b78336ff78c0dd644ea35557d17287b6aa84d29c4a,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01732,2026-09-04T21:26:14Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,69e3ab984f05129aa333c9a93d80d97d9fd23c83d7c4efd690286bb4f8189823,signed,Microsoft Windows,benign,routine trust context
TRUST-01614,2026-09-04T21:27:40Z,FILE-02,C:\Windows\System32\cleanmgr.exe,be7affd25263490dccf4bfcaff9fc5a46218ef223b201ed4844dbe4c4c15a346,signed,Microsoft Windows,benign,routine trust context
TRUST-00782,2026-09-04T21:37:18Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,abde0fb1f974245efd8facb2d0c7eb230a6fd95c6ea83616e55260f8e286a08a,signed,Microsoft Windows,benign,routine trust context
TRUST-01063,2026-09-04T21:44:16Z,JUMP-01,C:\ACME\Inventory\inventory.exe,b23e894034cd4be41915a150c2d12230a9aa84c3c060dbba272e23ae0c8af8ee,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01437,2026-09-04T21:49:28Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,c9072c657704edc1db841be0c67fc4914587c0625a545ed69dc2d99e150e7189,signed,Microsoft Windows,benign,routine trust context
TRUST-01355,2026-09-04T21:49:47Z,PATCH-01,C:\ACME\Inventory\inventory.exe,e4efe653db98b694b6ab422c67e6aaa1911fa7247a04985e583ec1bbea118568,signed,ACME IT Automation,benign,routine trust context
TRUST-01167,2026-09-04T22:14:11Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,d833b94ccb4f1fc4f052c58d132db2a3f3a732edc6617db9f5986a6e3a05c7e8,signed,ACME IT Automation,benign,routine trust context
TRUST-01536,2026-09-04T22:21:12Z,FILE-02,C:\Windows\System32\cleanmgr.exe,ce6f6514e6b69b315e042c5dc89daa624dea164f13f28a4674d32a30b1b746fe,signed,ACME IT Automation,benign,routine trust context
TRUST-00583,2026-09-04T22:23:43Z,JUMP-01,C:\ACME\Inventory\inventory.exe,3cafaa4dce9bb21168c87cb1a2e4cf914776c816a8879374dfe4a7c363678ac0,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00846,2026-09-04T22:25:52Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,cc5defecc64e1e4c932076b0a62b5a78cbf84e5258d4886c251f9c516cce4167,signed,Microsoft Windows,benign,routine trust context
TRUST-00609,2026-09-04T22:28:09Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,8eb55b8f2d8cfb9e504056fe4cc204a270f2c7b9d06810519be4d12b2c089fad,signed,ACME IT Automation,benign,routine trust context
TRUST-00473,2026-09-04T22:36:59Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,1afc51b87508d49ff6bf83c483077b79a90ab4cbbc59402127d8376cae88cd26,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00529,2026-09-04T22:39:40Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,b8cebc3895c565e419914c749080243cd13979a7f46b582560280825f3541623,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01297,2026-09-04T22:41:02Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,f22dbf05c516ab8ca1bb587601a6a1c6047dde326df7eb35f7b76d7a047d2e69,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00604,2026-09-04T22:42:11Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,faebd8c18025859bfd57d9cbf66d767180dfb14e3a896798b640066ca2d79291,signed,ACME IT Automation,benign,routine trust context
TRUST-00760,2026-09-04T22:43:36Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,1eddfb96a8300c6686d5ebab512f2a482b9bdbbf842f7c6dab23335388ff73f9,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01203,2026-09-04T22:53:42Z,FILE-02,C:\Windows\System32\cleanmgr.exe,3f781f6480b451609568fe4159b20b4c0a7c0e78b0dc7ee084305945acfe8823,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00577,2026-09-04T22:54:16Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,2631b5ebfd0e23bb6d24482d6fbbb270d1816807d059119b62a1552aa46d7722,signed,Microsoft Windows,benign,routine trust context
TRUST-01739,2026-09-04T22:56:22Z,APP-03,C:\ACME\Inventory\inventory.exe,42dc7b6ce50395aed833dc5a9dd4d9efc7a8676c4b92ae39b48381ba28d15789,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00600,2026-09-04T22:57:37Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,2df66d053cdf11631184f5a0eccd6134acef4eef3af8babbfee1e3f59e256bfa,signed,Microsoft Windows,benign,routine trust context
TRUST-00183,2026-09-04T22:57:51Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,453e967c0bae4a67af46a25bf7295f10fc04b1bfd1e51f94cc36583830104cf0,signed,Microsoft Windows,benign,routine trust context
TRUST-00551,2026-09-04T23:03:48Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,feabb8ba7fec904be291da577753a9cb18c7f7b3361e9d03d8870573891ccd21,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00615,2026-09-04T23:04:31Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,c9811f71fbea800a1c4c67f9598143e49b84c9e2c74b8ed24f2388ae73c6c2ca,signed,Microsoft Windows,benign,routine trust context
TRUST-01261,2026-09-04T23:05:31Z,DC-01,C:\ACME\Inventory\inventory.exe,d5adcbb093fb470a0753fbff9e11607c7db7fa78d689b57eeb7d997b484921e2,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00394,2026-09-04T23:10:11Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,2914214a989482378a70ccd199e92bc434a37a833df4895ce40ecd31284ded48,signed,Microsoft Windows,benign,routine trust context
TRUST-00781,2026-09-04T23:11:35Z,FILE-02,C:\Windows\System32\cleanmgr.exe,c536d170d9aa2ff6710376c4c1848bbb79d91b8ad8a74e151ffcffa70096a5ab,trusted_internal,Microsoft Windows,benign,routine trust context
