event_id,_time,host,user,parent_process_name,process_name,process_id,command_line,classification,note
PROC-01288,2026-09-04T05:05:22Z,PATCH-01,ACME\jsmith,svchost.exe,cmd.exe,1677,routine process,benign,routine process
PROC-01161,2026-09-04T05:08:55Z,DC-01,ACME\jsmith,svchost.exe,powershell.exe,1484,routine process,benign,routine process
PROC-00295,2026-09-04T05:10:18Z,FILE-02,ACME\kpatel,explorer.exe,powershell.exe,10855,routine process,benign,routine process
PROC-01753,2026-09-04T05:10:55Z,HR-WS-22,ACME\admin.ops,taskeng.exe,cmd.exe,13985,routine process,benign,routine process
PROC-01285,2026-09-04T05:13:59Z,JUMP-01,ACME\jsmith,svchost.exe,powershell.exe,11143,routine process,benign,routine process
PROC-00868,2026-09-04T05:22:52Z,MGMT-01,ACME\svc_patch,taskeng.exe,cmd.exe,8510,routine process,benign,routine process
PROC-01698,2026-09-04T05:24:08Z,HR-WS-22,ACME\admin.ops,explorer.exe,cmd.exe,4087,routine process,benign,routine process
PROC-01048,2026-09-04T05:24:51Z,JUMP-01,ACME\jsmith,services.exe,patch-agent.exe,3106,routine process,benign,routine process
PROC-00633,2026-09-04T05:34:51Z,HR-WS-22,ACME\jsmith,taskeng.exe,patch-agent.exe,6993,routine process,benign,routine process
PROC-01719,2026-09-04T05:40:10Z,HR-WS-22,ACME\jsmith,taskeng.exe,powershell.exe,5052,routine process,benign,routine process
PROC-00541,2026-09-04T05:46:07Z,MGMT-01,ACME\svc_patch,explorer.exe,inventory.exe,1129,routine process,benign,routine process
PROC-00287,2026-09-04T05:50:00Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,4404,routine process,benign,routine process
PROC-01249,2026-09-04T05:51:23Z,HR-WS-22,ACME\svc_patch,explorer.exe,inventory.exe,2635,routine process,benign,routine process
PROC-01564,2026-09-04T05:53:14Z,MGMT-01,ACME\jsmith,services.exe,cmd.exe,8921,routine process,benign,routine process
PROC-00476,2026-09-04T05:53:27Z,HR-WS-22,ACME\admin.ops,services.exe,cmd.exe,9644,routine process,benign,routine process
PROC-00020,2026-09-04T05:54:45Z,DC-01,ACME\admin.ops,svchost.exe,patch-agent.exe,8071,routine process,benign,routine process
PROC-00606,2026-09-04T05:55:06Z,HR-WS-22,ACME\jsmith,explorer.exe,cmd.exe,9910,routine process,benign,routine process
PROC-00141,2026-09-04T06:09:02Z,PATCH-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,7065,routine process,benign,routine process
PROC-01011,2026-09-04T06:15:07Z,FILE-02,ACME\kpatel,services.exe,inventory.exe,1118,routine process,benign,routine process
PROC-00304,2026-09-04T06:17:04Z,JUMP-01,ACME\admin.ops,services.exe,cmd.exe,4551,routine process,benign,routine process
PROC-01395,2026-09-04T06:17:04Z,PATCH-01,ACME\jsmith,taskeng.exe,patch-agent.exe,14916,routine process,benign,routine process
PROC-00663,2026-09-04T06:25:05Z,DC-01,ACME\jsmith,explorer.exe,inventory.exe,10412,routine process,benign,routine process
PROC-00731,2026-09-04T06:25:26Z,APP-03,ACME\jsmith,explorer.exe,powershell.exe,8238,routine process,benign,routine process
PROC-01096,2026-09-04T06:29:41Z,MGMT-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,11127,routine process,benign,routine process
PROC-01611,2026-09-04T06:37:00Z,HR-WS-22,ACME\jsmith,taskeng.exe,powershell.exe,9604,routine process,benign,routine process
PROC-01089,2026-09-04T06:37:25Z,MGMT-01,ACME\jsmith,explorer.exe,powershell.exe,12417,routine process,benign,routine process
PROC-00881,2026-09-04T06:44:10Z,PATCH-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,3151,routine process,benign,routine process
PROC-01671,2026-09-04T06:47:13Z,PATCH-01,ACME\kpatel,services.exe,patch-agent.exe,3482,routine process,benign,routine process
PROC-00798,2026-09-04T06:50:00Z,DC-01,ACME\jsmith,services.exe,cmd.exe,5930,routine process,benign,routine process
PROC-00360,2026-09-04T06:50:36Z,MGMT-01,ACME\admin.ops,services.exe,patch-agent.exe,14362,routine process,benign,routine process
PROC-01602,2026-09-04T06:55:34Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,15358,routine process,benign,routine process
PROC-00405,2026-09-04T06:59:14Z,HR-WS-22,ACME\admin.ops,taskeng.exe,powershell.exe,1358,routine process,benign,routine process
PROC-00547,2026-09-04T07:00:50Z,DC-01,ACME\jsmith,svchost.exe,patch-agent.exe,11040,routine process,benign,routine process
PROC-00179,2026-09-04T07:01:52Z,DC-01,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,3078,routine process,benign,routine process
PROC-00618,2026-09-04T07:02:50Z,APP-03,ACME\kpatel,services.exe,cmd.exe,2867,routine process,benign,routine process
PROC-01796,2026-09-04T07:02:55Z,FILE-02,ACME\admin.ops,explorer.exe,inventory.exe,3586,routine process,benign,routine process
PROC-00119,2026-09-04T07:03:06Z,MGMT-01,ACME\jsmith,svchost.exe,patch-agent.exe,15556,routine process,benign,routine process
PROC-01219,2026-09-04T07:05:31Z,DC-01,ACME\jsmith,svchost.exe,patch-agent.exe,1165,routine process,benign,routine process
PROC-00616,2026-09-04T07:10:02Z,PATCH-01,ACME\jsmith,services.exe,powershell.exe,6519,routine process,benign,routine process
PROC-00595,2026-09-04T07:13:06Z,APP-03,ACME\admin.ops,explorer.exe,powershell.exe,12166,routine process,benign,routine process
PROC-00415,2026-09-04T07:13:29Z,JUMP-01,ACME\jsmith,svchost.exe,powershell.exe,4040,routine process,benign,routine process
PROC-01450,2026-09-04T07:17:02Z,JUMP-01,ACME\kpatel,explorer.exe,cmd.exe,10028,routine process,benign,routine process
PROC-00071,2026-09-04T07:20:27Z,MGMT-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,7919,routine process,benign,routine process
PROC-00806,2026-09-04T07:22:34Z,APP-03,ACME\kpatel,svchost.exe,powershell.exe,1715,routine process,benign,routine process
PROC-00127,2026-09-04T07:25:43Z,DC-01,NT AUTHORITY\SYSTEM,svchost.exe,inventory.exe,10476,routine process,benign,routine process
PROC-00454,2026-09-04T07:26:19Z,JUMP-01,ACME\admin.ops,svchost.exe,inventory.exe,6648,routine process,benign,routine process
PROC-01315,2026-09-04T07:27:53Z,PATCH-01,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,5523,routine process,benign,routine process
PROC-00376,2026-09-04T07:28:42Z,FILE-02,ACME\jsmith,explorer.exe,inventory.exe,9158,routine process,benign,routine process
PROC-00599,2026-09-04T07:45:16Z,DC-01,ACME\svc_patch,services.exe,cmd.exe,6679,routine process,benign,routine process
PROC-01413,2026-09-04T07:46:50Z,FILE-02,ACME\admin.ops,svchost.exe,powershell.exe,6886,routine process,benign,routine process
PROC-00422,2026-09-04T07:50:03Z,DC-01,ACME\svc_patch,taskeng.exe,powershell.exe,12548,routine process,benign,routine process
PROC-01346,2026-09-04T07:53:10Z,PATCH-01,ACME\kpatel,taskeng.exe,cmd.exe,13956,routine process,benign,routine process
PROC-01528,2026-09-04T07:53:52Z,FILE-02,ACME\admin.ops,taskeng.exe,cmd.exe,2249,routine process,benign,routine process
PROC-00680,2026-09-04T07:56:56Z,APP-03,ACME\svc_patch,services.exe,inventory.exe,4227,routine process,benign,routine process
PROC-01344,2026-09-04T08:01:43Z,DC-01,ACME\jsmith,svchost.exe,cmd.exe,2499,routine process,benign,routine process
PROC-01134,2026-09-04T08:03:09Z,MGMT-01,ACME\svc_patch,explorer.exe,cmd.exe,1799,routine process,benign,routine process
PROC-00972,2026-09-04T08:04:59Z,FILE-02,ACME\kpatel,svchost.exe,cmd.exe,7993,routine process,benign,routine process
PROC-00948,2026-09-04T08:14:48Z,APP-03,ACME\svc_patch,explorer.exe,powershell.exe,8367,routine process,benign,routine process
PROC-00790,2026-09-04T08:15:55Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,12020,routine process,benign,routine process
PROC-01789,2026-09-04T08:17:12Z,HR-WS-22,ACME\svc_patch,taskeng.exe,cmd.exe,13223,routine process,benign,routine process
PROC-01486,2026-09-04T08:18:45Z,PATCH-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,11476,routine process,benign,routine process
PROC-00026,2026-09-04T08:18:59Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,5430,routine process,benign,routine process
PROC-00010,2026-09-04T08:20:57Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,11111,routine process,benign,routine process
PROC-01614,2026-09-04T08:23:32Z,APP-03,ACME\admin.ops,services.exe,inventory.exe,9315,routine process,benign,routine process
PROC-00607,2026-09-04T08:27:46Z,HR-WS-22,ACME\kpatel,svchost.exe,powershell.exe,3670,routine process,benign,routine process
PROC-00190,2026-09-04T08:30:47Z,FILE-02,ACME\jsmith,services.exe,cmd.exe,5423,routine process,benign,routine process
PROC-00546,2026-09-04T08:34:34Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,15291,routine process,benign,routine process
PROC-01162,2026-09-04T08:34:54Z,DC-01,ACME\jsmith,taskeng.exe,patch-agent.exe,14980,routine process,benign,routine process
PROC-00115,2026-09-04T08:43:51Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,3252,routine process,benign,routine process
PROC-00524,2026-09-04T08:46:05Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,11738,routine process,benign,routine process
PROC-01653,2026-09-04T08:50:37Z,FILE-02,ACME\kpatel,svchost.exe,patch-agent.exe,6022,routine process,benign,routine process
PROC-01191,2026-09-04T08:54:38Z,JUMP-01,ACME\kpatel,services.exe,patch-agent.exe,3469,routine process,benign,routine process
PROC-00720,2026-09-04T08:57:54Z,HR-WS-22,ACME\jsmith,explorer.exe,inventory.exe,8165,routine process,benign,routine process
PROC-00581,2026-09-04T08:59:40Z,PATCH-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,1397,routine process,benign,routine process
PROC-00768,2026-09-04T09:10:15Z,APP-03,ACME\kpatel,svchost.exe,powershell.exe,2409,routine process,benign,routine process
PROC-00787,2026-09-04T09:10:47Z,DC-01,ACME\admin.ops,explorer.exe,powershell.exe,9394,routine process,benign,routine process
PROC-01080,2026-09-04T09:13:26Z,PATCH-01,ACME\admin.ops,services.exe,powershell.exe,13937,routine process,benign,routine process
PROC-00060,2026-09-04T09:17:11Z,PATCH-01,ACME\svc_patch,services.exe,patch-agent.exe,15918,routine process,benign,routine process
PROC-01372,2026-09-04T09:18:13Z,PATCH-01,ACME\svc_patch,explorer.exe,patch-agent.exe,2881,routine process,benign,routine process
PROC-00722,2026-09-04T09:21:52Z,PATCH-01,ACME\kpatel,svchost.exe,patch-agent.exe,2582,routine process,benign,routine process
PROC-01169,2026-09-04T09:25:35Z,JUMP-01,ACME\svc_patch,services.exe,powershell.exe,13977,routine process,benign,routine process
PROC-01097,2026-09-04T09:27:27Z,HR-WS-22,ACME\svc_patch,services.exe,cmd.exe,2326,routine process,benign,routine process
PROC-01357,2026-09-04T09:28:49Z,FILE-02,ACME\svc_patch,explorer.exe,inventory.exe,15863,routine process,benign,routine process
PROC-00076,2026-09-04T09:32:20Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,1004,routine process,benign,routine process
PROC-00054,2026-09-04T09:38:26Z,FILE-02,ACME\kpatel,explorer.exe,patch-agent.exe,4112,routine process,benign,routine process
PROC-01356,2026-09-04T09:39:34Z,FILE-02,ACME\kpatel,svchost.exe,inventory.exe,7504,routine process,benign,routine process
PROC-01453,2026-09-04T09:45:35Z,HR-WS-22,ACME\kpatel,taskeng.exe,cmd.exe,11917,routine process,benign,routine process
PROC-01646,2026-09-04T09:52:31Z,JUMP-01,ACME\svc_patch,explorer.exe,powershell.exe,11148,routine process,benign,routine process
PROC-01245,2026-09-04T09:58:46Z,APP-03,ACME\svc_patch,svchost.exe,inventory.exe,15560,routine process,benign,routine process
PROC-01456,2026-09-04T09:59:43Z,APP-03,ACME\kpatel,services.exe,cmd.exe,12909,routine process,benign,routine process
PROC-00512,2026-09-04T10:00:22Z,FILE-02,ACME\admin.ops,svchost.exe,cmd.exe,11133,routine process,benign,routine process
PROC-01560,2026-09-04T10:03:02Z,APP-03,ACME\admin.ops,svchost.exe,powershell.exe,9802,routine process,benign,routine process
PROC-00518,2026-09-04T10:03:47Z,FILE-02,ACME\kpatel,services.exe,cmd.exe,9896,routine process,benign,routine process
PROC-01695,2026-09-04T10:05:09Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,2858,routine process,benign,routine process
PROC-01177,2026-09-04T10:10:59Z,APP-03,ACME\admin.ops,svchost.exe,cmd.exe,6980,routine process,benign,routine process
PROC-00438,2026-09-04T10:11:55Z,MGMT-01,ACME\jsmith,taskeng.exe,powershell.exe,6696,routine process,benign,routine process
PROC-01318,2026-09-04T10:15:38Z,PATCH-01,ACME\svc_patch,svchost.exe,inventory.exe,12219,routine process,benign,routine process
PROC-01324,2026-09-04T10:16:35Z,HR-WS-22,ACME\kpatel,svchost.exe,powershell.exe,10649,routine process,benign,routine process
PROC-00206,2026-09-04T10:18:16Z,JUMP-01,ACME\kpatel,explorer.exe,powershell.exe,4600,routine process,benign,routine process
PROC-00250,2026-09-04T10:19:13Z,FILE-02,ACME\kpatel,taskeng.exe,cmd.exe,4910,routine process,benign,routine process
PROC-01083,2026-09-04T10:22:31Z,PATCH-01,ACME\admin.ops,svchost.exe,powershell.exe,10833,routine process,benign,routine process
PROC-01079,2026-09-04T10:27:52Z,PATCH-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,8396,routine process,benign,routine process
PROC-00464,2026-09-04T10:32:30Z,APP-03,ACME\kpatel,explorer.exe,inventory.exe,10943,routine process,benign,routine process
PROC-01606,2026-09-04T10:35:18Z,JUMP-01,ACME\kpatel,svchost.exe,powershell.exe,14181,routine process,benign,routine process
PROC-00735,2026-09-04T10:39:37Z,APP-03,ACME\svc_patch,svchost.exe,cmd.exe,8287,routine process,benign,routine process
PROC-00738,2026-09-04T10:44:26Z,APP-03,ACME\svc_patch,services.exe,inventory.exe,14328,routine process,benign,routine process
PROC-01792,2026-09-04T10:46:24Z,JUMP-01,ACME\kpatel,taskeng.exe,patch-agent.exe,2046,routine process,benign,routine process
PROC-01405,2026-09-04T10:54:27Z,FILE-02,ACME\svc_patch,services.exe,powershell.exe,15968,routine process,benign,routine process
PROC-00897,2026-09-04T11:11:44Z,MGMT-01,ACME\admin.ops,svchost.exe,powershell.exe,12878,routine process,benign,routine process
PROC-01280,2026-09-04T11:24:51Z,PATCH-01,ACME\svc_patch,explorer.exe,inventory.exe,3118,routine process,benign,routine process
PROC-00347,2026-09-04T11:25:14Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,13642,routine process,benign,routine process
PROC-00708,2026-09-04T11:25:17Z,DC-01,ACME\admin.ops,explorer.exe,inventory.exe,5317,routine process,benign,routine process
PROC-00494,2026-09-04T11:31:22Z,JUMP-01,ACME\jsmith,explorer.exe,inventory.exe,10810,routine process,benign,routine process
PROC-00924,2026-09-04T11:34:11Z,MGMT-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,5912,routine process,benign,routine process
PROC-00264,2026-09-04T11:40:20Z,JUMP-01,ACME\jsmith,svchost.exe,inventory.exe,3269,routine process,benign,routine process
PROC-00745,2026-09-04T11:41:55Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,patch-agent.exe,6150,routine process,benign,routine process
PROC-00946,2026-09-04T11:56:36Z,FILE-02,ACME\jsmith,svchost.exe,powershell.exe,11650,routine process,benign,routine process
PROC-01216,2026-09-04T11:56:39Z,MGMT-01,ACME\svc_patch,services.exe,patch-agent.exe,7662,routine process,benign,routine process
PROC-00683,2026-09-04T12:02:58Z,DC-01,ACME\svc_patch,taskeng.exe,patch-agent.exe,6146,routine process,benign,routine process
PROC-00782,2026-09-04T12:05:23Z,APP-03,NT AUTHORITY\SYSTEM,taskeng.exe,patch-agent.exe,4504,routine process,benign,routine process
PROC-01130,2026-09-04T12:15:50Z,APP-03,ACME\svc_patch,services.exe,cmd.exe,4011,routine process,benign,routine process
PROC-00907,2026-09-04T12:18:57Z,FILE-02,ACME\jsmith,taskeng.exe,cmd.exe,5779,routine process,benign,routine process
PROC-00114,2026-09-04T12:20:58Z,JUMP-01,ACME\admin.ops,services.exe,cmd.exe,7654,routine process,benign,routine process
PROC-01015,2026-09-04T12:21:35Z,JUMP-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,3459,routine process,benign,routine process
PROC-00143,2026-09-04T12:23:56Z,MGMT-01,ACME\svc_patch,services.exe,cmd.exe,14217,routine process,benign,routine process
PROC-00911,2026-09-04T12:26:25Z,HR-WS-22,ACME\svc_patch,taskeng.exe,powershell.exe,13765,routine process,benign,routine process
PROC-00461,2026-09-04T12:31:28Z,APP-03,ACME\kpatel,svchost.exe,inventory.exe,12706,routine process,benign,routine process
PROC-00485,2026-09-04T12:37:21Z,APP-03,ACME\jsmith,explorer.exe,cmd.exe,8049,routine process,benign,routine process
PROC-01419,2026-09-04T12:39:25Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,13877,routine process,benign,routine process
PROC-00270,2026-09-04T12:39:56Z,JUMP-01,ACME\admin.ops,taskeng.exe,powershell.exe,13216,routine process,benign,routine process
PROC-01626,2026-09-04T12:40:23Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,7988,routine process,benign,routine process
PROC-01437,2026-09-04T12:44:40Z,JUMP-01,ACME\jsmith,svchost.exe,inventory.exe,2152,routine process,benign,routine process
PROC-00938,2026-09-04T12:44:54Z,JUMP-01,ACME\kpatel,services.exe,cmd.exe,9251,routine process,benign,routine process
PROC-01037,2026-09-04T12:54:04Z,APP-03,ACME\svc_patch,explorer.exe,inventory.exe,5581,routine process,benign,routine process
PROC-00291,2026-09-04T12:56:11Z,FILE-02,ACME\admin.ops,svchost.exe,inventory.exe,15574,routine process,benign,routine process
PROC-01676,2026-09-04T13:07:45Z,HR-WS-22,ACME\jsmith,explorer.exe,inventory.exe,13835,routine process,benign,routine process
PROC-00072,2026-09-04T13:08:21Z,APP-03,ACME\svc_patch,taskeng.exe,patch-agent.exe,13314,routine process,benign,routine process
PROC-00853,2026-09-04T13:11:26Z,HR-WS-22,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,5447,routine process,benign,routine process
PROC-00509,2026-09-04T13:16:27Z,MGMT-01,ACME\svc_patch,services.exe,cmd.exe,3912,routine process,benign,routine process
PROC-01258,2026-09-04T13:16:59Z,PATCH-01,ACME\kpatel,explorer.exe,inventory.exe,11979,routine process,benign,routine process
PROC-00333,2026-09-04T13:21:27Z,JUMP-01,ACME\admin.ops,services.exe,powershell.exe,12690,routine process,benign,routine process
PROC-00497,2026-09-04T13:25:28Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,15898,routine process,benign,routine process
PROC-01687,2026-09-04T13:39:50Z,HR-WS-22,ACME\kpatel,svchost.exe,cmd.exe,5669,routine process,benign,routine process
PROC-00960,2026-09-04T13:42:05Z,PATCH-01,ACME\admin.ops,svchost.exe,inventory.exe,2447,routine process,benign,routine process
PROC-00920,2026-09-04T13:56:51Z,DC-01,ACME\jsmith,svchost.exe,inventory.exe,13739,routine process,benign,routine process
PROC-01784,2026-09-04T14:02:27Z,FILE-02,ACME\kpatel,svchost.exe,patch-agent.exe,3584,routine process,benign,routine process
PROC-00445,2026-09-04T14:04:20Z,MGMT-01,ACME\jsmith,taskeng.exe,inventory.exe,9160,routine process,benign,routine process
PROC-00507,2026-09-04T14:10:09Z,DC-01,ACME\admin.ops,taskeng.exe,powershell.exe,13033,routine process,benign,routine process
PROC-00810,2026-09-04T14:14:02Z,JUMP-01,ACME\kpatel,taskeng.exe,powershell.exe,3662,routine process,benign,routine process
PROC-00551,2026-09-04T14:17:45Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,11852,routine process,benign,routine process
PROC-01361,2026-09-04T14:29:27Z,DC-01,ACME\jsmith,taskeng.exe,patch-agent.exe,14851,routine process,benign,routine process
PROC-00536,2026-09-04T14:29:49Z,MGMT-01,ACME\svc_patch,explorer.exe,powershell.exe,6888,routine process,benign,routine process
PROC-01532,2026-09-04T14:36:24Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,13728,routine process,benign,routine process
PROC-01748,2026-09-04T14:40:36Z,FILE-02,ACME\jsmith,explorer.exe,inventory.exe,14599,routine process,benign,routine process
PROC-00996,2026-09-04T14:47:09Z,DC-01,ACME\svc_patch,svchost.exe,powershell.exe,3559,routine process,benign,routine process
PROC-00053,2026-09-04T14:57:08Z,APP-03,ACME\admin.ops,svchost.exe,powershell.exe,4282,routine process,benign,routine process
PROC-00543,2026-09-04T15:03:41Z,MGMT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,12322,routine process,benign,routine process
PROC-00895,2026-09-04T15:03:53Z,MGMT-01,ACME\svc_patch,svchost.exe,inventory.exe,12232,routine process,benign,routine process
PROC-01640,2026-09-04T15:11:54Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,7589,routine process,benign,routine process
PROC-01710,2026-09-04T15:12:10Z,MGMT-01,ACME\admin.ops,services.exe,powershell.exe,8228,routine process,benign,routine process
PROC-01686,2026-09-04T15:13:18Z,MGMT-01,ACME\kpatel,explorer.exe,patch-agent.exe,3016,routine process,benign,routine process
PROC-01656,2026-09-04T15:14:24Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,13039,routine process,benign,routine process
PROC-01160,2026-09-04T15:14:52Z,APP-03,ACME\jsmith,services.exe,cmd.exe,10559,routine process,benign,routine process
PROC-01040,2026-09-04T15:21:48Z,FILE-02,ACME\kpatel,svchost.exe,powershell.exe,2655,routine process,benign,routine process
PROC-01594,2026-09-04T15:21:56Z,MGMT-01,ACME\admin.ops,svchost.exe,powershell.exe,3248,routine process,benign,routine process
PROC-00087,2026-09-04T15:25:49Z,FILE-02,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,13429,routine process,benign,routine process
PROC-01708,2026-09-04T15:28:13Z,FILE-02,ACME\svc_patch,svchost.exe,patch-agent.exe,4487,routine process,benign,routine process
PROC-01105,2026-09-04T15:29:06Z,PATCH-01,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,4156,routine process,benign,routine process
PROC-01739,2026-09-04T15:35:23Z,APP-03,NT AUTHORITY\SYSTEM,services.exe,patch-agent.exe,13973,routine process,benign,routine process
PROC-01633,2026-09-04T15:39:42Z,DC-01,ACME\admin.ops,services.exe,powershell.exe,7364,routine process,benign,routine process
PROC-00410,2026-09-04T15:40:23Z,APP-03,ACME\kpatel,services.exe,inventory.exe,7203,routine process,benign,routine process
PROC-01017,2026-09-04T15:42:07Z,JUMP-01,ACME\kpatel,svchost.exe,cmd.exe,8826,routine process,benign,routine process
PROC-00579,2026-09-04T15:49:26Z,JUMP-01,ACME\kpatel,taskeng.exe,cmd.exe,6319,routine process,benign,routine process
PROC-00799,2026-09-04T15:53:27Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,patch-agent.exe,6834,routine process,benign,routine process
PROC-01166,2026-09-04T15:55:23Z,PATCH-01,ACME\kpatel,services.exe,powershell.exe,12242,routine process,benign,routine process
PROC-01035,2026-09-04T15:56:08Z,JUMP-01,ACME\jsmith,svchost.exe,powershell.exe,13333,routine process,benign,routine process
PROC-00562,2026-09-04T15:57:23Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,12739,routine process,benign,routine process
PROC-00615,2026-09-04T16:00:39Z,MGMT-01,ACME\svc_patch,explorer.exe,inventory.exe,5132,routine process,benign,routine process
PROC-01436,2026-09-04T16:00:41Z,DC-01,ACME\svc_patch,explorer.exe,inventory.exe,10001,routine process,benign,routine process
PROC-01298,2026-09-04T16:01:43Z,MGMT-01,ACME\svc_patch,services.exe,patch-agent.exe,6612,routine process,benign,routine process
PROC-01595,2026-09-04T16:05:27Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,11816,routine process,benign,routine process
PROC-00956,2026-09-04T16:06:54Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,10972,routine process,benign,routine process
PROC-00159,2026-09-04T16:13:21Z,JUMP-01,ACME\svc_patch,svchost.exe,cmd.exe,2036,routine process,benign,routine process
PROC-01572,2026-09-04T16:13:28Z,JUMP-01,ACME\kpatel,services.exe,powershell.exe,3269,routine process,benign,routine process
PROC-00593,2026-09-04T16:13:52Z,MGMT-01,ACME\admin.ops,explorer.exe,patch-agent.exe,10100,routine process,benign,routine process
PROC-00446,2026-09-04T16:15:54Z,FILE-02,ACME\admin.ops,explorer.exe,inventory.exe,8452,routine process,benign,routine process
PROC-00437,2026-09-04T16:21:32Z,DC-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,12212,routine process,benign,routine process
PROC-01510,2026-09-04T16:26:31Z,APP-03,ACME\admin.ops,svchost.exe,cmd.exe,15061,routine process,benign,routine process
PROC-00407,2026-09-04T16:32:14Z,MGMT-01,ACME\svc_patch,svchost.exe,powershell.exe,8247,routine process,benign,routine process
PROC-00384,2026-09-04T16:37:30Z,MGMT-01,ACME\svc_patch,svchost.exe,powershell.exe,14525,routine process,benign,routine process
PROC-01592,2026-09-04T16:44:43Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,8777,routine process,benign,routine process
PROC-00204,2026-09-04T16:44:59Z,JUMP-01,ACME\admin.ops,services.exe,powershell.exe,6262,routine process,benign,routine process
PROC-01763,2026-09-04T16:51:27Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,10464,routine process,benign,routine process
PROC-01232,2026-09-04T16:51:38Z,DC-01,ACME\kpatel,explorer.exe,cmd.exe,11702,routine process,benign,routine process
PROC-00286,2026-09-04T16:54:28Z,APP-03,ACME\jsmith,explorer.exe,inventory.exe,2754,routine process,benign,routine process
PROC-01438,2026-09-04T16:54:54Z,HR-WS-22,ACME\jsmith,services.exe,patch-agent.exe,1505,routine process,benign,routine process
PROC-01699,2026-09-04T16:57:42Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,7852,routine process,benign,routine process
PROC-00025,2026-09-04T16:58:13Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,7625,routine process,benign,routine process
PROC-00554,2026-09-04T17:08:07Z,HR-WS-22,ACME\kpatel,taskeng.exe,patch-agent.exe,11401,routine process,benign,routine process
PROC-01302,2026-09-04T17:10:46Z,APP-03,ACME\kpatel,explorer.exe,patch-agent.exe,6834,routine process,benign,routine process
PROC-01119,2026-09-04T17:15:06Z,PATCH-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,11692,routine process,benign,routine process
PROC-01411,2026-09-04T17:15:31Z,HR-WS-22,ACME\svc_patch,services.exe,patch-agent.exe,6376,routine process,benign,routine process
PROC-01543,2026-09-04T17:21:06Z,APP-03,ACME\jsmith,services.exe,inventory.exe,2389,routine process,benign,routine process
PROC-01392,2026-09-04T17:22:21Z,APP-03,ACME\admin.ops,svchost.exe,inventory.exe,10708,routine process,benign,routine process
PROC-00258,2026-09-04T17:22:55Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,8016,routine process,benign,routine process
PROC-01127,2026-09-04T17:23:36Z,FILE-02,ACME\admin.ops,services.exe,cmd.exe,13228,routine process,benign,routine process
PROC-00293,2026-09-04T17:27:00Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,6123,routine process,benign,routine process
