event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-00157,2026-09-04T10:05:32Z,PATCH-01,PATCH-01,ACME\jsmith,System,5985,allowed,11380,benign,routine network
NET-01244,2026-09-04T10:13:08Z,PATCH-01,MGMT-01,ACME\kpatel,inventory.exe,53,allowed,15146,benign,routine network
NET-01289,2026-09-04T10:19:06Z,APP-03,MGMT-01,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,69496,benign,routine network
NET-00383,2026-09-04T10:25:11Z,DC-01,PATCH-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,68247,benign,routine network
NET-01445,2026-09-04T10:25:48Z,DC-01,FILE-02,ACME\admin.ops,inventory.exe,5985,allowed,18879,benign,routine network
NET-01573,2026-09-04T10:27:50Z,FILE-02,DC-01,ACME\svc_patch,patch-agent.exe,5985,allowed,46765,benign,routine network
NET-00850,2026-09-04T10:28:31Z,PATCH-01,PATCH-01,ACME\admin.ops,patch-agent.exe,445,allowed,40010,benign,routine network
NET-01326,2026-09-04T10:29:33Z,APP-03,APP-03,NT AUTHORITY\SYSTEM,inventory.exe,5985,allowed,62237,benign,routine network
NET-00995,2026-09-04T10:30:59Z,MGMT-01,APP-03,ACME\svc_patch,patch-agent.exe,445,allowed,35696,benign,routine network
NET-01134,2026-09-04T10:31:31Z,APP-03,APP-03,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,62323,benign,routine network
NET-01694,2026-09-04T10:40:31Z,HR-WS-22,JUMP-01,ACME\admin.ops,powershell.exe,5985,allowed,16406,benign,routine network
NET-00148,2026-09-04T10:43:17Z,PATCH-01,203.0.113.55,ACME\svc_patch,powershell.exe,445,allowed,24034,benign,routine network
NET-01600,2026-09-04T10:47:20Z,PATCH-01,JUMP-01,ACME\kpatel,patch-agent.exe,5985,allowed,72399,benign,routine network
NET-01513,2026-09-04T10:47:31Z,DC-01,203.0.113.55,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,31932,benign,routine network
NET-01049,2026-09-04T10:49:32Z,DC-01,JUMP-01,ACME\svc_patch,System,443,allowed,11094,benign,routine network
NET-00195,2026-09-04T10:50:28Z,HR-WS-22,203.0.113.55,ACME\admin.ops,powershell.exe,443,allowed,10466,benign,routine network
NET-00665,2026-09-04T10:52:03Z,DC-01,FILE-02,ACME\admin.ops,inventory.exe,443,allowed,9402,benign,routine network
NET-00119,2026-09-04T10:57:13Z,FILE-02,JUMP-01,ACME\jsmith,patch-agent.exe,443,allowed,60161,benign,routine network
NET-00368,2026-09-04T11:01:02Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,patch-agent.exe,53,allowed,1462,benign,routine network
NET-01054,2026-09-04T11:01:36Z,MGMT-01,HR-WS-22,ACME\jsmith,inventory.exe,445,allowed,21740,benign,routine network
NET-01643,2026-09-04T11:02:20Z,FILE-02,JUMP-01,ACME\svc_patch,inventory.exe,443,allowed,7684,benign,routine network
NET-00824,2026-09-04T11:05:09Z,DC-01,203.0.113.55,ACME\jsmith,powershell.exe,53,allowed,3649,benign,routine network
NET-01386,2026-09-04T11:05:30Z,DC-01,PATCH-01,ACME\kpatel,inventory.exe,5985,allowed,23212,benign,routine network
NET-01398,2026-09-04T11:06:34Z,FILE-02,203.0.113.55,ACME\kpatel,patch-agent.exe,5985,allowed,59827,benign,routine network
NET-00483,2026-09-04T11:09:00Z,APP-03,JUMP-01,ACME\kpatel,powershell.exe,53,allowed,10574,benign,routine network
NET-00055,2026-09-04T11:09:09Z,FILE-02,203.0.113.55,ACME\admin.ops,powershell.exe,445,allowed,5378,benign,routine network
NET-01489,2026-09-04T11:11:43Z,PATCH-01,MGMT-01,ACME\jsmith,inventory.exe,443,allowed,47633,benign,routine network
NET-00700,2026-09-04T11:21:14Z,DC-01,JUMP-01,ACME\kpatel,patch-agent.exe,445,allowed,76934,benign,routine network
NET-01480,2026-09-04T11:31:39Z,DC-01,DC-01,ACME\admin.ops,patch-agent.exe,53,allowed,36194,benign,routine network
NET-01449,2026-09-04T11:32:58Z,HR-WS-22,HR-WS-22,ACME\jsmith,powershell.exe,443,allowed,75489,benign,routine network
NET-01467,2026-09-04T11:41:09Z,HR-WS-22,APP-03,ACME\kpatel,powershell.exe,53,allowed,56001,benign,routine network
NET-01080,2026-09-04T11:46:13Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,patch-agent.exe,443,allowed,52205,benign,routine network
NET-01464,2026-09-04T11:47:39Z,MGMT-01,FILE-02,ACME\admin.ops,patch-agent.exe,5985,allowed,42022,benign,routine network
NET-00749,2026-09-04T11:48:23Z,MGMT-01,MGMT-01,ACME\kpatel,inventory.exe,445,allowed,25963,benign,routine network
NET-01118,2026-09-04T11:51:13Z,FILE-02,HR-WS-22,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,8337,benign,routine network
NET-01555,2026-09-04T11:54:23Z,APP-03,FILE-02,ACME\jsmith,System,445,allowed,17124,benign,routine network
NET-00261,2026-09-04T11:56:24Z,JUMP-01,HR-WS-22,NT AUTHORITY\SYSTEM,patch-agent.exe,5985,allowed,20801,benign,routine network
NET-00069,2026-09-04T11:57:13Z,PATCH-01,JUMP-01,ACME\admin.ops,patch-agent.exe,443,allowed,61663,benign,routine network
NET-00325,2026-09-04T12:02:06Z,FILE-02,APP-03,ACME\kpatel,powershell.exe,53,allowed,16055,benign,routine network
NET-00351,2026-09-04T12:06:09Z,JUMP-01,203.0.113.55,ACME\jsmith,powershell.exe,443,allowed,2464,benign,routine network
NET-00403,2026-09-04T12:06:23Z,APP-03,DC-01,ACME\admin.ops,powershell.exe,445,allowed,25544,benign,routine network
NET-01327,2026-09-04T12:10:57Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,patch-agent.exe,445,allowed,22894,benign,routine network
NET-00213,2026-09-04T12:16:37Z,APP-03,FILE-02,ACME\svc_patch,inventory.exe,443,allowed,66296,benign,routine network
NET-01036,2026-09-04T12:19:22Z,DC-01,DC-01,ACME\jsmith,System,445,allowed,26678,benign,routine network
NET-00359,2026-09-04T12:22:35Z,DC-01,JUMP-01,ACME\admin.ops,powershell.exe,5985,allowed,54659,benign,routine network
NET-01072,2026-09-04T12:30:30Z,MGMT-01,DC-01,ACME\kpatel,powershell.exe,5985,allowed,51243,benign,routine network
NET-00675,2026-09-04T12:32:23Z,PATCH-01,MGMT-01,ACME\jsmith,powershell.exe,53,allowed,39512,benign,routine network
NET-01022,2026-09-04T12:38:07Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,patch-agent.exe,5985,allowed,18609,benign,routine network
NET-00164,2026-09-04T12:47:50Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,patch-agent.exe,53,allowed,43852,benign,routine network
NET-01591,2026-09-04T12:58:51Z,DC-01,APP-03,ACME\kpatel,powershell.exe,445,allowed,38372,benign,routine network
NET-00331,2026-09-04T13:05:40Z,MGMT-01,203.0.113.55,ACME\jsmith,powershell.exe,445,allowed,24288,benign,routine network
NET-00247,2026-09-04T13:08:58Z,JUMP-01,HR-WS-22,ACME\jsmith,powershell.exe,445,allowed,61895,benign,routine network
NET-01575,2026-09-04T13:29:31Z,PATCH-01,JUMP-01,ACME\admin.ops,powershell.exe,443,allowed,8088,benign,routine network
NET-00263,2026-09-04T13:32:10Z,FILE-02,DC-01,ACME\kpatel,System,445,allowed,41724,benign,routine network
NET-00277,2026-09-04T13:37:00Z,JUMP-01,203.0.113.55,ACME\admin.ops,powershell.exe,53,allowed,6419,benign,routine network
NET-00443,2026-09-04T13:39:48Z,PATCH-01,DC-01,ACME\admin.ops,inventory.exe,445,allowed,40245,benign,routine network
NET-00559,2026-09-04T13:45:41Z,HR-WS-22,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,28939,benign,routine network
NET-00753,2026-09-04T13:50:48Z,FILE-02,PATCH-01,ACME\kpatel,inventory.exe,53,allowed,8038,benign,routine network
NET-01702,2026-09-04T13:52:08Z,MGMT-01,HR-WS-22,ACME\admin.ops,inventory.exe,5985,allowed,50937,benign,routine network
NET-00320,2026-09-04T13:52:37Z,FILE-02,APP-03,NT AUTHORITY\SYSTEM,System,443,allowed,64632,benign,routine network
NET-00565,2026-09-04T14:00:28Z,MGMT-01,HR-WS-22,ACME\svc_patch,System,445,allowed,1446,benign,routine network
NET-00646,2026-09-04T14:04:32Z,JUMP-01,203.0.113.55,ACME\svc_patch,inventory.exe,445,allowed,12188,benign,routine network
NET-00540,2026-09-04T14:05:04Z,DC-01,203.0.113.55,ACME\jsmith,inventory.exe,53,allowed,76714,benign,routine network
NET-00457,2026-09-04T14:05:08Z,MGMT-01,PATCH-01,ACME\admin.ops,inventory.exe,53,allowed,60223,benign,routine network
NET-01191,2026-09-04T14:06:23Z,APP-03,203.0.113.55,ACME\jsmith,powershell.exe,5985,allowed,21900,benign,routine network
NET-00360,2026-09-04T14:13:28Z,APP-03,PATCH-01,ACME\admin.ops,inventory.exe,443,allowed,38425,benign,routine network
NET-01265,2026-09-04T14:13:44Z,JUMP-01,203.0.113.55,ACME\jsmith,patch-agent.exe,445,allowed,45507,benign,routine network
NET-01742,2026-09-04T14:15:01Z,MGMT-01,MGMT-01,ACME\admin.ops,powershell.exe,53,allowed,16567,benign,routine network
NET-01470,2026-09-04T14:26:10Z,FILE-02,MGMT-01,ACME\svc_patch,powershell.exe,443,allowed,62550,benign,routine network
NET-00410,2026-09-04T14:32:38Z,DC-01,FILE-02,ACME\svc_patch,System,443,allowed,53824,benign,routine network
NET-00093,2026-09-04T14:39:48Z,PATCH-01,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,5985,allowed,75633,benign,routine network
NET-00023,2026-09-04T14:42:56Z,PATCH-01,DC-01,ACME\svc_patch,powershell.exe,443,allowed,6775,benign,routine network
NET-01538,2026-09-04T14:46:01Z,MGMT-01,MGMT-01,NT AUTHORITY\SYSTEM,System,5985,allowed,37932,benign,routine network
NET-01740,2026-09-04T14:48:38Z,PATCH-01,203.0.113.55,ACME\jsmith,inventory.exe,5985,allowed,64161,benign,routine network
NET-00631,2026-09-04T14:51:54Z,MGMT-01,APP-03,ACME\svc_patch,patch-agent.exe,443,allowed,73245,benign,routine network
NET-00255,2026-09-04T14:53:27Z,JUMP-01,JUMP-01,ACME\admin.ops,System,5985,allowed,46933,benign,routine network
NET-00415,2026-09-04T14:59:03Z,APP-03,HR-WS-22,ACME\svc_patch,inventory.exe,5985,allowed,22521,benign,routine network
NET-00242,2026-09-04T15:16:32Z,MGMT-01,HR-WS-22,ACME\svc_patch,inventory.exe,53,allowed,67867,benign,routine network
NET-01518,2026-09-04T15:21:17Z,FILE-02,FILE-02,ACME\jsmith,System,53,allowed,76414,benign,routine network
NET-01677,2026-09-04T15:21:18Z,FILE-02,APP-03,ACME\jsmith,patch-agent.exe,445,allowed,33571,benign,routine network
NET-00605,2026-09-04T15:24:35Z,FILE-02,JUMP-01,ACME\admin.ops,inventory.exe,445,allowed,1133,benign,routine network
NET-00122,2026-09-04T15:34:31Z,APP-03,JUMP-01,ACME\jsmith,powershell.exe,53,allowed,8217,benign,routine network
NET-01424,2026-09-04T15:35:41Z,FILE-02,PATCH-01,ACME\jsmith,patch-agent.exe,443,allowed,22372,benign,routine network
NET-00887,2026-09-04T15:38:39Z,HR-WS-22,DC-01,ACME\svc_patch,powershell.exe,53,allowed,74992,benign,routine network
NET-01307,2026-09-04T15:53:15Z,PATCH-01,PATCH-01,ACME\jsmith,System,445,allowed,45812,benign,routine network
NET-01309,2026-09-04T15:53:24Z,APP-03,MGMT-01,ACME\jsmith,System,443,allowed,14561,benign,routine network
NET-01101,2026-09-04T16:01:08Z,JUMP-01,FILE-02,ACME\admin.ops,patch-agent.exe,53,allowed,785,benign,routine network
NET-00447,2026-09-04T16:10:35Z,DC-01,DC-01,ACME\jsmith,System,445,allowed,23854,benign,routine network
NET-00183,2026-09-04T16:13:42Z,DC-01,DC-01,ACME\kpatel,powershell.exe,445,allowed,21153,benign,routine network
NET-01448,2026-09-04T16:21:50Z,PATCH-01,203.0.113.55,NT AUTHORITY\SYSTEM,patch-agent.exe,5985,allowed,9215,benign,routine network
NET-00820,2026-09-04T16:23:40Z,DC-01,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,445,allowed,31478,benign,routine network
NET-01727,2026-09-04T16:30:19Z,JUMP-01,203.0.113.55,ACME\kpatel,patch-agent.exe,53,allowed,45784,benign,routine network
NET-01033,2026-09-04T16:32:58Z,HR-WS-22,JUMP-01,ACME\kpatel,System,5985,allowed,24964,benign,routine network
NET-00897,2026-09-04T16:41:49Z,PATCH-01,JUMP-01,ACME\svc_patch,System,445,allowed,47963,benign,routine network
NET-00594,2026-09-04T16:51:04Z,HR-WS-22,FILE-02,ACME\jsmith,inventory.exe,445,allowed,25804,benign,routine network
NET-00618,2026-09-04T16:52:15Z,HR-WS-22,DC-01,ACME\admin.ops,System,445,allowed,20407,benign,routine network
NET-00955,2026-09-04T16:52:55Z,APP-03,JUMP-01,ACME\kpatel,powershell.exe,445,allowed,54894,benign,routine network
NET-00137,2026-09-04T16:53:11Z,FILE-02,PATCH-01,ACME\jsmith,powershell.exe,53,allowed,68287,benign,routine network
NET-01362,2026-09-04T16:55:09Z,HR-WS-22,APP-03,ACME\kpatel,powershell.exe,443,allowed,57154,benign,routine network
NET-00645,2026-09-04T16:55:35Z,PATCH-01,203.0.113.55,ACME\admin.ops,patch-agent.exe,445,allowed,64831,benign,routine network
NET-01201,2026-09-04T16:59:02Z,MGMT-01,203.0.113.55,ACME\jsmith,powershell.exe,443,allowed,9722,benign,routine network
NET-00357,2026-09-04T17:00:59Z,HR-WS-22,APP-03,NT AUTHORITY\SYSTEM,System,445,allowed,73003,benign,routine network
NET-00012,2026-09-04T17:03:52Z,APP-03,HR-WS-22,ACME\kpatel,inventory.exe,443,allowed,8027,benign,routine network
NET-00928,2026-09-04T17:10:49Z,JUMP-01,203.0.113.55,ACME\admin.ops,System,445,allowed,76351,benign,routine network
NET-01262,2026-09-04T17:12:50Z,DC-01,JUMP-01,ACME\svc_patch,System,445,allowed,52254,benign,routine network
NET-00222,2026-09-04T17:13:40Z,HR-WS-22,DC-01,ACME\admin.ops,inventory.exe,445,allowed,36467,benign,routine network
NET-00817,2026-09-04T17:14:25Z,DC-01,DC-01,ACME\jsmith,System,5985,allowed,1912,benign,routine network
NET-00016,2026-09-04T17:17:00Z,JUMP-01,APP-03,ACME\admin.ops,patch-agent.exe,443,allowed,14777,benign,routine network
NET-01076,2026-09-04T17:22:28Z,JUMP-01,203.0.113.55,NT AUTHORITY\SYSTEM,System,445,allowed,51723,benign,routine network
NET-00709,2026-09-04T17:26:44Z,APP-03,MGMT-01,ACME\svc_patch,patch-agent.exe,5985,allowed,51200,benign,routine network
NET-00979,2026-09-04T17:32:50Z,HR-WS-22,JUMP-01,ACME\admin.ops,patch-agent.exe,445,allowed,10787,benign,routine network
NET-00130,2026-09-04T17:37:11Z,JUMP-01,APP-03,ACME\jsmith,inventory.exe,53,allowed,27028,benign,routine network
NET-00732,2026-09-04T17:39:40Z,HR-WS-22,MGMT-01,ACME\jsmith,System,5985,allowed,32314,benign,routine network
NET-00197,2026-09-04T17:40:56Z,PATCH-01,DC-01,NT AUTHORITY\SYSTEM,System,5985,allowed,55670,benign,routine network
NET-01014,2026-09-04T17:42:26Z,DC-01,APP-03,ACME\kpatel,System,5985,allowed,72778,benign,routine network
NET-00860,2026-09-04T17:49:29Z,MGMT-01,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,79183,benign,routine network
NET-00311,2026-09-04T17:59:43Z,APP-03,APP-03,ACME\kpatel,System,5985,allowed,24218,benign,routine network
NET-00676,2026-09-04T17:59:52Z,MGMT-01,DC-01,ACME\kpatel,powershell.exe,443,allowed,17615,benign,routine network
NET-01075,2026-09-04T18:07:56Z,HR-WS-22,JUMP-01,ACME\kpatel,System,5985,allowed,74904,benign,routine network
NET-00935,2026-09-04T18:07:57Z,JUMP-01,PATCH-01,ACME\admin.ops,powershell.exe,445,allowed,13406,benign,routine network
NET-00293,2026-09-04T18:11:36Z,MGMT-01,FILE-02,ACME\admin.ops,patch-agent.exe,443,allowed,23304,benign,routine network
NET-00418,2026-09-04T18:12:52Z,DC-01,MGMT-01,ACME\admin.ops,System,445,allowed,56875,benign,routine network
NET-01500,2026-09-04T18:14:25Z,DC-01,DC-01,ACME\svc_patch,powershell.exe,445,allowed,57694,benign,routine network
NET-00037,2026-09-04T18:17:47Z,DC-01,203.0.113.55,ACME\admin.ops,inventory.exe,445,allowed,41687,benign,routine network
NET-00520,2026-09-04T18:35:38Z,MGMT-01,MGMT-01,ACME\svc_patch,patch-agent.exe,445,allowed,17064,benign,routine network
NET-01128,2026-09-04T18:37:13Z,JUMP-01,HR-WS-22,NT AUTHORITY\SYSTEM,patch-agent.exe,445,allowed,11240,benign,routine network
NET-00387,2026-09-04T18:45:15Z,JUMP-01,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,5985,allowed,43642,benign,routine network
NET-00797,2026-09-04T18:49:38Z,MGMT-01,FILE-02,ACME\admin.ops,inventory.exe,53,allowed,4060,benign,routine network
NET-00816,2026-09-04T18:52:07Z,FILE-02,APP-03,ACME\kpatel,powershell.exe,5985,allowed,21745,benign,routine network
NET-01728,2026-09-04T19:08:16Z,FILE-02,DC-01,ACME\admin.ops,System,445,allowed,36858,benign,routine network
NET-00758,2026-09-04T19:09:30Z,JUMP-01,MGMT-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,30446,benign,routine network
NET-00307,2026-09-04T19:13:36Z,PATCH-01,MGMT-01,ACME\admin.ops,patch-agent.exe,53,allowed,69585,benign,routine network
NET-00276,2026-09-04T19:14:09Z,FILE-02,MGMT-01,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,50326,benign,routine network
NET-01416,2026-09-04T19:15:29Z,HR-WS-22,FILE-02,ACME\kpatel,System,5985,allowed,3528,benign,routine network
NET-00876,2026-09-04T19:17:13Z,APP-03,HR-WS-22,ACME\jsmith,System,53,allowed,10725,benign,routine network
NET-00005,2026-09-04T19:21:04Z,MGMT-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,54271,benign,routine network
NET-01487,2026-09-04T19:24:27Z,FILE-02,PATCH-01,ACME\admin.ops,patch-agent.exe,445,allowed,35435,benign,routine network
NET-00337,2026-09-04T19:29:39Z,DC-01,HR-WS-22,ACME\svc_patch,patch-agent.exe,443,allowed,70526,benign,routine network
NET-00216,2026-09-04T19:40:07Z,JUMP-01,APP-03,ACME\admin.ops,powershell.exe,445,allowed,11945,benign,routine network
NET-01641,2026-09-04T19:43:53Z,APP-03,FILE-02,ACME\kpatel,inventory.exe,443,allowed,10811,benign,routine network
NET-00134,2026-09-04T19:48:23Z,APP-03,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,5985,allowed,46008,benign,routine network
NET-01746,2026-09-04T19:52:02Z,APP-03,HR-WS-22,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,32270,benign,routine network
NET-01565,2026-09-04T19:53:23Z,MGMT-01,FILE-02,ACME\svc_patch,patch-agent.exe,53,allowed,36397,benign,routine network
NET-01581,2026-09-04T19:57:18Z,PATCH-01,DC-01,ACME\kpatel,System,5985,allowed,25329,benign,routine network
NET-01133,2026-09-04T19:58:32Z,MGMT-01,PATCH-01,ACME\svc_patch,System,53,allowed,21643,benign,routine network
NET-00292,2026-09-04T20:09:59Z,PATCH-01,MGMT-01,ACME\jsmith,patch-agent.exe,443,allowed,54555,benign,routine network
NET-00073,2026-09-04T20:14:32Z,DC-01,HR-WS-22,ACME\svc_patch,inventory.exe,445,allowed,60474,benign,routine network
NET-01361,2026-09-04T20:18:53Z,FILE-02,APP-03,ACME\admin.ops,System,443,allowed,14064,benign,routine network
NET-01558,2026-09-04T20:20:24Z,DC-01,HR-WS-22,ACME\svc_patch,System,445,allowed,68002,benign,routine network
NET-01785,2026-09-04T20:44:58Z,PATCH-01,HR-WS-22,ACME\svc_patch,patch-agent.exe,445,allowed,44810,benign,routine network
NET-01420,2026-09-04T20:47:51Z,HR-WS-22,MGMT-01,ACME\jsmith,patch-agent.exe,443,allowed,10013,benign,routine network
NET-00361,2026-09-04T20:51:07Z,DC-01,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,12668,benign,routine network
NET-00076,2026-09-04T20:55:30Z,FILE-02,PATCH-01,NT AUTHORITY\SYSTEM,System,5985,allowed,22513,benign,routine network
NET-00350,2026-09-04T20:57:45Z,DC-01,JUMP-01,NT AUTHORITY\SYSTEM,System,53,allowed,79078,benign,routine network
NET-00886,2026-09-04T20:58:23Z,APP-03,HR-WS-22,NT AUTHORITY\SYSTEM,System,53,allowed,45737,benign,routine network
NET-01422,2026-09-04T21:00:02Z,HR-WS-22,APP-03,ACME\svc_patch,powershell.exe,445,allowed,39869,benign,routine network
NET-01776,2026-09-04T21:03:06Z,JUMP-01,FILE-02,ACME\kpatel,patch-agent.exe,53,allowed,39020,benign,routine network
NET-01306,2026-09-04T21:05:24Z,HR-WS-22,MGMT-01,ACME\kpatel,patch-agent.exe,53,allowed,65488,benign,routine network
NET-01511,2026-09-04T21:16:33Z,FILE-02,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,9078,benign,routine network
NET-00614,2026-09-04T21:21:52Z,JUMP-01,FILE-02,ACME\jsmith,patch-agent.exe,445,allowed,62127,benign,routine network
NET-00558,2026-09-04T21:45:30Z,DC-01,HR-WS-22,ACME\svc_patch,patch-agent.exe,443,allowed,78862,benign,routine network
NET-01633,2026-09-04T21:47:09Z,APP-03,APP-03,ACME\kpatel,inventory.exe,53,allowed,46120,benign,routine network
NET-00533,2026-09-04T21:47:12Z,APP-03,DC-01,ACME\svc_patch,powershell.exe,443,allowed,33866,benign,routine network
NET-00485,2026-09-04T21:55:45Z,PATCH-01,MGMT-01,ACME\admin.ops,inventory.exe,5985,allowed,59837,benign,routine network
NET-00673,2026-09-04T22:01:17Z,HR-WS-22,FILE-02,NT AUTHORITY\SYSTEM,inventory.exe,5985,allowed,9645,benign,routine network
NET-00316,2026-09-04T22:02:58Z,MGMT-01,HR-WS-22,NT AUTHORITY\SYSTEM,patch-agent.exe,445,allowed,24241,benign,routine network
NET-01357,2026-09-04T22:08:45Z,MGMT-01,PATCH-01,ACME\admin.ops,patch-agent.exe,445,allowed,41845,benign,routine network
NET-01597,2026-09-04T22:08:51Z,DC-01,HR-WS-22,ACME\kpatel,patch-agent.exe,53,allowed,50004,benign,routine network
NET-00198,2026-09-04T22:11:21Z,DC-01,JUMP-01,ACME\kpatel,inventory.exe,443,allowed,56635,benign,routine network
NET-01758,2026-09-04T22:20:14Z,PATCH-01,PATCH-01,ACME\admin.ops,powershell.exe,53,allowed,45133,benign,routine network
NET-00768,2026-09-04T22:23:20Z,JUMP-01,FILE-02,ACME\kpatel,System,443,allowed,44903,benign,routine network
NET-01716,2026-09-04T22:23:32Z,HR-WS-22,DC-01,ACME\jsmith,System,5985,allowed,17860,benign,routine network
NET-00022,2026-09-04T22:23:37Z,PATCH-01,JUMP-01,ACME\jsmith,powershell.exe,443,allowed,77812,benign,routine network
NET-00327,2026-09-04T22:26:09Z,DC-01,PATCH-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,26126,benign,routine network
NET-00219,2026-09-04T22:30:29Z,FILE-02,FILE-02,ACME\jsmith,System,5985,allowed,26796,benign,routine network
NET-00664,2026-09-04T22:35:37Z,MGMT-01,HR-WS-22,ACME\jsmith,System,5985,allowed,14425,benign,routine network
NET-00376,2026-09-04T22:39:24Z,PATCH-01,JUMP-01,ACME\jsmith,inventory.exe,5985,allowed,28057,benign,routine network
NET-01200,2026-09-04T22:42:35Z,DC-01,MGMT-01,ACME\admin.ops,powershell.exe,443,allowed,12688,benign,routine network
NET-01281,2026-09-04T22:49:59Z,DC-01,MGMT-01,NT AUTHORITY\SYSTEM,System,5985,allowed,44411,benign,routine network
NET-01472,2026-09-04T22:52:44Z,APP-03,HR-WS-22,ACME\kpatel,powershell.exe,53,allowed,45598,benign,routine network
NET-01453,2026-09-04T22:56:08Z,DC-01,203.0.113.55,ACME\admin.ops,System,5985,allowed,24194,benign,routine network
NET-00328,2026-09-04T22:57:07Z,HR-WS-22,APP-03,ACME\admin.ops,inventory.exe,5985,allowed,13580,benign,routine network
NET-00914,2026-09-04T23:00:10Z,DC-01,APP-03,ACME\admin.ops,powershell.exe,53,allowed,27129,benign,routine network
NET-01292,2026-09-04T23:02:29Z,DC-01,PATCH-01,ACME\svc_patch,inventory.exe,53,allowed,5336,benign,routine network
NET-00429,2026-09-04T23:08:24Z,HR-WS-22,MGMT-01,ACME\svc_patch,System,445,allowed,77605,benign,routine network
NET-01673,2026-09-04T23:10:12Z,PATCH-01,HR-WS-22,ACME\svc_patch,inventory.exe,53,allowed,56924,benign,routine network
NET-00953,2026-09-04T23:11:32Z,PATCH-01,DC-01,ACME\admin.ops,System,53,allowed,16575,benign,routine network
NET-01181,2026-09-04T23:11:52Z,PATCH-01,HR-WS-22,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,76812,benign,routine network
NET-00855,2026-09-04T23:12:35Z,JUMP-01,APP-03,ACME\admin.ops,inventory.exe,53,allowed,72940,benign,routine network
NET-00234,2026-09-04T23:12:36Z,JUMP-01,203.0.113.55,ACME\svc_patch,powershell.exe,5985,allowed,31656,benign,routine network
NET-00386,2026-09-04T23:13:17Z,JUMP-01,FILE-02,ACME\jsmith,powershell.exe,53,allowed,39741,benign,routine network
NET-01681,2026-09-04T23:14:31Z,FILE-02,APP-03,ACME\kpatel,System,443,allowed,30814,benign,routine network
NET-01752,2026-09-04T23:16:23Z,JUMP-01,DC-01,ACME\jsmith,powershell.exe,443,allowed,17695,benign,routine network
NET-01652,2026-09-04T23:19:01Z,PATCH-01,MGMT-01,ACME\kpatel,powershell.exe,443,allowed,54793,benign,routine network
NET-00406,2026-09-04T23:22:38Z,FILE-02,203.0.113.55,ACME\jsmith,powershell.exe,445,allowed,50815,benign,routine network
NET-00324,2026-09-04T23:22:55Z,JUMP-01,APP-03,ACME\svc_patch,powershell.exe,445,allowed,42736,benign,routine network
NET-01761,2026-09-04T23:28:24Z,JUMP-01,203.0.113.55,ACME\admin.ops,inventory.exe,445,allowed,68427,benign,routine network
NET-01183,2026-09-04T23:31:07Z,APP-03,DC-01,ACME\admin.ops,inventory.exe,5985,allowed,16459,benign,routine network
NET-00568,2026-09-04T23:33:32Z,HR-WS-22,APP-03,ACME\admin.ops,powershell.exe,5985,allowed,64938,benign,routine network
NET-01149,2026-09-04T23:33:37Z,APP-03,FILE-02,ACME\jsmith,System,53,allowed,46566,benign,routine network
NET-01095,2026-09-04T23:34:44Z,PATCH-01,JUMP-01,ACME\kpatel,System,5985,allowed,61293,benign,routine network
NET-00785,2026-09-04T23:37:21Z,FILE-02,PATCH-01,ACME\jsmith,System,53,allowed,1244,benign,routine network
NET-01783,2026-09-04T23:39:04Z,APP-03,JUMP-01,ACME\kpatel,System,5985,allowed,40644,benign,routine network
NET-01444,2026-09-04T23:39:53Z,FILE-02,JUMP-01,ACME\jsmith,System,445,allowed,26485,benign,routine network
NET-01294,2026-09-04T23:47:51Z,MGMT-01,FILE-02,ACME\kpatel,patch-agent.exe,5985,allowed,30116,benign,routine network
NET-01082,2026-09-04T23:52:10Z,JUMP-01,FILE-02,ACME\kpatel,System,53,allowed,55934,benign,routine network
NET-00384,2026-09-04T23:54:31Z,DC-01,203.0.113.55,ACME\admin.ops,System,445,allowed,30631,benign,routine network
