asset_id,host,role,owner,criticality,expected_admin_sources,note
AST-00797,LAB-ASSET-0796,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00798,LAB-ASSET-0797,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00799,LAB-ASSET-0798,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00800,LAB-ASSET-0799,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00801,LAB-ASSET-0800,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00802,LAB-ASSET-0801,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00803,LAB-ASSET-0802,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00804,LAB-ASSET-0803,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00805,LAB-ASSET-0804,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00806,LAB-ASSET-0805,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00807,LAB-ASSET-0806,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00808,LAB-ASSET-0807,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00809,LAB-ASSET-0808,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00810,LAB-ASSET-0809,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00811,LAB-ASSET-0810,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00812,LAB-ASSET-0811,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00813,LAB-ASSET-0812,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00814,LAB-ASSET-0813,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00815,LAB-ASSET-0814,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00816,LAB-ASSET-0815,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00817,LAB-ASSET-0816,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00818,LAB-ASSET-0817,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00819,LAB-ASSET-0818,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00820,LAB-ASSET-0819,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00821,LAB-ASSET-0820,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00822,LAB-ASSET-0821,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00823,LAB-ASSET-0822,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00824,LAB-ASSET-0823,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00825,LAB-ASSET-0824,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00826,LAB-ASSET-0825,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00827,LAB-ASSET-0826,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00828,LAB-ASSET-0827,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00829,LAB-ASSET-0828,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00830,LAB-ASSET-0829,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00831,LAB-ASSET-0830,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00832,LAB-ASSET-0831,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00833,LAB-ASSET-0832,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00834,LAB-ASSET-0833,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00835,LAB-ASSET-0834,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00836,LAB-ASSET-0835,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00837,LAB-ASSET-0836,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00838,LAB-ASSET-0837,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00839,LAB-ASSET-0838,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00840,LAB-ASSET-0839,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00841,LAB-ASSET-0840,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00842,LAB-ASSET-0841,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00843,LAB-ASSET-0842,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00844,LAB-ASSET-0843,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00845,LAB-ASSET-0844,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00846,LAB-ASSET-0845,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00847,LAB-ASSET-0846,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00848,LAB-ASSET-0847,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00849,LAB-ASSET-0848,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00850,LAB-ASSET-0849,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00851,LAB-ASSET-0850,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00852,LAB-ASSET-0851,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00853,LAB-ASSET-0852,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00854,LAB-ASSET-0853,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00855,LAB-ASSET-0854,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00856,LAB-ASSET-0855,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00857,LAB-ASSET-0856,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00858,LAB-ASSET-0857,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00859,LAB-ASSET-0858,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00860,LAB-ASSET-0859,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00861,LAB-ASSET-0860,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00862,LAB-ASSET-0861,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00863,LAB-ASSET-0862,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00864,LAB-ASSET-0863,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00865,LAB-ASSET-0864,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00866,LAB-ASSET-0865,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00867,LAB-ASSET-0866,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00868,LAB-ASSET-0867,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00869,LAB-ASSET-0868,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00870,LAB-ASSET-0869,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00871,LAB-ASSET-0870,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00872,LAB-ASSET-0871,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00873,LAB-ASSET-0872,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00874,LAB-ASSET-0873,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00875,LAB-ASSET-0874,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00876,LAB-ASSET-0875,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00877,LAB-ASSET-0876,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00878,LAB-ASSET-0877,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00879,LAB-ASSET-0878,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00880,LAB-ASSET-0879,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00881,LAB-ASSET-0880,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00882,LAB-ASSET-0881,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00883,LAB-ASSET-0882,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00884,LAB-ASSET-0883,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00885,LAB-ASSET-0884,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00886,LAB-ASSET-0885,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00887,LAB-ASSET-0886,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00888,LAB-ASSET-0887,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00889,LAB-ASSET-0888,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00890,LAB-ASSET-0889,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00891,LAB-ASSET-0890,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00892,LAB-ASSET-0891,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00893,LAB-ASSET-0892,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00894,LAB-ASSET-0893,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00895,LAB-ASSET-0894,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00896,LAB-ASSET-0895,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00897,LAB-ASSET-0896,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00898,LAB-ASSET-0897,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00899,LAB-ASSET-0898,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00900,LAB-ASSET-0899,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00901,LAB-ASSET-0900,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00902,LAB-ASSET-0901,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00903,LAB-ASSET-0902,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00904,LAB-ASSET-0903,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00905,LAB-ASSET-0904,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00906,LAB-ASSET-0905,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00907,LAB-ASSET-0906,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00908,LAB-ASSET-0907,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00909,LAB-ASSET-0908,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00910,LAB-ASSET-0909,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00911,LAB-ASSET-0910,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00912,LAB-ASSET-0911,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00913,LAB-ASSET-0912,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00914,LAB-ASSET-0913,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00915,LAB-ASSET-0914,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00916,LAB-ASSET-0915,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00917,LAB-ASSET-0916,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00918,LAB-ASSET-0917,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00919,LAB-ASSET-0918,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00920,LAB-ASSET-0919,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00921,LAB-ASSET-0920,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00922,LAB-ASSET-0921,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00923,LAB-ASSET-0922,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00924,LAB-ASSET-0923,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00925,LAB-ASSET-0924,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00926,LAB-ASSET-0925,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00927,LAB-ASSET-0926,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00928,LAB-ASSET-0927,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00929,LAB-ASSET-0928,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00930,LAB-ASSET-0929,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00931,LAB-ASSET-0930,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00932,LAB-ASSET-0931,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00933,LAB-ASSET-0932,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00934,LAB-ASSET-0933,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00935,LAB-ASSET-0934,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00936,LAB-ASSET-0935,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00937,LAB-ASSET-0936,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00938,LAB-ASSET-0937,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00939,LAB-ASSET-0938,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00940,LAB-ASSET-0939,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00941,LAB-ASSET-0940,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00942,LAB-ASSET-0941,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00943,LAB-ASSET-0942,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00944,LAB-ASSET-0943,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00945,LAB-ASSET-0944,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00946,LAB-ASSET-0945,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00947,LAB-ASSET-0946,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00948,LAB-ASSET-0947,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00949,LAB-ASSET-0948,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00950,LAB-ASSET-0949,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00951,LAB-ASSET-0950,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00952,LAB-ASSET-0951,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00953,LAB-ASSET-0952,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00954,LAB-ASSET-0953,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00955,LAB-ASSET-0954,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00956,LAB-ASSET-0955,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00957,LAB-ASSET-0956,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00958,LAB-ASSET-0957,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00959,LAB-ASSET-0958,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00960,LAB-ASSET-0959,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00961,LAB-ASSET-0960,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00962,LAB-ASSET-0961,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00963,LAB-ASSET-0962,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00964,LAB-ASSET-0963,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00965,LAB-ASSET-0964,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00966,LAB-ASSET-0965,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00967,LAB-ASSET-0966,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00968,LAB-ASSET-0967,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00969,LAB-ASSET-0968,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00970,LAB-ASSET-0969,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00971,LAB-ASSET-0970,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00972,LAB-ASSET-0971,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00973,LAB-ASSET-0972,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00974,LAB-ASSET-0973,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00975,LAB-ASSET-0974,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00976,LAB-ASSET-0975,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00977,LAB-ASSET-0976,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00978,LAB-ASSET-0977,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00979,LAB-ASSET-0978,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00980,LAB-ASSET-0979,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00981,LAB-ASSET-0980,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00982,LAB-ASSET-0981,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00983,LAB-ASSET-0982,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00984,LAB-ASSET-0983,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00985,LAB-ASSET-0984,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00986,LAB-ASSET-0985,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00987,LAB-ASSET-0986,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00988,LAB-ASSET-0987,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00989,LAB-ASSET-0988,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00990,LAB-ASSET-0989,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00991,LAB-ASSET-0990,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00992,LAB-ASSET-0991,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00993,LAB-ASSET-0992,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00994,LAB-ASSET-0993,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-00995,LAB-ASSET-0994,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00996,LAB-ASSET-0995,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00997,LAB-ASSET-0996,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00998,LAB-ASSET-0997,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-00999,LAB-ASSET-0998,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01000,LAB-ASSET-0999,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01001,LAB-ASSET-1000,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01002,LAB-ASSET-1001,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01003,LAB-ASSET-1002,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01004,LAB-ASSET-1003,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01005,LAB-ASSET-1004,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01006,LAB-ASSET-1005,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01007,LAB-ASSET-1006,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01008,LAB-ASSET-1007,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01009,LAB-ASSET-1008,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01010,LAB-ASSET-1009,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01011,LAB-ASSET-1010,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01012,LAB-ASSET-1011,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01013,LAB-ASSET-1012,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01014,LAB-ASSET-1013,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01015,LAB-ASSET-1014,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01016,LAB-ASSET-1015,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01017,LAB-ASSET-1016,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01018,LAB-ASSET-1017,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01019,LAB-ASSET-1018,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01020,LAB-ASSET-1019,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01021,LAB-ASSET-1020,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01022,LAB-ASSET-1021,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01023,LAB-ASSET-1022,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01024,LAB-ASSET-1023,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01025,LAB-ASSET-1024,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01026,LAB-ASSET-1025,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01027,LAB-ASSET-1026,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01028,LAB-ASSET-1027,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01029,LAB-ASSET-1028,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01030,LAB-ASSET-1029,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01031,LAB-ASSET-1030,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01032,LAB-ASSET-1031,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01033,LAB-ASSET-1032,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01034,LAB-ASSET-1033,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01035,LAB-ASSET-1034,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01036,LAB-ASSET-1035,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01037,LAB-ASSET-1036,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01038,LAB-ASSET-1037,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01039,LAB-ASSET-1038,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01040,LAB-ASSET-1039,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01041,LAB-ASSET-1040,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01042,LAB-ASSET-1041,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01043,LAB-ASSET-1042,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01044,LAB-ASSET-1043,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01045,LAB-ASSET-1044,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01046,LAB-ASSET-1045,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01047,LAB-ASSET-1046,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01048,LAB-ASSET-1047,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01049,LAB-ASSET-1048,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01050,LAB-ASSET-1049,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01051,LAB-ASSET-1050,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01052,LAB-ASSET-1051,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01053,LAB-ASSET-1052,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01054,LAB-ASSET-1053,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01055,LAB-ASSET-1054,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01056,LAB-ASSET-1055,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01057,LAB-ASSET-1056,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01058,LAB-ASSET-1057,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
