detection_id,_time,severity,title,host,user,expected_decision,note
ATD-007-00882,2026-08-22T06:52:38Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00176,2026-08-22T06:53:38Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01250,2026-08-22T06:59:26Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00193,2026-08-22T07:02:44Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00514,2026-08-22T07:03:38Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00821,2026-08-22T07:06:18Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00824,2026-08-22T07:10:10Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00796,2026-08-22T07:10:49Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01285,2026-08-22T07:12:04Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00046,2026-08-22T07:12:50Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01608,2026-08-22T07:21:16Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01034,2026-08-22T07:23:04Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01415,2026-08-22T07:38:53Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01790,2026-08-22T07:44:46Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00505,2026-08-22T07:45:21Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01728,2026-08-22T07:50:19Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01224,2026-08-22T08:03:33Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01471,2026-08-22T08:04:36Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01348,2026-08-22T08:05:39Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00784,2026-08-22T08:05:56Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00079,2026-08-22T08:06:27Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00192,2026-08-22T08:13:46Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00912,2026-08-22T08:29:37Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00633,2026-08-22T08:36:25Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00451,2026-08-22T08:37:21Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01450,2026-08-22T08:38:39Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01172,2026-08-22T08:42:23Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00399,2026-08-22T08:49:27Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00500,2026-08-22T08:57:15Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00123,2026-08-22T08:57:41Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01661,2026-08-22T09:01:29Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00799,2026-08-22T09:20:06Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01581,2026-08-22T09:20:49Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01278,2026-08-22T09:21:05Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00973,2026-08-22T09:21:21Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01650,2026-08-22T09:21:26Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01559,2026-08-22T09:23:28Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00118,2026-08-22T09:24:54Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01380,2026-08-22T09:34:44Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00148,2026-08-22T09:38:43Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00557,2026-08-22T09:40:16Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00958,2026-08-22T09:52:28Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01144,2026-08-22T09:58:15Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00126,2026-08-22T10:06:20Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00283,2026-08-22T10:07:28Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00667,2026-08-22T10:08:36Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00873,2026-08-22T10:10:46Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00053,2026-08-22T10:11:42Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00210,2026-08-22T10:12:45Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00713,2026-08-22T10:12:49Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00986,2026-08-22T10:16:40Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00260,2026-08-22T10:21:53Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01321,2026-08-22T10:23:35Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00306,2026-08-22T10:25:58Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00801,2026-08-22T10:26:48Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01228,2026-08-22T10:34:18Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01143,2026-08-22T10:42:50Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01203,2026-08-22T10:42:51Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01760,2026-08-22T10:53:52Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00951,2026-08-22T10:58:28Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00296,2026-08-22T11:04:32Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00425,2026-08-22T11:05:05Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00925,2026-08-22T11:17:43Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00790,2026-08-22T11:23:15Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00473,2026-08-22T11:23:23Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00800,2026-08-22T11:37:46Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01340,2026-08-22T11:46:03Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01715,2026-08-22T11:47:56Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01407,2026-08-22T11:47:59Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01076,2026-08-22T11:50:15Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00031,2026-08-22T11:50:28Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01764,2026-08-22T11:50:33Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01345,2026-08-22T11:51:02Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00788,2026-08-22T11:51:21Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00288,2026-08-22T11:56:02Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00251,2026-08-22T11:57:59Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01092,2026-08-22T12:07:27Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00209,2026-08-22T12:10:46Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01153,2026-08-22T12:11:33Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00090,2026-08-22T12:16:22Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01194,2026-08-22T12:17:23Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00753,2026-08-22T12:20:16Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00395,2026-08-22T12:21:48Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00808,2026-08-22T12:46:15Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01598,2026-08-22T12:46:39Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00060,2026-08-22T12:47:09Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01329,2026-08-22T12:57:33Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01698,2026-08-22T13:11:21Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00690,2026-08-22T13:14:34Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00547,2026-08-22T13:18:20Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00716,2026-08-22T13:28:17Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00249,2026-08-22T13:29:33Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01455,2026-08-22T13:32:42Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01664,2026-08-22T13:36:43Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00670,2026-08-22T13:38:43Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00011,2026-08-22T13:41:14Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00453,2026-08-22T13:45:19Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01218,2026-08-22T13:47:29Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01484,2026-08-22T13:52:13Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00333,2026-08-22T14:06:25Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01293,2026-08-22T14:08:33Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00950,2026-08-22T14:12:27Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00637,2026-08-22T14:13:55Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00264,2026-08-22T14:15:44Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00733,2026-08-22T14:16:21Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00985,2026-08-22T14:18:13Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00393,2026-08-22T14:19:50Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00238,2026-08-22T14:20:01Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00695,2026-08-22T14:20:45Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00782,2026-08-22T14:24:49Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01666,2026-08-22T14:26:08Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01586,2026-08-22T14:27:55Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00930,2026-08-22T14:28:04Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00292,2026-08-22T14:29:01Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01150,2026-08-22T14:37:56Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00935,2026-08-22T14:39:22Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00162,2026-08-22T14:45:33Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00215,2026-08-22T14:51:16Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00338,2026-08-22T14:55:42Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00095,2026-08-22T14:58:08Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00207,2026-08-22T15:03:57Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00426,2026-08-22T15:05:13Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01268,2026-08-22T15:08:13Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00163,2026-08-22T15:10:47Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01752,2026-08-22T15:22:38Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01798,2026-08-22T15:27:03Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00261,2026-08-22T15:29:20Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00747,2026-08-22T15:33:22Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00684,2026-08-22T15:35:15Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00624,2026-08-22T15:38:36Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00941,2026-08-22T15:40:39Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01419,2026-08-22T15:44:15Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00168,2026-08-22T15:45:20Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01287,2026-08-22T15:54:21Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00146,2026-08-22T15:57:40Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00108,2026-08-22T15:58:06Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00471,2026-08-22T15:58:06Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01795,2026-08-22T16:01:05Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01398,2026-08-22T16:08:39Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01134,2026-08-22T16:10:32Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01366,2026-08-22T16:28:10Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00077,2026-08-22T16:30:45Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00611,2026-08-22T16:35:53Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00794,2026-08-22T16:39:32Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00235,2026-08-22T16:40:43Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01663,2026-08-22T16:56:41Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00403,2026-08-22T16:59:08Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01712,2026-08-22T17:02:27Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00344,2026-08-22T17:08:40Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00599,2026-08-22T17:11:35Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01429,2026-08-22T17:13:29Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01164,2026-08-22T17:18:36Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00341,2026-08-22T17:30:42Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01148,2026-08-22T17:32:01Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00405,2026-08-22T17:32:36Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00771,2026-08-22T17:32:41Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00030,2026-08-22T17:35:18Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01519,2026-08-22T17:36:41Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01513,2026-08-22T17:52:08Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01462,2026-08-22T17:52:11Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00894,2026-08-22T17:57:06Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01019,2026-08-22T18:08:40Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01365,2026-08-22T18:09:16Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01632,2026-08-22T18:10:34Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00752,2026-08-22T18:18:42Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01184,2026-08-22T18:20:44Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00325,2026-08-22T18:23:48Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00303,2026-08-22T18:26:26Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00681,2026-08-22T18:31:59Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01030,2026-08-22T18:32:29Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00858,2026-08-22T18:39:17Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00516,2026-08-22T18:42:28Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01330,2026-08-22T18:44:18Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00113,2026-08-22T18:51:36Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00330,2026-08-22T18:57:10Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00606,2026-08-22T19:01:40Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00798,2026-08-22T19:08:38Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00523,2026-08-22T19:09:11Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00880,2026-08-22T19:18:06Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01247,2026-08-22T19:22:09Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01033,2026-08-22T19:22:54Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00609,2026-08-22T19:24:43Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01042,2026-08-22T19:24:43Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00291,2026-08-22T19:26:10Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00490,2026-08-22T19:32:18Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00694,2026-08-22T19:33:47Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00686,2026-08-22T19:34:41Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00272,2026-08-22T19:35:05Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01053,2026-08-22T19:36:29Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01414,2026-08-22T19:43:32Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00159,2026-08-22T19:48:23Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01416,2026-08-22T19:53:47Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00777,2026-08-22T19:54:12Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00932,2026-08-22T19:56:54Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01543,2026-08-22T19:57:37Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00482,2026-08-22T20:02:13Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00723,2026-08-22T20:03:23Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00230,2026-08-22T20:04:12Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00657,2026-08-22T20:17:31Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00042,2026-08-22T20:20:06Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00094,2026-08-22T20:27:13Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01767,2026-08-22T20:29:07Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01206,2026-08-22T20:32:15Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01589,2026-08-22T20:35:14Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01782,2026-08-22T20:35:34Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00961,2026-08-22T20:37:23Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01320,2026-08-22T20:48:01Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00391,2026-08-22T20:53:22Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01390,2026-08-22T20:57:27Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00738,2026-08-22T21:00:44Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01423,2026-08-22T21:07:16Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01690,2026-08-22T21:08:27Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00036,2026-08-22T21:15:05Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00091,2026-08-22T21:21:01Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01376,2026-08-22T21:24:29Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00895,2026-08-22T21:26:16Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01231,2026-08-22T21:36:43Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00488,2026-08-22T21:40:29Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01695,2026-08-22T21:53:28Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01456,2026-08-22T21:54:04Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01188,2026-08-22T21:56:04Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00300,2026-08-22T21:58:54Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00816,2026-08-22T22:02:05Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01438,2026-08-22T22:03:06Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01482,2026-08-22T22:09:37Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01132,2026-08-22T22:20:48Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01249,2026-08-22T22:20:51Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01072,2026-08-22T22:26:29Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00026,2026-08-22T22:28:47Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00671,2026-08-22T22:29:03Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00211,2026-08-22T22:33:17Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01424,2026-08-22T22:34:37Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01615,2026-08-22T22:35:20Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00295,2026-08-22T22:38:49Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01160,2026-08-22T22:40:10Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00922,2026-08-22T22:43:26Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00237,2026-08-22T22:50:50Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00677,2026-08-22T23:06:25Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01547,2026-08-22T23:12:06Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00241,2026-08-22T23:14:06Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00259,2026-08-22T23:17:30Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00718,2026-08-22T23:17:55Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00499,2026-08-22T23:37:40Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00982,2026-08-22T23:48:01Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01091,2026-08-22T23:50:12Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01432,2026-08-22T23:52:01Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01281,2026-08-22T23:53:35Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00088,2026-08-22T23:58:14Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01433,2026-08-23T00:00:47Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01679,2026-08-23T00:03:14Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01128,2026-08-23T00:06:23Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01339,2026-08-23T00:06:27Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00324,2026-08-23T00:09:43Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01520,2026-08-23T00:10:13Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01386,2026-08-23T00:14:27Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
