event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-00056,2026-08-22T06:44:23Z,APP-API-02,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00522,2026-08-22T06:46:56Z,FILE-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00518,2026-08-22T06:49:56Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01650,2026-08-22T07:02:29Z,BACKUP-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00721,2026-08-22T07:10:16Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00642,2026-08-22T07:18:12Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00523,2026-08-22T07:18:15Z,DC-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00585,2026-08-22T07:24:17Z,JUMP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00725,2026-08-22T07:38:54Z,FIN-WS-14,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01793,2026-08-22T07:50:01Z,BACKUP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00333,2026-08-22T07:53:03Z,FIN-WS-14,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01064,2026-08-22T07:55:08Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00044,2026-08-22T07:56:27Z,FILE-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00811,2026-08-22T08:01:25Z,PRINT-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01409,2026-08-22T08:04:25Z,FILE-02,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00944,2026-08-22T08:06:22Z,FILE-02,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00231,2026-08-22T08:07:39Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00026,2026-08-22T08:09:11Z,APP-API-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01348,2026-08-22T08:09:36Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01033,2026-08-22T08:17:34Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01235,2026-08-22T08:25:52Z,BACKUP-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01068,2026-08-22T08:34:27Z,FILE-02,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00128,2026-08-22T08:35:39Z,PRINT-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00256,2026-08-22T08:38:50Z,DC-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01223,2026-08-22T08:39:26Z,FILE-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01640,2026-08-22T08:41:24Z,FILE-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00025,2026-08-22T08:48:27Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01273,2026-08-22T08:58:54Z,BACKUP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01248,2026-08-22T09:12:08Z,DC-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01538,2026-08-22T09:18:58Z,FILE-02,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00118,2026-08-22T09:20:20Z,PRINT-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00956,2026-08-22T09:24:16Z,JUMP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00413,2026-08-22T09:29:25Z,APP-API-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00327,2026-08-22T09:39:14Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01479,2026-08-22T09:45:34Z,FIN-WS-14,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00054,2026-08-22T09:47:11Z,FILE-02,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01073,2026-08-22T09:51:15Z,DC-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01220,2026-08-22T09:57:48Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00341,2026-08-22T10:07:10Z,JUMP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01731,2026-08-22T10:07:45Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01249,2026-08-22T10:25:36Z,FIN-WS-14,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00740,2026-08-22T10:26:09Z,DC-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00012,2026-08-22T10:29:20Z,APP-API-02,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01766,2026-08-22T10:29:27Z,FIN-WS-14,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01198,2026-08-22T10:29:43Z,FIN-WS-14,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01419,2026-08-22T10:30:32Z,BACKUP-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00945,2026-08-22T10:46:03Z,FIN-WS-14,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00367,2026-08-22T10:47:22Z,FIN-WS-14,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00094,2026-08-22T10:53:32Z,BACKUP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01281,2026-08-22T11:00:30Z,FILE-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00538,2026-08-22T11:06:28Z,BACKUP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01668,2026-08-22T11:07:03Z,PRINT-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01309,2026-08-22T11:10:49Z,FIN-WS-14,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01420,2026-08-22T11:20:23Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01357,2026-08-22T11:28:05Z,FIN-WS-14,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00975,2026-08-22T11:33:27Z,JUMP-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00594,2026-08-22T11:45:52Z,DC-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01116,2026-08-22T11:45:54Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00018,2026-08-22T12:01:35Z,PRINT-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00207,2026-08-22T12:05:21Z,BACKUP-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01012,2026-08-22T12:07:29Z,DC-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00858,2026-08-22T12:08:09Z,FIN-WS-14,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00615,2026-08-22T12:11:29Z,FILE-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00532,2026-08-22T12:20:45Z,DC-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01473,2026-08-22T12:24:22Z,PRINT-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00976,2026-08-22T12:28:14Z,JUMP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01142,2026-08-22T12:31:58Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01764,2026-08-22T12:36:11Z,DC-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01708,2026-08-22T12:40:50Z,APP-API-02,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01742,2026-08-22T12:47:55Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01046,2026-08-22T12:51:06Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01082,2026-08-22T13:03:21Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00338,2026-08-22T13:04:20Z,APP-API-02,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00844,2026-08-22T13:04:45Z,PRINT-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00310,2026-08-22T13:08:44Z,FILE-02,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01397,2026-08-22T13:12:07Z,FILE-02,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01440,2026-08-22T13:26:48Z,FIN-WS-14,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00926,2026-08-22T13:27:43Z,FILE-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01305,2026-08-22T13:29:22Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01190,2026-08-22T13:31:11Z,JUMP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00898,2026-08-22T13:31:16Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01601,2026-08-22T13:34:21Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00770,2026-08-22T13:38:28Z,DC-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00205,2026-08-22T13:39:31Z,DC-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00530,2026-08-22T13:50:03Z,DC-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00653,2026-08-22T13:53:13Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00304,2026-08-22T13:54:03Z,FILE-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00230,2026-08-22T13:55:19Z,BACKUP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00601,2026-08-22T13:59:39Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00960,2026-08-22T14:01:47Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00096,2026-08-22T14:02:49Z,DC-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00045,2026-08-22T14:04:58Z,PRINT-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01775,2026-08-22T14:08:20Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00544,2026-08-22T14:12:13Z,APP-API-02,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00638,2026-08-22T14:18:27Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00993,2026-08-22T14:19:04Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00295,2026-08-22T14:19:16Z,BACKUP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00416,2026-08-22T14:22:51Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00288,2026-08-22T14:28:14Z,FILE-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01577,2026-08-22T14:31:48Z,JUMP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01210,2026-08-22T14:32:46Z,PRINT-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01211,2026-08-22T14:32:58Z,PRINT-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00038,2026-08-22T14:33:17Z,FILE-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00920,2026-08-22T14:34:31Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00219,2026-08-22T14:38:17Z,APP-API-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00606,2026-08-22T14:41:45Z,BACKUP-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01193,2026-08-22T14:43:18Z,BACKUP-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01383,2026-08-22T14:44:59Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01255,2026-08-22T14:47:23Z,APP-API-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01092,2026-08-22T14:53:08Z,DC-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01771,2026-08-22T14:54:54Z,FIN-WS-14,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01696,2026-08-22T14:57:17Z,APP-API-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01396,2026-08-22T15:05:55Z,APP-API-02,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01153,2026-08-22T15:12:21Z,FILE-02,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00279,2026-08-22T15:19:25Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00837,2026-08-22T15:19:35Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00746,2026-08-22T15:21:40Z,APP-API-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00824,2026-08-22T15:27:25Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01689,2026-08-22T15:29:35Z,PRINT-01,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00155,2026-08-22T15:33:15Z,JUMP-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01721,2026-08-22T15:35:48Z,FILE-02,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00868,2026-08-22T15:43:39Z,FILE-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01110,2026-08-22T15:46:08Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00661,2026-08-22T15:53:35Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01741,2026-08-22T16:06:18Z,APP-API-02,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00220,2026-08-22T16:06:33Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01768,2026-08-22T16:09:17Z,JUMP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01630,2026-08-22T16:10:09Z,BACKUP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00192,2026-08-22T16:13:53Z,BACKUP-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00452,2026-08-22T16:15:59Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00059,2026-08-22T16:17:57Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01380,2026-08-22T16:24:40Z,FIN-WS-14,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01140,2026-08-22T16:26:40Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00209,2026-08-22T16:29:57Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00319,2026-08-22T16:30:43Z,BACKUP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00147,2026-08-22T16:32:09Z,APP-API-02,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01042,2026-08-22T16:33:45Z,FIN-WS-14,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01655,2026-08-22T16:37:12Z,FIN-WS-14,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01415,2026-08-22T16:38:12Z,BACKUP-01,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01430,2026-08-22T16:38:28Z,JUMP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01384,2026-08-22T16:44:58Z,BACKUP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01666,2026-08-22T16:45:43Z,BACKUP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01091,2026-08-22T16:51:11Z,BACKUP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00715,2026-08-22T16:54:59Z,DC-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00065,2026-08-22T16:57:01Z,BACKUP-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01164,2026-08-22T16:57:04Z,PRINT-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01098,2026-08-22T16:58:24Z,FILE-02,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01404,2026-08-22T17:04:39Z,DC-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00369,2026-08-22T17:17:11Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01700,2026-08-22T17:18:24Z,FILE-02,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00404,2026-08-22T17:22:47Z,DC-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00085,2026-08-22T17:24:34Z,APP-API-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01041,2026-08-22T17:26:34Z,PRINT-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01113,2026-08-22T17:28:57Z,FILE-02,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01106,2026-08-22T17:32:33Z,FIN-WS-14,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00115,2026-08-22T17:33:14Z,DC-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00867,2026-08-22T17:33:34Z,DC-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00437,2026-08-22T17:34:20Z,BACKUP-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00741,2026-08-22T17:39:46Z,JUMP-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01341,2026-08-22T17:42:57Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00628,2026-08-22T17:44:15Z,PRINT-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01468,2026-08-22T17:49:03Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01071,2026-08-22T17:53:59Z,DC-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00909,2026-08-22T18:15:16Z,PRINT-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01031,2026-08-22T18:16:44Z,PRINT-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00519,2026-08-22T18:17:16Z,BACKUP-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01443,2026-08-22T18:20:56Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01674,2026-08-22T18:25:16Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00033,2026-08-22T18:31:43Z,FIN-WS-14,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00397,2026-08-22T18:39:45Z,PRINT-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00968,2026-08-22T18:40:38Z,FILE-02,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01192,2026-08-22T18:40:47Z,PRINT-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00895,2026-08-22T18:41:04Z,APP-API-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01486,2026-08-22T18:42:54Z,DC-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00090,2026-08-22T18:42:59Z,DC-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-01078,2026-08-22T18:43:52Z,FILE-02,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01786,2026-08-22T18:47:00Z,BACKUP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00171,2026-08-22T18:47:07Z,PRINT-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01631,2026-08-22T18:47:36Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01242,2026-08-22T18:49:37Z,APP-API-02,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00178,2026-08-22T18:54:05Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01774,2026-08-22T18:57:02Z,FILE-02,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00290,2026-08-22T18:58:48Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00322,2026-08-22T19:04:31Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00772,2026-08-22T19:05:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00674,2026-08-22T19:07:57Z,DC-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01101,2026-08-22T19:10:48Z,BACKUP-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01510,2026-08-22T19:15:32Z,PRINT-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-01297,2026-08-22T19:17:48Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01032,2026-08-22T19:28:11Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00637,2026-08-22T19:28:23Z,JUMP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01356,2026-08-22T19:28:30Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00381,2026-08-22T19:28:37Z,DC-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00154,2026-08-22T19:29:15Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00871,2026-08-22T19:40:48Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01310,2026-08-22T19:51:36Z,PRINT-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01571,2026-08-22T19:51:48Z,FILE-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00694,2026-08-22T19:57:06Z,DC-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00932,2026-08-22T20:06:12Z,FILE-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01087,2026-08-22T20:10:46Z,APP-API-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01715,2026-08-22T20:19:04Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01587,2026-08-22T20:32:33Z,FIN-WS-14,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01623,2026-08-22T20:46:45Z,BACKUP-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00068,2026-08-22T20:49:48Z,DC-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01353,2026-08-22T20:51:03Z,FIN-WS-14,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00559,2026-08-22T20:52:43Z,BACKUP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01124,2026-08-22T20:57:52Z,BACKUP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01620,2026-08-22T20:58:25Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01284,2026-08-22T21:01:01Z,PRINT-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00443,2026-08-22T21:10:48Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01061,2026-08-22T21:16:05Z,FILE-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00176,2026-08-22T21:16:13Z,FIN-WS-14,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00737,2026-08-22T21:16:36Z,PRINT-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00586,2026-08-22T21:18:12Z,BACKUP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00717,2026-08-22T21:19:08Z,FILE-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
