id,_time,host,user,parent,process,command,classification
PROC-N-09782,2026-09-23T06:45:54Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02457,2026-09-23T06:46:24Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03542,2026-09-23T06:47:04Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05945,2026-09-23T06:47:20Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08522,2026-09-23T06:47:54Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09188,2026-09-23T06:48:07Z,MGMT-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03924,2026-09-23T06:48:40Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02101,2026-09-23T06:49:26Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02333,2026-09-23T06:49:57Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03406,2026-09-23T06:51:16Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02220,2026-09-23T06:51:35Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07213,2026-09-23T06:51:36Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05538,2026-09-23T06:52:05Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06104,2026-09-23T06:52:54Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09865,2026-09-23T06:55:07Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04886,2026-09-23T06:55:20Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05610,2026-09-23T06:55:34Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05794,2026-09-23T06:55:41Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08367,2026-09-23T06:57:18Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00339,2026-09-23T06:57:44Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02571,2026-09-23T06:58:10Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08184,2026-09-23T06:58:20Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07639,2026-09-23T06:59:50Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04112,2026-09-23T07:00:31Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05402,2026-09-23T07:00:54Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01017,2026-09-23T07:02:27Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09192,2026-09-23T07:03:29Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01705,2026-09-23T07:04:05Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02295,2026-09-23T07:04:07Z,MGMT-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06407,2026-09-23T07:04:18Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00798,2026-09-23T07:04:21Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03759,2026-09-23T07:04:57Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03769,2026-09-23T07:05:14Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05101,2026-09-23T07:05:26Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06793,2026-09-23T07:09:17Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02285,2026-09-23T07:10:05Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02938,2026-09-23T07:10:18Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08054,2026-09-23T07:10:30Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07158,2026-09-23T07:10:36Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09415,2026-09-23T07:11:26Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07174,2026-09-23T07:11:28Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08423,2026-09-23T07:11:39Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04538,2026-09-23T07:12:06Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04623,2026-09-23T07:13:12Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08784,2026-09-23T07:14:04Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08889,2026-09-23T07:14:11Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02254,2026-09-23T07:14:20Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00905,2026-09-23T07:14:42Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04458,2026-09-23T07:15:04Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07383,2026-09-23T07:16:01Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07751,2026-09-23T07:16:54Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05074,2026-09-23T07:17:03Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05959,2026-09-23T07:18:16Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04616,2026-09-23T07:18:52Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04055,2026-09-23T07:19:33Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01101,2026-09-23T07:20:22Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04881,2026-09-23T07:20:29Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01876,2026-09-23T07:20:31Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02154,2026-09-23T07:20:34Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00282,2026-09-23T07:24:40Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03243,2026-09-23T07:24:48Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01875,2026-09-23T07:24:56Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04638,2026-09-23T07:25:36Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05976,2026-09-23T07:28:17Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06487,2026-09-23T07:28:50Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01886,2026-09-23T07:29:21Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02207,2026-09-23T07:29:53Z,PATCH-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06986,2026-09-23T07:30:13Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02122,2026-09-23T07:30:39Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08351,2026-09-23T07:31:58Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08794,2026-09-23T07:32:01Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08013,2026-09-23T07:32:42Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03478,2026-09-23T07:33:01Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07978,2026-09-23T07:33:09Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07228,2026-09-23T07:33:15Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08057,2026-09-23T07:34:23Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03970,2026-09-23T07:34:52Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06953,2026-09-23T07:35:47Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08404,2026-09-23T07:36:31Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00135,2026-09-23T07:36:55Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01861,2026-09-23T07:37:35Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00963,2026-09-23T07:37:59Z,HR-WS-22,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03048,2026-09-23T07:38:03Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06345,2026-09-23T07:38:28Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03384,2026-09-23T07:39:03Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00512,2026-09-23T07:39:22Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05355,2026-09-23T07:40:21Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04415,2026-09-23T07:40:43Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08073,2026-09-23T07:41:27Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07549,2026-09-23T07:42:22Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00789,2026-09-23T07:42:44Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09199,2026-09-23T07:42:59Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05296,2026-09-23T07:43:03Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03849,2026-09-23T07:44:07Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01319,2026-09-23T07:44:49Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06860,2026-09-23T07:45:54Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08986,2026-09-23T07:48:10Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04057,2026-09-23T07:48:51Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02931,2026-09-23T07:49:22Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05283,2026-09-23T07:49:40Z,HR-WS-08,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03710,2026-09-23T07:49:49Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03344,2026-09-23T07:50:24Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06014,2026-09-23T07:50:30Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01571,2026-09-23T07:50:40Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07397,2026-09-23T07:51:02Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04399,2026-09-23T07:51:23Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00722,2026-09-23T07:52:17Z,PATCH-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01225,2026-09-23T07:52:22Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07404,2026-09-23T07:52:40Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01850,2026-09-23T07:52:44Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00007,2026-09-23T07:52:52Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07153,2026-09-23T07:53:49Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02068,2026-09-23T07:54:02Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05808,2026-09-23T07:54:26Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05286,2026-09-23T07:54:42Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05064,2026-09-23T07:54:46Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02712,2026-09-23T07:55:24Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00114,2026-09-23T07:56:05Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05574,2026-09-23T07:56:07Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07438,2026-09-23T07:57:43Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07333,2026-09-23T07:57:46Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01901,2026-09-23T07:58:09Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09003,2026-09-23T07:58:46Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00525,2026-09-23T07:59:09Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09416,2026-09-23T07:59:54Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00791,2026-09-23T08:00:05Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04850,2026-09-23T08:01:31Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09085,2026-09-23T08:02:35Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09270,2026-09-23T08:03:34Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07400,2026-09-23T08:03:44Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07784,2026-09-23T08:04:36Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08283,2026-09-23T08:04:48Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02085,2026-09-23T08:04:49Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05159,2026-09-23T08:05:08Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07905,2026-09-23T08:05:42Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03015,2026-09-23T08:05:54Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01755,2026-09-23T08:06:16Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02739,2026-09-23T08:06:56Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06542,2026-09-23T08:07:00Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01609,2026-09-23T08:07:29Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08079,2026-09-23T08:08:17Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06188,2026-09-23T08:08:26Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05057,2026-09-23T08:08:54Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06019,2026-09-23T08:09:18Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05138,2026-09-23T08:09:37Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02527,2026-09-23T08:09:44Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01006,2026-09-23T08:09:46Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00655,2026-09-23T08:09:57Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07306,2026-09-23T08:09:57Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05364,2026-09-23T08:10:48Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08973,2026-09-23T08:10:56Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01157,2026-09-23T08:11:05Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03735,2026-09-23T08:11:46Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03003,2026-09-23T08:12:56Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07365,2026-09-23T08:12:58Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09102,2026-09-23T08:13:25Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03922,2026-09-23T08:13:51Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01337,2026-09-23T08:14:03Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04386,2026-09-23T08:14:12Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05026,2026-09-23T08:14:23Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03615,2026-09-23T08:16:13Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05274,2026-09-23T08:16:52Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01802,2026-09-23T08:17:09Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08133,2026-09-23T08:17:29Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08016,2026-09-23T08:19:00Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03114,2026-09-23T08:19:45Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09343,2026-09-23T08:21:18Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07126,2026-09-23T08:21:56Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09442,2026-09-23T08:22:03Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01847,2026-09-23T08:22:25Z,HR-WS-08,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06419,2026-09-23T08:22:49Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00065,2026-09-23T08:23:52Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05517,2026-09-23T08:24:41Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01138,2026-09-23T08:24:42Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09659,2026-09-23T08:24:44Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04034,2026-09-23T08:25:24Z,PATCH-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03726,2026-09-23T08:25:31Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04830,2026-09-23T08:26:30Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03177,2026-09-23T08:26:42Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09671,2026-09-23T08:26:58Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01195,2026-09-23T08:29:03Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09190,2026-09-23T08:29:28Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09810,2026-09-23T08:30:20Z,HR-WS-22,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06996,2026-09-23T08:30:36Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04732,2026-09-23T08:30:44Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02919,2026-09-23T08:31:36Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05174,2026-09-23T08:32:17Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06521,2026-09-23T08:32:23Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07599,2026-09-23T08:32:29Z,PATCH-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06865,2026-09-23T08:33:05Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06026,2026-09-23T08:33:42Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03289,2026-09-23T08:34:08Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04021,2026-09-23T08:34:34Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03633,2026-09-23T08:34:39Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03681,2026-09-23T08:34:52Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06390,2026-09-23T08:35:55Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07427,2026-09-23T08:36:13Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09166,2026-09-23T08:36:39Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05816,2026-09-23T08:37:10Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09050,2026-09-23T08:37:27Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05486,2026-09-23T08:37:34Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03421,2026-09-23T08:37:49Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09960,2026-09-23T08:38:22Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03709,2026-09-23T08:38:37Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07113,2026-09-23T08:38:37Z,HR-WS-08,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09730,2026-09-23T08:39:07Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05768,2026-09-23T08:39:08Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02828,2026-09-23T08:40:00Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09193,2026-09-23T08:40:17Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08902,2026-09-23T08:40:44Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08928,2026-09-23T08:42:42Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06536,2026-09-23T08:43:04Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02671,2026-09-23T08:43:43Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08478,2026-09-23T08:46:10Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03556,2026-09-23T08:46:28Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01630,2026-09-23T08:46:42Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04649,2026-09-23T08:46:48Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04561,2026-09-23T08:47:33Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00776,2026-09-23T08:47:49Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
